english;ipa;portuguese;level;tags
antilogy;;antilogia;B2;pack:inedita-20251231
anaphylactic;;anafilático;B2;pack:inedita-20251231
anointment;;Unção;B2;pack:inedita-20251231
antalgic;;antálgico;B2;pack:inedita-20251231
anthroposcopy;;antroposcopia;B2;pack:inedita-20251231
anchored;;Ancorado;B2;pack:inedita-20251231
annexed;;ANEXOS;B2;pack:inedita-20251231
antithetically;;antiteticamente;B2;pack:inedita-20251231
applying;;aplicando, candidatando;B2;pack:inedita-20251231
approbatory;;aprovatório;B2;pack:inedita-20251231
antevert;;anteverter;B2;pack:inedita-20251231
approached;;abordado;B2;pack:inedita-20251231
approaches;;abordagens.;B2;pack:inedita-20251231
appealed;;APELADO :;B2;pack:inedita-20251231
appreciating;;COMPREENDE-SE:;B2;pack:inedita-20251231
analogic;;analógico;B2;pack:inedita-20251231
antagonized;;antagonizado;B2;pack:inedita-20251231
anthropomancy;;antropomancia;B2;pack:inedita-20251231
appears;;aparece.;B2;pack:inedita-20251231
appended;;Anexado;B2;pack:inedita-20251231
apprised;;informado;B2;pack:inedita-20251231
anathematized;;anatematizado;B2;pack:inedita-20251231
androcentric;;androcêntrico;B2;pack:inedita-20251231
anthropophuism;;antropofuismo;B2;pack:inedita-20251231
annihilationist;;aniquilacionista;B2;pack:inedita-20251231
anthracomancy;;antracomancia;B2;pack:inedita-20251231
appeased;;da diferença;B2;pack:inedita-20251231
appertinent;;appertinente;B2;pack:inedita-20251231
anteport;;anteporto;B2;pack:inedita-20251231
antichamber;;anticâmara;B2;pack:inedita-20251231
antipathist;;antipatista;B2;pack:inedita-20251231
anaesthetization;;anestesia;B2;pack:inedita-20251231
annihilatory;;aniquilador;B2;pack:inedita-20251231
anthropopathic;;antropopata;B2;pack:inedita-20251231
analogizing;;analogizando;B2;pack:inedita-20251231
anemosis;;anemose;B2;pack:inedita-20251231
antonymic;;antonímico;B2;pack:inedita-20251231
antiair;;antiaéreo;B2;pack:inedita-20251231
anancasm;;anancasma;B2;pack:inedita-20251231
antsiness;;formigueiro;B2;pack:inedita-20251231
anagrammatisation;;anagramatização;B2;pack:inedita-20251231
angerness;;raiva;B2;pack:inedita-20251231
anemization;;anemização;B2;pack:inedita-20251231
apparation;;aparição;B2;pack:inedita-20251231
ankylosis;;Anquilose;C1;pack:inedita-20251231
anthelmintic;;anti-helmíntico;C1;pack:inedita-20251231
antiphon;;Antífona;C1;pack:inedita-20251231
antarctic;;Antártico;C1;pack:inedita-20251231
anorexic;;anoréxica;C1;pack:inedita-20251231
appetizer;;Entradas;C1;pack:inedita-20251231
antipasto;;Antepasto;C1;pack:inedita-20251231
antichrist;;敌基督;C1;pack:inedita-20251231
angled;;Angulado;C1;pack:inedita-20251231
anthroposophy;;Antroposofia;C1;pack:inedita-20251231
anabasis;;anabase;C1;pack:inedita-20251231
anabiosis;;anabiose;C1;pack:inedita-20251231
angiology;;Angiologia.;C1;pack:inedita-20251231
anechoic;;Anecoico;C1;pack:inedita-20251231
antitype;;antítipo;C1;pack:inedita-20251231
anthropological;;antropológico;C1;pack:inedita-20251231
antiquary;;Antiquário;C1;pack:inedita-20251231
anomalously;;anormalmente;C1;pack:inedita-20251231
anthelion;;antélio;C1;pack:inedita-20251231
anacreontic;;anacreônticos;C1;pack:inedita-20251231
anglophile;;anglófilo;C1;pack:inedita-20251231
anorectic;;Anorexígeno;C1;pack:inedita-20251231
approx;;aprox.;C1;pack:inedita-20251231
antihero;;Anti-herói;C1;pack:inedita-20251231
anomalistic;;anomalístico;C1;pack:inedita-20251231
antipope;;antipapa;C1;pack:inedita-20251231
anachronic;;anacrônico;C1;pack:inedita-20251231
analphabetic;;analfabético;C1;pack:inedita-20251231
anorgasmia;;Anorgasmia.;C1;pack:inedita-20251231
anticlimactic;;anticlimático;C1;pack:inedita-20251231
applesauce;;Molho de Maçã;C1;pack:inedita-20251231
anapestic;;Anapesto;C1;pack:inedita-20251231
anarchistic;;Anarquismo;C1;pack:inedita-20251231
anfractuosity;;anfractuosidade;C1;pack:inedita-20251231
annihilating;;aniquilando;C1;pack:inedita-20251231
anoestrus;;ANESTRO;C1;pack:inedita-20251231
anthropophagus;;antropofago;C1;pack:inedita-20251231
anarthria;;Anartria;C1;pack:inedita-20251231
anatto;;anato;C1;pack:inedita-20251231
anagogical;;anagógico;C1;pack:inedita-20251231
analogically;;analogicamente;C1;pack:inedita-20251231
analogies;;Analogias;C1;pack:inedita-20251231
anarthrous;;anartro;C1;pack:inedita-20251231
antics;;palhaçadas;C1;pack:inedita-20251231
apparatuses;;aparelhos;C1;pack:inedita-20251231
apparency;;aparência;C1;pack:inedita-20251231
approximated;;aproximado;C1;pack:inedita-20251231
anatine;;anatina;C1;pack:inedita-20251231
antiquarianism;;Antiquário;C1;pack:inedita-20251231
antitheses;;Antítese;C1;pack:inedita-20251231
antaeus;;Anteu;C1;pack:inedita-20251231
anthropophobia;;antropofobia;C1;pack:inedita-20251231
appetible;;apetitoso;C1;pack:inedita-20251231
apprehending;;apreendendo;C1;pack:inedita-20251231
anachorism;;anacorismo;C1;pack:inedita-20251231
antinomies;;antinomias;C1;pack:inedita-20251231
appraised;;Avaliado;C1;pack:inedita-20251231
answerless;;sem resposta;C1;pack:inedita-20251231
angelina;;Angelina.;C1;pack:inedita-20251231
annotations;;anotações;C2;pack:inedita-20251231
approvance;;aprovação;C2;pack:inedita-20251231
analogousness;;analogidade;C2;pack:inedita-20251231
anophyte;;anófita;C2;pack:inedita-20251231
anthropotheism;;antropoteísmo;C2;pack:inedita-20251231
appraisingly;;avaliando;C2;pack:inedita-20251231
approximatively;;aproximadamente;C2;pack:inedita-20251231
appellations;;denominações;C2;pack:inedita-20251231
anagogics;;anagogia;C2;pack:inedita-20251231
antenicene;;anteniceno;C2;pack:inedita-20251231
anti-intellectualism;;anti-intelectualismo.;C2;pack:inedita-20251231
appallment;;consternação;C2;pack:inedita-20251231
anaesthesis;;anestesia;C2;pack:inedita-20251231
antinomic;;antinômica;C2;pack:inedita-20251231
anxietude;;ansiedade;C2;pack:inedita-20251231
