english;ipa;portuguese;level;tags
bellicosity;;belicosidade;B2;pack:inedita_missing
bellied;;barrigudo;B2;pack:inedita_missing
bellwort;;campainha;B2;pack:inedita_missing
bellyacher;;reclamador;B2;pack:inedita_missing
bellyband;;cinta;B2;pack:inedita_missing
bellying;;barriga;B2;pack:inedita_missing
bellylaugh;;gargalhada;B2;pack:inedita_missing
belock;;bloquear;B2;pack:inedita_missing
belongingness;;pertencimento;B2;pack:inedita_missing
belsire;;desejo;B2;pack:inedita_missing
belted;;cinturado;B2;pack:inedita_missing
bely;;barriga;B2;pack:inedita_missing
belying;;desmentindo;B2;pack:inedita_missing
bement;;bemente;B2;pack:inedita_missing
bemist;;não existe;B2;pack:inedita_missing
bemoaning;;lamento;B2;pack:inedita_missing
bemourn;;lamentar;B2;pack:inedita_missing
bemouth;;boca;B2;pack:inedita_missing
bemud;;desconcertar;B2;pack:inedita_missing
bemuddle;;confundir;B2;pack:inedita_missing
bemusing;;confuso;B2;pack:inedita_missing
benchmarks;;marcos;B2;pack:inedita_missing
beneficient;;beneficente;B2;pack:inedita_missing
benefitter;;beneficiário;B2;pack:inedita_missing
benevolently;;benevolentemente;B2;pack:inedita_missing
benevolentness;;benevolência;B2;pack:inedita_missing
benevolous;;benevolente;B2;pack:inedita_missing
benifit;;benefício;B2;pack:inedita_missing
benightedness;;ignorância;B2;pack:inedita_missing
benignancy;;benignidade;B2;pack:inedita_missing
benignantly;;benignamente;B2;pack:inedita_missing
benis;;pênis;B2;pack:inedita_missing
benitier;;bandeja de água benta;B2;pack:inedita_missing
bentgrass;;grama-bent;B2;pack:inedita_missing
benthamite;;benthamita;B2;pack:inedita_missing
benumbment;;entorpecimento;B2;pack:inedita_missing
berain;;berrante;B2;pack:inedita_missing
berates;;repreende;B2;pack:inedita_missing
bereaver;;despojador;B2;pack:inedita_missing
berthage;;berthagem;B2;pack:inedita_missing
berthing;;atracação;C1;pack:inedita_missing
berths;;camas;C1;pack:inedita_missing
bescreen;;desviar;C1;pack:inedita_missing
besee;;implorar;C1;pack:inedita_missing
beseechingly;;suplicante;C1;pack:inedita_missing
beseek;;implorar;C1;pack:inedita_missing
besetment;;aflição;C1;pack:inedita_missing
beshine;;brilhar;C1;pack:inedita_missing
besieger;;assediador;C1;pack:inedita_missing
besieging;;sitiando;C1;pack:inedita_missing
beslave;;escravizar;C1;pack:inedita_missing
besmeared;;besuntado;C1;pack:inedita_missing
besmitten;;encantado;C1;pack:inedita_missing
besmut;;sujar;C1;pack:inedita_missing
besottedness;;fascinação;C1;pack:inedita_missing
bespangle;;cobrir de brilhos;C1;pack:inedita_missing
bespatter;;sujar;C1;pack:inedita_missing
bespattered;;salpicado;C1;pack:inedita_missing
bespeaks;;denota;C1;pack:inedita_missing
bespew;;expelir;C1;pack:inedita_missing
bespoken;;sob medida;C1;pack:inedita_missing
bespread;;espalhar;C1;pack:inedita_missing
besprent;;coberto;C1;pack:inedita_missing
bestie;;melhor amiga;C1;pack:inedita_missing
bestrew;;cobrir;C1;pack:inedita_missing
besuited;;vestido;C1;pack:inedita_missing
bewailer;;lamento;C1;pack:inedita_missing
bewailment;;lamento;C1;pack:inedita_missing
beweep;;lamentar;C1;pack:inedita_missing
beweltered;;desconcertado;C1;pack:inedita_missing
bewhore;;prostituta;C1;pack:inedita_missing
bewit;;encantar;C1;pack:inedita_missing
bewitcher;;encantador;C1;pack:inedita_missing
bewraying;;trair;C1;pack:inedita_missing
black-tie;;smoking;C1;pack:inedita_missing
blackcock;;galo preto;C1;pack:inedita_missing
blackdamp;;gás preto;C1;pack:inedita_missing
blackening;;escurecimento;C1;pack:inedita_missing
blackheart;;coração negro;C1;pack:inedita_missing
blackhearted;;malévolo;C1;pack:inedita_missing
blackmoor;;moor;C1;pack:inedita_missing
blacktop;;asfalto;C1;pack:inedita_missing
blacky;;preto;C1;pack:inedita_missing
bladdered;;bêbado;C1;pack:inedita_missing
bladdery;;bexigoso;C1;pack:inedita_missing
bladed;;laminado;C1;pack:inedita_missing
blagger;;falsário;C2;pack:inedita_missing
blahs;;desânimo;C2;pack:inedita_missing
blaise;;blais;C2;pack:inedita_missing
blamable;;culpável;C2;pack:inedita_missing
blameable;;culpável;C2;pack:inedita_missing
blameful;;culpável;C2;pack:inedita_missing
blamefully;;culpavelmente;C2;pack:inedita_missing
blanching;;branqueamento;C2;pack:inedita_missing
blandiloquence;;blandiloquência;C2;pack:inedita_missing
blandiloquent;;blandiloquente;C2;pack:inedita_missing
blandly;;insipidamente;C2;pack:inedita_missing
blandoid;;blandoide;C2;pack:inedita_missing
blanketing;;cobertura;C2;pack:inedita_missing
blanking;;apagando;C2;pack:inedita_missing
blankness;;vazio;C2;pack:inedita_missing
blarsted;;blasted;C2;pack:inedita_missing
blaseness;;blasfêmia;C2;pack:inedita_missing
blashy;;blashento;C2;pack:inedita_missing
