english;ipa;portuguese;level;tags
sage;;sábio;A1;pack:inedita_v3
salvation;;salvação;A1;pack:inedita_v3
saturated;;saturado;A1;pack:inedita_v3
satire;;sátira;A1;pack:inedita_v3
satisfied;;satisfeito;A1;pack:inedita_v3
sally;;saliência;A1;pack:inedita_v3
solidarity;;solidariedade;A1;pack:inedita_v3
satisfactory;;satisfatório;A1;pack:inedita_v3
sadness;;tristeza;A1;pack:inedita_v3
sanctioned;;sancionado;A1;pack:inedita_v3
satisfying;;satisfatório;A1;pack:inedita_v3
solely;;unicamente;A1;pack:inedita_v3
saline;;salinha;A1;pack:inedita_v3
saturation;;saturação;A1;pack:inedita_v3
sampling;;amostragem;A1;pack:inedita_v3
sac;;saco;A1;pack:inedita_v3
saying;;dito;A1;pack:inedita_v3
satan;;satã;A1;pack:inedita_v3
saxon;;saxão;A1;pack:inedita_v3
sadly;;infelizmente;A1;pack:inedita_v3
safer;;mais seguro;A1;pack:inedita_v3
satisfactorily;;satisfatoriamente;A1;pack:inedita_v3
sales;;vendas;A1;pack:inedita_v3
santa;;papai noel;A1;pack:inedita_v3
sao;;são;A1;pack:inedita_v3
says;;diz;A1;pack:inedita_v3
sabbath;;sábado;A1;pack:inedita_v3
solubility;;solubilidade;A1;pack:inedita_v3
salem;;salém;A1;pack:inedita_v3
saved;;salvo;A1;pack:inedita_v3
saints;;santos;A2;pack:inedita_v3
sails;;velas;A2;pack:inedita_v3
sandstone;;arenito;A2;pack:inedita_v3
saving;;economia;A2;pack:inedita_v3
sandy;;arenoso;A2;pack:inedita_v3
sanskrit;;sânscrito;A2;pack:inedita_v3
safely;;seguramente;A2;pack:inedita_v3
sanders;;lixadeiras;A2;pack:inedita_v3
solutions;;soluções;A2;pack:inedita_v3
samples;;amostras;A2;pack:inedita_v3
saunders;;sândalo;A2;pack:inedita_v3
sampled;;amostrado;A2;pack:inedita_v3
tentative;;provisório;A2;pack:inedita_v3
temperament;;temperamento;A2;pack:inedita_v3
tempo;;andamento;A2;pack:inedita_v3
tempting;;tentador;A2;pack:inedita_v3
tolerance;;tolerância;A2;pack:inedita_v3
temperate;;temperado;A2;pack:inedita_v3
tenderness;;ternura;A2;pack:inedita_v3
toxic;;tóxico;A2;pack:inedita_v3
tolerant;;tolerante;A2;pack:inedita_v3
tempered;;temperado;A2;pack:inedita_v3
totality;;totalidade;A2;pack:inedita_v3
tenure;;mandato;A2;pack:inedita_v3
topography;;topografia;A2;pack:inedita_v3
tending;;cuidando;A2;pack:inedita_v3
topical;;tópico;A2;pack:inedita_v3
totally;;totalmente;A2;pack:inedita_v3
tolerate;;tolerar;A2;pack:inedita_v3
tensile;;tênsil;A2;pack:inedita_v3
touched;;tocado;A2;pack:inedita_v3
toxin;;toxina;A2;pack:inedita_v3
touching;;comovente;A2;pack:inedita_v3
tossed;;jogado;A2;pack:inedita_v3
torch;;tocha;A2;pack:inedita_v3
township;;município;A2;pack:inedita_v3
temporarily;;temporariamente;A2;pack:inedita_v3
torah;;torá;A2;pack:inedita_v3
tempted;;tentado;A2;pack:inedita_v3
tons;;toneladas;A2;pack:inedita_v3
towers;;torres;A2;pack:inedita_v3
tendencies;;tendências;A2;pack:inedita_v3
template;;modelo;A2;pack:inedita_v3
toxicity;;toxicidade;A2;pack:inedita_v3
tourism;;turismo;A2;pack:inedita_v3
tokyo;;Tóquio;A2;pack:inedita_v3
tours;;passeios;A2;pack:inedita_v3
temples;;templos;A2;pack:inedita_v3
topics;;tópicos;A2;pack:inedita_v3
tensions;;tensões;A2;pack:inedita_v3
tendon;;tendão;A2;pack:inedita_v3
tops;;melhores;A2;pack:inedita_v3
toes;;dedos dos pés;A2;pack:inedita_v3
toys;;brinquedos;A2;pack:inedita_v3
tongues;;línguas;A2;pack:inedita_v3
tended;;tendia;A2;pack:inedita_v3
uneasy;;inquieto;A2;pack:inedita_v3
uncertain;;incerto;A2;pack:inedita_v3
undermine;;minar;A2;pack:inedita_v3
unity;;unidade;A2;pack:inedita_v3
uncertainty;;incerteza;A2;pack:inedita_v3
unfortunate;;infeliz;A2;pack:inedita_v3
unstable;;instável;A2;pack:inedita_v3
unpleasant;;desagradável;A2;pack:inedita_v3
unconscious;;inconsciente;A2;pack:inedita_v3
undertake;;empreender;A2;pack:inedita_v3
unaware;;desconhecedor;A2;pack:inedita_v3
undertaking;;empreendimento;B1;pack:inedita_v3
unprecedented;;inédito;B1;pack:inedita_v3
uncommon;;incomum;B1;pack:inedita_v3
unnecessary;;desnecessário;B1;pack:inedita_v3
unconsciously;;inconscientemente;B1;pack:inedita_v3
undoubtedly;;indubitavelmente;B1;pack:inedita_v3
uncomfortable;;desconfortável;B1;pack:inedita_v3
unwilling;;relutante;B1;pack:inedita_v3
undue;;indevido;B1;pack:inedita_v3
unfamiliar;;desconhecido;B1;pack:inedita_v3
unfavorable;;desfavorável;B1;pack:inedita_v3
unclear;;incerto;B1;pack:inedita_v3
uniformity;;uniformidade;B1;pack:inedita_v3
united;;unido;B1;pack:inedita_v3
unreasonable;;irracional;B1;pack:inedita_v3
unrest;;agitações;B1;pack:inedita_v3
unified;;unificado;B1;pack:inedita_v3
unseen;;invisível;B1;pack:inedita_v3
unexpectedly;;inesperadamente;B1;pack:inedita_v3
unavoidable;;inevitável;B1;pack:inedita_v3
uneven;;desigual;B1;pack:inedita_v3
unskilled;;não qualificado;B1;pack:inedita_v3
unpredictable;;imprevisível;B1;pack:inedita_v3
unsatisfactory;;insatisfatório;B1;pack:inedita_v3
unification;;unificação;B1;pack:inedita_v3
unaffected;;inalterado;B1;pack:inedita_v3
undesirable;;indesejável;B1;pack:inedita_v3
understandable;;compreensível;B1;pack:inedita_v3
unsuccessful;;mal-sucedido;B1;pack:inedita_v3
unimportant;;irrelevante;B1;pack:inedita_v3
uniqueness;;singularidade;B1;pack:inedita_v3
unfair;;injusto;B1;pack:inedita_v3
unnatural;;antinatural;B1;pack:inedita_v3
uncovered;;descoberto;B1;pack:inedita_v3
undertaken;;empreendido;B1;pack:inedita_v3
underlying;;subjacente;B1;pack:inedita_v3
unreliable;;inconfiável;B1;pack:inedita_v3
unequal;;desigual;B1;pack:inedita_v3
underdeveloped;;subdesenvolvido;B1;pack:inedita_v3
unacceptable;;inaceitável;B1;pack:inedita_v3
undergone;;submetido;B1;pack:inedita_v3
undermined;;minado;B1;pack:inedita_v3
uniformly;;uniformemente;B1;pack:inedita_v3
unrelated;;sem relação;B1;pack:inedita_v3
unchanged;;inalterado;B1;pack:inedita_v3
uniquely;;unicamente;B1;pack:inedita_v3
uncertainties;;incertezas;B1;pack:inedita_v3
understands;;entende;B1;pack:inedita_v3
unfinished;;inacabado;B1;pack:inedita_v3
universally;;universalmente;B1;pack:inedita_v3
unwanted;;indesejado;B1;pack:inedita_v3
undertook;;empreendeu;B1;pack:inedita_v3
unusually;;incomumente;B1;pack:inedita_v3
vitality;;vitalidade;B1;pack:inedita_v3
virtuous;;virtuoso;B1;pack:inedita_v3
vernacular;;vernáculo;B1;pack:inedita_v3
vigorous;;vigoroso;B1;pack:inedita_v3
varied;;variado;B1;pack:inedita_v3
vicinity;;vizinhança;B1;pack:inedita_v3
vengeance;;vingança;B1;pack:inedita_v3
variable;;variável;B1;pack:inedita_v3
venous;;venoso;B1;pack:inedita_v3
virtually;;virtualmente;B1;pack:inedita_v3
velocity;;velocidade;B1;pack:inedita_v3
validation;;validação;B1;pack:inedita_v3
vacant;;vago;B1;pack:inedita_v3
validity;;validade;B1;pack:inedita_v3
verse;;verso;B1;pack:inedita_v3
vigorously;;vigorosamente;B1;pack:inedita_v3
variance;;variância;B1;pack:inedita_v3
vendor;;fornecedor;B1;pack:inedita_v3
vent;;ventilar;B1;pack:inedita_v3
verification;;verificação;B1;pack:inedita_v3
victor;;vencedor;B1;pack:inedita_v3
vintage;;clássico;B1;pack:inedita_v3
vector;;vetor;B1;pack:inedita_v3
variant;;variante;B1;pack:inedita_v3
vegetation;;vegetação;B2;pack:inedita_v3
ventured;;aventurou;B2;pack:inedita_v3
vacuum;;vácuo;B2;pack:inedita_v3
values;;valores;B2;pack:inedita_v3
verified;;verificado;B2;pack:inedita_v3
venus;;vênus;B2;pack:inedita_v3
vested;;investido;B2;pack:inedita_v3
variables;;variáveis;B2;pack:inedita_v3
viscosity;;viscosidade;B2;pack:inedita_v3
valve;;válvula;B2;pack:inedita_v3
victorious;;vitorioso;B2;pack:inedita_v3
visualization;;visualização;B2;pack:inedita_v3
veins;;veias;B2;pack:inedita_v3
ventures;;empreendimentos;B2;pack:inedita_v3
virtues;;virtudes;B2;pack:inedita_v3
valuation;;avaliação;B2;pack:inedita_v3
vanished;;desaparecido;B2;pack:inedita_v3
visibility;;visibilidade;B2;pack:inedita_v3
ventricle;;ventrículo;B2;pack:inedita_v3
varying;;variável;B2;pack:inedita_v3
vastly;;imensamente;B2;pack:inedita_v3
vaguely;;vagamente;B2;pack:inedita_v3
vividly;;vivamente;B2;pack:inedita_v3
vibrations;;vibrações;B2;pack:inedita_v3
visitors;;visitantes;B2;pack:inedita_v3
victorian;;vitoriano;B2;pack:inedita_v3
vatican;;vaticano;B2;pack:inedita_v3
variability;;variabilidade;B2;pack:inedita_v3
visited;;visitado;B2;pack:inedita_v3
valleys;;vales;B2;pack:inedita_v3
ward;;ala;B2;pack:inedita_v3
wretched;;miserável;B2;pack:inedita_v3
wrath;;ira;B2;pack:inedita_v3
warm;;quente;B2;pack:inedita_v3
winding;;sinuoso;B2;pack:inedita_v3
warmth;;calor;B2;pack:inedita_v3
wrought;;forjado;B2;pack:inedita_v3
withdrawn;;retraído;B2;pack:inedita_v3
wanting;;querendo;B2;pack:inedita_v3
wilderness;;selva;B2;pack:inedita_v3
witnessed;;testemunhado;B2;pack:inedita_v3
warrant;;mandado;B2;pack:inedita_v3
wandered;;vagou;B2;pack:inedita_v3
ware;;mercadoria;B2;pack:inedita_v3
withstand;;suportar;B2;pack:inedita_v3
willingness;;disposição;B2;pack:inedita_v3
witness;;testemunha;B2;pack:inedita_v3
wrapped;;embrulhado;B2;pack:inedita_v3
warfare;;guerra;B2;pack:inedita_v3
wandering;;vagando;B2;pack:inedita_v3
wright;;construtor;B2;pack:inedita_v3
wanted;;procurado;B2;pack:inedita_v3
watching;;assistindo;B2;pack:inedita_v3
wavelength;;comprimento de onda;B2;pack:inedita_v3
widespread;;generalizado;B2;pack:inedita_v3
wildly;;descontroladamente;B2;pack:inedita_v3
withdrawal;;retirada;B2;pack:inedita_v3
wa;;uá;B2;pack:inedita_v3
winning;;vencedor;B2;pack:inedita_v3
wished;;desejado;B2;pack:inedita_v3
witchcraft;;bruxaria;B2;pack:inedita_v3
wrist;;pulso;B2;pack:inedita_v3
walker;;andador;B2;pack:inedita_v3
ways;;maneiras;B2;pack:inedita_v3
wildlife;;vida selvagem;C1;pack:inedita_v3
waking;;acordando;C1;pack:inedita_v3
walls;;paredes;C1;pack:inedita_v3
writers;;escritores;C1;pack:inedita_v3
wireless;;sem fio;C1;pack:inedita_v3
warehouse;;armazém;C1;pack:inedita_v3
wings;;asas;C1;pack:inedita_v3
waiting;;esperando;C1;pack:inedita_v3
waves;;ondas;C1;pack:inedita_v3
waving;;acenando;C1;pack:inedita_v3
waved;;acenou;C1;pack:inedita_v3
writings;;escritos;C1;pack:inedita_v3
wider;;mais amplo;C1;pack:inedita_v3
widened;;alargado;C1;pack:inedita_v3
writes;;escreve;C1;pack:inedita_v3
warriors;;guerreiros;C1;pack:inedita_v3
warnings;;avisos;C1;pack:inedita_v3
walking;;caminhando;C1;pack:inedita_v3
windows;;janelas;C1;pack:inedita_v3
wales;;País de Gales;C1;pack:inedita_v3
waters;;águas;C1;pack:inedita_v3
wisely;;sabiamente;C1;pack:inedita_v3
wartime;;tempo de guerra;C1;pack:inedita_v3
widening;;alargamento;C1;pack:inedita_v3
wishing;;desejando;C1;pack:inedita_v3
winds;;ventos;C1;pack:inedita_v3
wars;;guerras;C1;pack:inedita_v3
xviii;;dezoito;C1;pack:inedita_v3
yielding;;cedendo;C1;pack:inedita_v3
yen;;iene;C1;pack:inedita_v3
yelled;;gritou;C1;pack:inedita_v3
yarn;;fio;C1;pack:inedita_v3
yielded;;rendeu;C1;pack:inedita_v3
youthful;;jovem;C1;pack:inedita_v3
yankee;;ianque;C1;pack:inedita_v3
yearly;;anual;C1;pack:inedita_v3
yours;;seu;C1;pack:inedita_v3
years;;anos;C1;pack:inedita_v3
youths;;jovens;C1;pack:inedita_v3
youngsters;;jovens;C1;pack:inedita_v3
yeast;;fermento;C1;pack:inedita_v3
yoga;;ioga;C1;pack:inedita_v3
ye;;vós;C1;pack:inedita_v3
ya;;é;C1;pack:inedita_v3
yearbook;;anuário;C2;pack:inedita_v3
younger;;mais jovem;C2;pack:inedita_v3
yu;;você;C2;pack:inedita_v3
yugoslavia;;Iugoslávia;C2;pack:inedita_v3
youngest;;mais jovem;C2;pack:inedita_v3
yards;;jardas;C2;pack:inedita_v3
yields;;rendimentos;C2;pack:inedita_v3
yourselves;;vocês mesmos;C2;pack:inedita_v3
zionist;;sionista;C2;pack:inedita_v3
zoning;;zoneamento;C2;pack:inedita_v3
zealand;;zelândia;C2;pack:inedita_v3
zinc;;zinco;C2;pack:inedita_v3
zurich;;Zurique;C2;pack:inedita_v3
zones;;zonas;C2;pack:inedita_v3
