english;ipa;portuguese;level;tags
innovate;;inovar;A2;pack:inedita_missing
innovator;;inovador;A2;pack:inedita_missing
insensible;;insensível;A2;pack:inedita_missing
inshore;;costeiro;A2;pack:inedita_missing
insignificance;;insignificância;A2;pack:inedita_missing
insincere;;insincero;A2;pack:inedita_missing
insistently;;insistentemente;A2;pack:inedita_missing
insolvent;;insolvente;A2;pack:inedita_missing
insulate;;isolar;A2;pack:inedita_missing
insuperable;;insuperável;A2;pack:inedita_missing
intel;;inteligência;A2;pack:inedita_missing
intensifies;;intensifica;A2;pack:inedita_missing
intercede;;interceder;A2;pack:inedita_missing
interconnect;;interconectar;A2;pack:inedita_missing
interjected;;interrompeu;A2;pack:inedita_missing
intermission;;intervalo;A2;pack:inedita_missing
internalize;;internalizar;A2;pack:inedita_missing
internment;;internamento;A2;pack:inedita_missing
interposition;;interposição;A2;pack:inedita_missing
interred;;enterrado;A2;pack:inedita_missing
interrelation;;inter-relação;A2;pack:inedita_missing
interrogate;;interrogar;A2;pack:inedita_missing
interrogative;;interrogativo;A2;pack:inedita_missing
intertidal;;intermareal;A2;pack:inedita_missing
intramural;;intramuros;A2;pack:inedita_missing
intransigence;;intransigência;A2;pack:inedita_missing
intrepid;;intrépido;A2;pack:inedita_missing
intricately;;intricadamente;A2;pack:inedita_missing
jackal;;jacaré;A2;pack:inedita_missing
jacksonian;;jacksoniano;A2;pack:inedita_missing
jacobin;;jacobino;A2;pack:inedita_missing
jaeger;;caçador;A2;pack:inedita_missing
jainism;;jainismo;A2;pack:inedita_missing
jams;;geleias;A2;pack:inedita_missing
janitor;;zelador;A2;pack:inedita_missing
jarring;;chocante;A2;pack:inedita_missing
jealously;;ciúmes;A2;pack:inedita_missing
jeopardized;;comprometido;A2;pack:inedita_missing
jerking;;tremendo;A2;pack:inedita_missing
jerks;;idiotas;A2;pack:inedita_missing
jerky;;carne seca;A2;pack:inedita_missing
jetty;;cais;B1;pack:inedita_missing
jog;;correr;B1;pack:inedita_missing
johannine;;joanino;B1;pack:inedita_missing
jointed;;articulado;B1;pack:inedita_missing
joists;;vigas;B1;pack:inedita_missing
jokingly;;brincando;B1;pack:inedita_missing
jolted;;sacudido;B1;pack:inedita_missing
journ;;diário;B1;pack:inedita_missing
jove;;jovem;B1;pack:inedita_missing
jubilant;;jubiloso;B1;pack:inedita_missing
judiciously;;judiciosamente;B1;pack:inedita_missing
jugs;;jarros;B1;pack:inedita_missing
jumble;;mistura;B1;pack:inedita_missing
jumbo;;gigante;B1;pack:inedita_missing
jumper;;pulôver;B1;pack:inedita_missing
jurist;;jurista;B1;pack:inedita_missing
jutting;;saliente;B1;pack:inedita_missing
juvenal;;juvenil;B1;pack:inedita_missing
kano;;cano;B1;pack:inedita_missing
kat;;gato;B1;pack:inedita_missing
kathryn;;catarina;B1;pack:inedita_missing
keene;;aguçado;B1;pack:inedita_missing
keener;;mais interessado;B1;pack:inedita_missing
kelp;;algas;B1;pack:inedita_missing
kennel;;canil;B1;pack:inedita_missing
keratin;;queratina;B1;pack:inedita_missing
keratitis;;ceratite;B1;pack:inedita_missing
kern;;kernel;B1;pack:inedita_missing
kiel;;quilha;B1;pack:inedita_missing
kilo;;quilo;B1;pack:inedita_missing
kindle;;acender;B1;pack:inedita_missing
kinematics;;cinemática;B1;pack:inedita_missing
kinesthetic;;cinestésico;B1;pack:inedita_missing
kingly;;real;B1;pack:inedita_missing
kip;;dormir;B1;pack:inedita_missing
knapsack;;mochila;B1;pack:inedita_missing
knighthood;;cavaleirismo;B1;pack:inedita_missing
knowable;;conhecível;B1;pack:inedita_missing
knuckle;;nódoa;B1;pack:inedita_missing
kremlin;;cremlin;B1;pack:inedita_missing
labia;;lábios;B1;pack:inedita_missing
laboriously;;trabalhosamente;B1;pack:inedita_missing
laceration;;laceração;B1;pack:inedita_missing
laces;;cadarços;B1;pack:inedita_missing
lading;;carga;B1;pack:inedita_missing
ladle;;concha;B1;pack:inedita_missing
ladyship;;senhoria;B1;pack:inedita_missing
lair;;toca;B1;pack:inedita_missing
lamentable;;lamentável;B2;pack:inedita_missing
lamentation;;lamentação;B2;pack:inedita_missing
lamentations;;lamentações;B2;pack:inedita_missing
lamenting;;lamentando;B2;pack:inedita_missing
laminate;;laminado;B2;pack:inedita_missing
lander;;módulo de pouso;B2;pack:inedita_missing
landscaping;;paisagismo;B2;pack:inedita_missing
languid;;languido;B2;pack:inedita_missing
lapping;;lambendo;B2;pack:inedita_missing
larceny;;furto;B2;pack:inedita_missing
lashing;;atadura;B2;pack:inedita_missing
lat;;latido;B2;pack:inedita_missing
laud;;elogiar;B2;pack:inedita_missing
laudable;;louvável;B2;pack:inedita_missing
lauded;;elogiado;B2;pack:inedita_missing
laundering;;lavagem;B2;pack:inedita_missing
laureate;;laureado;B2;pack:inedita_missing
laurels;;lourais;B2;pack:inedita_missing
lavatory;;banheiro;B2;pack:inedita_missing
lavishly;;generosamente;B2;pack:inedita_missing
laxative;;laxante;B2;pack:inedita_missing
laxity;;laxidão;B2;pack:inedita_missing
layoffs;;demissões;B2;pack:inedita_missing
lazily;;preguiçosamente;B2;pack:inedita_missing
lucidity;;lucidez;B2;pack:inedita_missing
lug;;puxar;B2;pack:inedita_missing
lumbering;;pesado;B2;pack:inedita_missing
lumpy;;grumoso;B2;pack:inedita_missing
lunchtime;;hora do almoço;B2;pack:inedita_missing
lunged;;avançou;B2;pack:inedita_missing
lurch;;tremor;B2;pack:inedita_missing
lurched;;tombou;B2;pack:inedita_missing
lurid;;lúgubre;B2;pack:inedita_missing
lurked;;espreitou;B2;pack:inedita_missing
lustrous;;lustroso;B2;pack:inedita_missing
lusty;;sadio;B2;pack:inedita_missing
lux;;luxo;B2;pack:inedita_missing
luxuriant;;luxuriante;B2;pack:inedita_missing
malabar;;malabarismo;B2;pack:inedita_missing
maladies;;doenças;B2;pack:inedita_missing
maladjustment;;desajuste;B2;pack:inedita_missing
meade;;hidromel;B2;pack:inedita_missing
meandering;;meandro;B2;pack:inedita_missing
meaningfulness;;significância;B2;pack:inedita_missing
meanness;;maldade;B2;pack:inedita_missing
med;;medicina;B2;pack:inedita_missing
medallion;;medalhão;B2;pack:inedita_missing
meddle;;intrometer;B2;pack:inedita_missing
meddling;;intromissão;B2;pack:inedita_missing
medea;;medéia;B2;pack:inedita_missing
medico;;médico;B2;pack:inedita_missing
medley;;mistura;B2;pack:inedita_missing
meekly;;mansamente;B2;pack:inedita_missing
meister;;mestre;B2;pack:inedita_missing
melancholia;;melancolia;B2;pack:inedita_missing
melanin;;melanina;B2;pack:inedita_missing
melodious;;melódico;B2;pack:inedita_missing
mem;;memória;B2;pack:inedita_missing
memorabilia;;lembranças;B2;pack:inedita_missing
memoria;;memória;B2;pack:inedita_missing
menarche;;menarca;C1;pack:inedita_missing
mens;;homens;C1;pack:inedita_missing
menses;;menstruação;C1;pack:inedita_missing
mercer;;merceeiro;C1;pack:inedita_missing
mercifully;;misericordiosamente;C1;pack:inedita_missing
mercilessly;;implacavelmente;C1;pack:inedita_missing
merited;;merecido;C1;pack:inedita_missing
mermaid;;sereia;C1;pack:inedita_missing
merriment;;alegria;C1;pack:inedita_missing
mesentery;;mesentério;C1;pack:inedita_missing
mesmerized;;hipnotizado;C1;pack:inedita_missing
mesoderm;;mesoderma;C1;pack:inedita_missing
mesolithic;;mesolítico;C1;pack:inedita_missing
messed;;bagunçado;C1;pack:inedita_missing
metamorphosed;;metamorfoseado;C1;pack:inedita_missing
metastable;;metastável;C1;pack:inedita_missing
meth;;metanfetamina;C1;pack:inedita_missing
methode;;método;C1;pack:inedita_missing
methodically;;metodicamente;C1;pack:inedita_missing
methodism;;metodismo;C1;pack:inedita_missing
methodologically;;metodologicamente;C1;pack:inedita_missing
metis;;mestiço;C1;pack:inedita_missing
nebula;;nebulosa;C1;pack:inedita_missing
nebulous;;nebuloso;C1;pack:inedita_missing
necessaries;;necessários;C1;pack:inedita_missing
necked;;nu;C1;pack:inedita_missing
needlessly;;desnecessariamente;C1;pack:inedita_missing
neg;;negar;C1;pack:inedita_missing
nematode;;nematódeo;C1;pack:inedita_missing
nemesis;;nêmesis;C1;pack:inedita_missing
ness;;nessa;C1;pack:inedita_missing
nether;;inferior;C1;pack:inedita_missing
netted;;malhado;C1;pack:inedita_missing
networking;;rede de contatos;C1;pack:inedita_missing
nevus;;nevo;C1;pack:inedita_missing
nobly;;nobremente;C1;pack:inedita_missing
noisily;;barulhentamente;C1;pack:inedita_missing
nomad;;nômade;C1;pack:inedita_missing
nominative;;nominativo;C1;pack:inedita_missing
nonconformist;;não-conformista;C1;pack:inedita_missing
nonpartisan;;não partidário;C1;pack:inedita_missing
nonresident;;não residente;C1;pack:inedita_missing
nonsensical;;absurdo;C1;pack:inedita_missing
nonstandard;;não padrão;C1;pack:inedita_missing
nonstop;;ininterrupto;C1;pack:inedita_missing
nonuniform;;não uniforme;C2;pack:inedita_missing
nonunion;;não união;C2;pack:inedita_missing
nook;;cantinho;C2;pack:inedita_missing
noose;;laço;C2;pack:inedita_missing
normalcy;;normalidade;C2;pack:inedita_missing
normalize;;normalizar;C2;pack:inedita_missing
northerly;;setentrional;C2;pack:inedita_missing
nostril;;narina;C2;pack:inedita_missing
nought;;zero;C2;pack:inedita_missing
nous;;nós;C2;pack:inedita_missing
nov;;novembro;C2;pack:inedita_missing
novella;;novela;C2;pack:inedita_missing
novelties;;novidades;C2;pack:inedita_missing
ob;;observar;C2;pack:inedita_missing
obediently;;obedientemente;C2;pack:inedita_missing
obeisance;;obeisância;C2;pack:inedita_missing
