english;ipa;portuguese;level;tags
diacritical;;diacrítico;A1;pack:inedita_missing
diadem;;diadema;A1;pack:inedita_missing
dialation;;dilatação;A1;pack:inedita_missing
dialectal;;dialetal;A1;pack:inedita_missing
dialectician;;dialético;A1;pack:inedita_missing
dialectology;;dialetologia;A1;pack:inedita_missing
dialetheia;;dialeteia;A1;pack:inedita_missing
dialethic;;dialético;A1;pack:inedita_missing
diallel;;dialelo;A1;pack:inedita_missing
dialogical;;dialógico;A1;pack:inedita_missing
dialogism;;dialogismo;A1;pack:inedita_missing
diametric;;diamétrico;A1;pack:inedita_missing
diametrical;;diametral;A1;pack:inedita_missing
dianoetic;;dianoético;A1;pack:inedita_missing
dianoialogy;;diálogo;A1;pack:inedita_missing
diaphane;;diáfano;A1;pack:inedita_missing
diaphanous;;diáfano;A1;pack:inedita_missing
diaphoresis;;diáforese;A1;pack:inedita_missing
diastem;;diastema;A1;pack:inedita_missing
diaster;;desastre;A1;pack:inedita_missing
dicacious;;dicaçoso;A1;pack:inedita_missing
dicey;;arriscado;A1;pack:inedita_missing
dichotomize;;dichotomizar;A1;pack:inedita_missing
dichroic;;dicroico;A1;pack:inedita_missing
dichromatic;;dicromático;A1;pack:inedita_missing
dichromia;;dicromia;A1;pack:inedita_missing
dickache;;dor de saco;A1;pack:inedita_missing
dickhead;;idiota;A1;pack:inedita_missing
dickhole;;buraco de pau;A1;pack:inedita_missing
dickie;;gola;A2;pack:inedita_missing
dicksucker;;chupador;A2;pack:inedita_missing
dickwad;;idiota;A2;pack:inedita_missing
dicta;;ditos;A2;pack:inedita_missing
dictamen;;parecer;A2;pack:inedita_missing
dictatrix;;ditadora;A2;pack:inedita_missing
dieback;;morte regressiva;A2;pack:inedita_missing
diegesis;;diegese;A2;pack:inedita_missing
diehard;;fervoroso;A2;pack:inedita_missing
diencephalon;;diencéfalo;A2;pack:inedita_missing
diener;;morte;A2;pack:inedita_missing
diestrus;;diestro;A2;pack:inedita_missing
dietitian;;nutricionista;A2;pack:inedita_missing
diety;;dieta;A2;pack:inedita_missing
differentia;;diferenciação;A2;pack:inedita_missing
difficile;;difícil;A2;pack:inedita_missing
diffidence;;difidência;A2;pack:inedita_missing
diffident;;tímido;A2;pack:inedita_missing
diffidently;;tímidamente;A2;pack:inedita_missing
difform;;difforme;A2;pack:inedita_missing
difformity;;difformidade;A2;pack:inedita_missing
diffract;;difratar;A2;pack:inedita_missing
diffusive;;difusivo;A2;pack:inedita_missing
diggety;;não existe;A2;pack:inedita_missing
dight;;dignar;A2;pack:inedita_missing
digitalisation;;digitalização;A2;pack:inedita_missing
digitalization;;digitalização;A2;pack:inedita_missing
digitate;;digitado;A2;pack:inedita_missing
digitigrade;;digitígrado;A2;pack:inedita_missing
digitisation;;digitalização;A2;pack:inedita_missing
digladiate;;lutar;A2;pack:inedita_missing
digladiation;;digladiação;A2;pack:inedita_missing
diglossic;;diglóssico;A2;pack:inedita_missing
dignation;;dignação;A2;pack:inedita_missing
digne;;digno;A2;pack:inedita_missing
dignifiedly;;dignamente;A2;pack:inedita_missing
dignitary;;dignitário;A2;pack:inedita_missing
dignitie;;dignidade;A2;pack:inedita_missing
digress;;divagar;A2;pack:inedita_missing
digressions;;divagações;A2;pack:inedita_missing
digressive;;digressivo;A2;pack:inedita_missing
digs;;escavações;A2;pack:inedita_missing
dilacerate;;dilacerar;A2;pack:inedita_missing
dilapidate;;dilapidar;A2;pack:inedita_missing
dilapidation;;dilapidação;A2;pack:inedita_missing
dilatancy;;dilatância;A2;pack:inedita_missing
dilatory;;dilatório;A2;pack:inedita_missing
dilection;;dileção;A2;pack:inedita_missing
dilemna;;dilema;A2;pack:inedita_missing
dilettant;;diletante;A2;pack:inedita_missing
dilettante;;diletante;A2;pack:inedita_missing
dilettanteish;;diletante;A2;pack:inedita_missing
dilettantish;;diletante;A2;pack:inedita_missing
dilly;;dilóide;A2;pack:inedita_missing
dilogy;;dilogia;A2;pack:inedita_missing
dilucidate;;dilucidar;A2;pack:inedita_missing
diluent;;diluyente;A2;pack:inedita_missing
diluvial;;diluviano;A2;pack:inedita_missing
diluvium;;dilúvio;A2;pack:inedita_missing
dim-sighted;;miúdo;A2;pack:inedita_missing
dimictic;;dimítica;A2;pack:inedita_missing
dimidiate;;dimidiar;A2;pack:inedita_missing
diminishment;;diminuição;A2;pack:inedita_missing
diminuitive;;diminutivo;A2;pack:inedita_missing
diminute;;diminuto;A2;pack:inedita_missing
diminutize;;diminutizar;A2;pack:inedita_missing
dimness;;escuridão;A2;pack:inedita_missing
dimorphism;;dimorfismo;A2;pack:inedita_missing
dimple;;covinha;A2;pack:inedita_missing
dimwit;;idiota;A2;pack:inedita_missing
dimwitted;;tolo;A2;pack:inedita_missing
dimwittedness;;estupidez;A2;pack:inedita_missing
dinaric;;dinarico;A2;pack:inedita_missing
dineric;;dinâmico;A2;pack:inedita_missing
dinero;;dinheiro;A2;pack:inedita_missing
dinette;;mesa de jantar;A2;pack:inedita_missing
ding;;dingue;A2;pack:inedita_missing
dingbat;;maluco;A2;pack:inedita_missing
dinger;;home run;A2;pack:inedita_missing
dinghy;;bote;A2;pack:inedita_missing
dingleberry;;bosta;A2;pack:inedita_missing
dingus;;coisa;A2;pack:inedita_missing
dinky;;pequeno;A2;pack:inedita_missing
diplomatology;;diplomatologia;A2;pack:inedita_missing
dipper;;concha;A2;pack:inedita_missing
dipsey;;não existe;B1;pack:inedita_missing
dipshit;;idiota;B1;pack:inedita_missing
dipsomaniac;;dipsomaníaco;B1;pack:inedita_missing
dipstick;;varão de medição;B1;pack:inedita_missing
dipteran;;díptero;B1;pack:inedita_missing
dipterocarp;;dipterocarpo;B1;pack:inedita_missing
dipterous;;díptero;B1;pack:inedita_missing
dipthong;;ditongo;B1;pack:inedita_missing
diptych;;díptico;B1;pack:inedita_missing
directionless;;sem direção;B1;pack:inedita_missing
directrix;;diretriz;B1;pack:inedita_missing
direful;;terrível;B1;pack:inedita_missing
direly;;terrivelmente;B1;pack:inedita_missing
dirempt;;dissolver;B1;pack:inedita_missing
diremption;;dissolução;B1;pack:inedita_missing
direness;;gravidade;B1;pack:inedita_missing
dirge;;lamento;B1;pack:inedita_missing
dirgeful;;lúgubre;B1;pack:inedita_missing
dirigent;;regente;B1;pack:inedita_missing
dirt-box;;caixa de sujeira;B1;pack:inedita_missing
dirt-poor;;pobreza extrema;B1;pack:inedita_missing
dirtbag;;safado;B1;pack:inedita_missing
dirtbird;;pássaro sujo;B1;pack:inedita_missing
disablers;;desabilitadores;B1;pack:inedita_missing
disablist;;discriminador;B1;pack:inedita_missing
disabuse;;desiludir;B1;pack:inedita_missing
disaccord;;desacordo;B1;pack:inedita_missing
disacknowledge;;desconhecer;B1;pack:inedita_missing
disadvantageously;;desfavoravelmente;B1;pack:inedita_missing
disadvise;;desaconselhar;B1;pack:inedita_missing
disaffect;;desafetar;B1;pack:inedita_missing
disaffectation;;desafeto;B1;pack:inedita_missing
disaffiliation;;desafilição;B1;pack:inedita_missing
disaffirm;;desafirmar;B1;pack:inedita_missing
disallow;;proibir;B1;pack:inedita_missing
disambiguate;;desambiguar;B1;pack:inedita_missing
disamenity;;desvantagem;B1;pack:inedita_missing
disappointingly;;decepcionantemente;B1;pack:inedita_missing
disapprobation;;desaprovação;B1;pack:inedita_missing
disapprobative;;desaprovação;B1;pack:inedita_missing
disapprobatory;;desaprovador;B1;pack:inedita_missing
disappropriate;;desapropriar;B1;pack:inedita_missing
disarranged;;desarranjado;B1;pack:inedita_missing
disarrayed;;desordenado;B1;pack:inedita_missing
disassemble;;desmontar;B1;pack:inedita_missing
disassembly;;desmontagem;B1;pack:inedita_missing
disassiduity;;desassiduidade;B1;pack:inedita_missing
disassociation;;desassociação;B1;pack:inedita_missing
disavow;;desaprovar;B1;pack:inedita_missing
disavowal;;desaprovação;B1;pack:inedita_missing
disavowed;;desautorizado;B1;pack:inedita_missing
disbar;;desbaratar;B1;pack:inedita_missing
disbelieve;;desacreditar;B1;pack:inedita_missing
disbelieving;;incrédulo;B1;pack:inedita_missing
disbenefit;;desvantagem;B1;pack:inedita_missing
disburden;;desobrigar;B1;pack:inedita_missing
disbursal;;liberação;B1;pack:inedita_missing
disburse;;desembolsar;B1;pack:inedita_missing
disbursement;;desembolso;B1;pack:inedita_missing
discarnate;;desencarnado;B1;pack:inedita_missing
discarnation;;desencarnação;B1;pack:inedita_missing
discede;;desistir;B1;pack:inedita_missing
discerner;;discernidor;B1;pack:inedita_missing
discerningly;;discernidamente;B1;pack:inedita_missing
disch;;disco;B1;pack:inedita_missing
discide;;decidir;B1;pack:inedita_missing
discided;;decidido;B1;pack:inedita_missing
discind;;discindir;B1;pack:inedita_missing
disciplinant;;disciplinante;B1;pack:inedita_missing
disciplinarian;;disciplinador;B1;pack:inedita_missing
disclaim;;renunciar;B1;pack:inedita_missing
disclusion;;desoclusão;B1;pack:inedita_missing
discogenic;;discogênico;B1;pack:inedita_missing
discoid;;discoide;B1;pack:inedita_missing
discolored;;descolorido;B1;pack:inedita_missing
discolour;;descolorir;B1;pack:inedita_missing
discombobulate;;desconcertar;B1;pack:inedita_missing
discombobulated;;desconcertado;B1;pack:inedita_missing
discombobulation;;desconcertação;B1;pack:inedita_missing
discomfit;;desconcertar;B1;pack:inedita_missing
discomfited;;desconcertado;B1;pack:inedita_missing
discomfiting;;desconcertante;B1;pack:inedita_missing
discomfiture;;desconforto;B1;pack:inedita_missing
discomfortingly;;desconfortavelmente;B1;pack:inedita_missing
discommodious;;inconveniente;B1;pack:inedita_missing
discompose;;desconcertar;B1;pack:inedita_missing
discomposed;;desconcertado;B1;pack:inedita_missing
discomposure;;desconforto;B1;pack:inedita_missing
disconcert;;desconcertar;B1;pack:inedita_missing
disconcertingly;;desconcertantemente;B1;pack:inedita_missing
disconcertion;;desconcertação;B1;pack:inedita_missing
disconnection;;desconexão;B1;pack:inedita_missing
disconsolate;;desolado;B1;pack:inedita_missing
disconsolateness;;desconsolo;B1;pack:inedita_missing
disconsolation;;desconsolo;B1;pack:inedita_missing
disconsonant;;disonante;B1;pack:inedita_missing
discontention;;descontentamento;B1;pack:inedita_missing
discontentive;;descontente;B2;pack:inedita_missing
discontentment;;descontentamento;B2;pack:inedita_missing
discordance;;discordância;B2;pack:inedita_missing
discorporate;;desincorporar;B2;pack:inedita_missing
discotheque;;discoteca;B2;pack:inedita_missing
discountenance;;desaprovar;B2;pack:inedita_missing
discoursive;;discursivo;B2;pack:inedita_missing
discourteous;;descortês;B2;pack:inedita_missing
discourtesy;;descortesia;B2;pack:inedita_missing
discovert;;descobrir;B2;pack:inedita_missing
discreate;;descriar;B2;pack:inedita_missing
discrediting;;desacreditar;B2;pack:inedita_missing
discreetness;;discrição;B2;pack:inedita_missing
discrepant;;discrepante;B2;pack:inedita_missing
discrepency;;discrepância;B2;pack:inedita_missing
discretional;;discricionário;B2;pack:inedita_missing
discrimen;;discriminação;B2;pack:inedita_missing
discruciate;;desgastar;B2;pack:inedita_missing
disculpate;;desculpe-se;B2;pack:inedita_missing
discure;;discutir;B2;pack:inedita_missing
discursion;;discussão;B2;pack:inedita_missing
discus;;disco;B2;pack:inedita_missing
discusting;;repugnante;B2;pack:inedita_missing
disdainful;;desdenhoso;B2;pack:inedita_missing
disdainfully;;desdenhosamente;B2;pack:inedita_missing
diseasement;;doença;B2;pack:inedita_missing
disembark;;desembarcar;B2;pack:inedita_missing
disembarkation;;desembarque;B2;pack:inedita_missing
disembarrass;;desembaraçar;B2;pack:inedita_missing
disembed;;desvincular;B2;pack:inedita_missing
disembogue;;desembocar;B2;pack:inedita_missing
disembowel;;eviscerar;B2;pack:inedita_missing
disemboweled;;desembarcado;B2;pack:inedita_missing
disemboweling;;desembaraço;B2;pack:inedita_missing
disembowered;;desembarcado;B2;pack:inedita_missing
disempower;;desempoderar;B2;pack:inedita_missing
disempowerment;;desempoderamento;B2;pack:inedita_missing
disenchant;;desencantar;B2;pack:inedita_missing
disenchanting;;desencantador;B2;pack:inedita_missing
disenfranchise;;desfranquear;B2;pack:inedita_missing
disenfranchised;;desprivilegiado;B2;pack:inedita_missing
disentanglement;;desenredamento;B2;pack:inedita_missing
disenthrall;;libertar;B2;pack:inedita_missing
disert;;dissertar;B2;pack:inedita_missing
disestablishment;;desestabelecimento;B2;pack:inedita_missing
disesteem;;desprezo;B2;pack:inedita_missing
disfashion;;desgaste;B2;pack:inedita_missing
disfavor;;desfavor;B2;pack:inedita_missing
disfavored;;desfavorecido;B2;pack:inedita_missing
disfavour;;desfavor;B2;pack:inedita_missing
disfiguration;;desfiguração;B2;pack:inedita_missing
disfigure;;desfigurar;B2;pack:inedita_missing
disfigurement;;desfiguração;B2;pack:inedita_missing
disfunctional;;disfuncional;B2;pack:inedita_missing
disfurnished;;desmobilhado;B2;pack:inedita_missing
disgorge;;despejar;B2;pack:inedita_missing
disgorgement;;descarregamento;B2;pack:inedita_missing
disgorging;;descarregando;B2;pack:inedita_missing
disgracious;;desagradável;B2;pack:inedita_missing
disgrade;;desclassificar;B2;pack:inedita_missing
disgraduate;;desgraduar;B2;pack:inedita_missing
disgregate;;desagregar;B2;pack:inedita_missing
disgruntle;;descontente;B2;pack:inedita_missing
disgruntledly;;descontente;B2;pack:inedita_missing
disgruntlement;;descontentamento;B2;pack:inedita_missing
disguising;;disfarçando;B2;pack:inedita_missing
disgustful;;repugnante;B2;pack:inedita_missing
dishabille;;desalinho;B2;pack:inedita_missing
disheartening;;desanimador;B2;pack:inedita_missing
disheartenment;;desânimo;B2;pack:inedita_missing
dished;;prato;B2;pack:inedita_missing
dishevel;;desalinhado;B2;pack:inedita_missing
disheveled;;desalinhado;B2;pack:inedita_missing
dishevelled;;desalinhado;B2;pack:inedita_missing
dishonorable;;desonroso;B2;pack:inedita_missing
dishonored;;desonrado;B2;pack:inedita_missing
dishonour;;desonra;B2;pack:inedita_missing
dishonourable;;desonroso;B2;pack:inedita_missing
dishy;;gostoso;B2;pack:inedita_missing
disillusionary;;desiludido;B2;pack:inedita_missing
disillusioning;;desiludindo;B2;pack:inedita_missing
disillusive;;desiludido;B2;pack:inedita_missing
disimpassioned;;desapaixonado;B2;pack:inedita_missing
disimprovement;;pioramento;B2;pack:inedita_missing
disincarnate;;desencarnado;B2;pack:inedita_missing
disincarnation;;desencarnação;B2;pack:inedita_missing
disincentive;;desincentivo;B2;pack:inedita_missing
disincentivize;;desincentivar;B2;pack:inedita_missing
disinclination;;desinclinação;B2;pack:inedita_missing
disinclined;;desinclinado;B2;pack:inedita_missing
disinformation;;desinformação;B2;pack:inedita_missing
disingenuity;;desonestidade;B2;pack:inedita_missing
disingenuous;;desonesto;B2;pack:inedita_missing
disingenuously;;desonestamente;B2;pack:inedita_missing
disingenuousness;;desonestidade;B2;pack:inedita_missing
disinhibiting;;desinibidor;B2;pack:inedita_missing
disinter;;desenterrar;B2;pack:inedita_missing
disinterment;;desenterramento;B2;pack:inedita_missing
disjoin;;desvincular;B2;pack:inedita_missing
disjoined;;desunido;B2;pack:inedita_missing
disjunct;;disjunto;C1;pack:inedita_missing
disjuncture;;desconexão;C1;pack:inedita_missing
dislikable;;desagradável;C1;pack:inedita_missing
dislimned;;descontornado;C1;pack:inedita_missing
dislodging;;deslocamento;C1;pack:inedita_missing
dismality;;desolação;C1;pack:inedita_missing
dismally;;deprimente;C1;pack:inedita_missing
dismayd;;desânimo;C1;pack:inedita_missing
dismayedness;;desânimo;C1;pack:inedita_missing
dismaying;;desconcertante;C1;pack:inedita_missing
dismayingly;;desalentadoramente;C1;pack:inedita_missing
dismember;;desmembrar;C1;pack:inedita_missing
dismembered;;desmembrado;C1;pack:inedita_missing
dismemberment;;desmembramento;C1;pack:inedita_missing
dismissingly;;desdenhosamente;C1;pack:inedita_missing
dismission;;demissão;C1;pack:inedita_missing
dismissive;;desdenhoso;C1;pack:inedita_missing
dismissively;;desdenhosamente;C1;pack:inedita_missing
dismount;;desmontar;C1;pack:inedita_missing
disobligation;;desobrigação;C1;pack:inedita_missing
disobliging;;desagradável;C1;pack:inedita_missing
disord;;desordem;C1;pack:inedita_missing
disordinance;;desordem;C1;pack:inedita_missing
disorienting;;desorientador;C1;pack:inedita_missing
disorientingly;;desorientadoramente;C1;pack:inedita_missing
disowned;;deserdado;C1;pack:inedita_missing
dispair;;desespero;C1;pack:inedita_missing
disparadised;;desparadizado;C1;pack:inedita_missing
disparage;;desmerecer;C1;pack:inedita_missing
disparaged;;desmerecido;C1;pack:inedita_missing
disparagement;;desmerecimento;C1;pack:inedita_missing
disparages;;desmerece;C1;pack:inedita_missing
disparent;;desigual;C1;pack:inedita_missing
disparition;;desaparecimento;C1;pack:inedita_missing
disparple;;desperdício;C1;pack:inedita_missing
dispart;;desvio;C1;pack:inedita_missing
dispassion;;desapego;C1;pack:inedita_missing
dispassionately;;desapaixonadamente;C1;pack:inedita_missing
dispassioned;;desapaixonado;C1;pack:inedita_missing
dispathy;;despatia;C1;pack:inedita_missing
dispeace;;desconforto;C1;pack:inedita_missing
dispensable;;dispensável;C1;pack:inedita_missing
disphotic;;disfotico;C1;pack:inedita_missing
dispicable;;despicável;C1;pack:inedita_missing
dispirited;;desanimado;C1;pack:inedita_missing
dispiritedly;;desanimadamente;C1;pack:inedita_missing
dispiriting;;desanimador;C1;pack:inedita_missing
displacency;;deslocamento;C1;pack:inedita_missing
displeasant;;desagradável;C1;pack:inedita_missing
displease;;desagradar;C1;pack:inedita_missing
displeasedly;;descontentemente;C1;pack:inedita_missing
displeasing;;desagradável;C1;pack:inedita_missing
displeasurable;;desprazeroso;C1;pack:inedita_missing
displode;;explodir;C1;pack:inedita_missing
displume;;despenar;C1;pack:inedita_missing
dispone;;dispõe;C1;pack:inedita_missing
disponible;;disponível;C1;pack:inedita_missing
disport;;divertir;C1;pack:inedita_missing
dispositif;;dispositivo;C1;pack:inedita_missing
dispositive;;dispositivo;C1;pack:inedita_missing
dispossess;;despojar;C1;pack:inedita_missing
dispossession;;despossessão;C1;pack:inedita_missing
dispraise;;desaprovação;C1;pack:inedita_missing
disprized;;desprezado;C1;pack:inedita_missing
disprofit;;desperdício;C1;pack:inedita_missing
disproval;;desaprovação;C1;pack:inedita_missing
dispulsion;;dispulsão;C1;pack:inedita_missing
dispunct;;dispunctar;C1;pack:inedita_missing
disputable;;disputável;C1;pack:inedita_missing
disputant;;disputante;C1;pack:inedita_missing
disputatious;;disputador;C1;pack:inedita_missing
disputatiousness;;disputosidade;C1;pack:inedita_missing
disputative;;disputativo;C1;pack:inedita_missing
disqualify;;desqualificar;C1;pack:inedita_missing
disquieted;;inquieto;C1;pack:inedita_missing
disquietful;;inquietante;C2;pack:inedita_missing
disquietingly;;inquietantemente;C2;pack:inedita_missing
disquietive;;desassossegante;C2;pack:inedita_missing
disquietly;;inquietamente;C2;pack:inedita_missing
disquietment;;inquietação;C2;pack:inedita_missing
disquietude;;inquietação;C2;pack:inedita_missing
disquisition;;dissertação;C2;pack:inedita_missing
disquisitor;;disquisidor;C2;pack:inedita_missing
disrank;;desclassificar;C2;pack:inedita_missing
disregardable;;desprezível;C2;pack:inedita_missing
disrepair;;degradação;C2;pack:inedita_missing
disreputation;;desprestígio;C2;pack:inedita_missing
disrepute;;descrédito;C2;pack:inedita_missing
disrespected;;desrespeitado;C2;pack:inedita_missing
disrobe;;despir;C2;pack:inedita_missing
disrupture;;ruptura;C2;pack:inedita_missing
dissapointment;;decepção;C2;pack:inedita_missing
dissed;;desdenhado;C2;pack:inedita_missing
disseisin;;desseisin;C2;pack:inedita_missing
dissemblance;;dissimulação;C2;pack:inedita_missing
dissemble;;dissimular;C2;pack:inedita_missing
dissembling;;disfarce;C2;pack:inedita_missing
disseminative;;disseminativo;C2;pack:inedita_missing
disseminator;;disseminador;C2;pack:inedita_missing
dissenter;;dissidente;C2;pack:inedita_missing
