english;ipa;portuguese;level;tags
forgettery;;esquecimento;B1;pack:inedita_missing
forgiver;;perdoador;B1;pack:inedita_missing
forgivingly;;perdoando;B1;pack:inedita_missing
forgoes;;renuncia;B1;pack:inedita_missing
forgoing;;renunciando;B1;pack:inedita_missing
forisfamiliate;;desherdar;B1;pack:inedita_missing
forleave;;licença;B1;pack:inedita_missing
forlesing;;liberação;B1;pack:inedita_missing
forlie;;forjar;B1;pack:inedita_missing
forlong;;alongar;B1;pack:inedita_missing
forlornly;;desoladamente;B1;pack:inedita_missing
forlornness;;desamparo;B1;pack:inedita_missing
formalise;;formalizar;B1;pack:inedita_missing
formalist;;formalista;B1;pack:inedita_missing
formalistic;;formalista;B1;pack:inedita_missing
formalize;;formalizar;B1;pack:inedita_missing
formatize;;formatar;B1;pack:inedita_missing
formay;;formato;B1;pack:inedita_missing
formful;;formoso;B1;pack:inedita_missing
formicate;;formigar;B1;pack:inedita_missing
formication;;formigamento;B1;pack:inedita_missing
formidability;;formidabilidade;B1;pack:inedita_missing
formidably;;formidavelmente;B1;pack:inedita_missing
formlessly;;sem forma;B1;pack:inedita_missing
formulaic;;fórmulaico;B1;pack:inedita_missing
formulary;;formulário;B1;pack:inedita_missing
formulist;;formulista;B1;pack:inedita_missing
formulization;;formulação;B1;pack:inedita_missing
formulize;;formalizar;B1;pack:inedita_missing
forn;;forno;B2;pack:inedita_missing
fornax;;fornalha;B2;pack:inedita_missing
fornicate;;fornicar;B2;pack:inedita_missing
fornicated;;fornicou;B2;pack:inedita_missing
fornicating;;fornicando;B2;pack:inedita_missing
fornication;;fornicação;B2;pack:inedita_missing
fornicator;;fornicador;B2;pack:inedita_missing
fornicatress;;fornicadora;B2;pack:inedita_missing
fornicatrix;;fornicadora;B2;pack:inedita_missing
forold;;antigo;B2;pack:inedita_missing
forpass;;ultrapassar;B2;pack:inedita_missing
forrader;;forrador;B2;pack:inedita_missing
forrard;;avançado;B2;pack:inedita_missing
forray;;incursão;B2;pack:inedita_missing
forren;;estrangeiro;B2;pack:inedita_missing
forrid;;forrido;B2;pack:inedita_missing
forsakenness;;abandono;B2;pack:inedita_missing
forsaker;;renunciante;B2;pack:inedita_missing
forsaking;;abandonando;B2;pack:inedita_missing
forset;;floresta;B2;pack:inedita_missing
forshape;;forjar;B2;pack:inedita_missing
forsook;;abandonou;B2;pack:inedita_missing
forsooth;;de fato;B2;pack:inedita_missing
forswear;;renunciar;B2;pack:inedita_missing
forsworn;;perjuro;B2;pack:inedita_missing
fortalice;;fortaleza;B2;pack:inedita_missing
fortean;;forteano;B2;pack:inedita_missing
forthcome;;surgir;B2;pack:inedita_missing
forthcomingness;;disponibilidade;B2;pack:inedita_missing
forthink;;antever;B2;pack:inedita_missing
forthputting;;desagradável;B2;pack:inedita_missing
forthrightly;;francamente;B2;pack:inedita_missing
forthrightness;;franqueza;B2;pack:inedita_missing
forthwithal;;imediatamente;B2;pack:inedita_missing
fortifier;;fortificante;B2;pack:inedita_missing
fortify;;fortificar;B2;pack:inedita_missing
fortifying;;fortificante;B2;pack:inedita_missing
fortissimo;;fortíssimo;B2;pack:inedita_missing
fortition;;fortificação;B2;pack:inedita_missing
fortitudinous;;forte;B2;pack:inedita_missing
fortlet;;fortim;B2;pack:inedita_missing
fortravel;;para viajar;B2;pack:inedita_missing
fortuitously;;fortuitamente;B2;pack:inedita_missing
fortuitousness;;fortuitidade;B2;pack:inedita_missing
fortuity;;fortuito;B2;pack:inedita_missing
forty-eight;;quarenta e oito;B2;pack:inedita_missing
forward-looking;;visionário;B2;pack:inedita_missing
forward-thinking;;visionário;B2;pack:inedita_missing
forwaste;;desperdício;B2;pack:inedita_missing
forweary;;cansado;B2;pack:inedita_missing
foss;;fossa;B2;pack:inedita_missing
fossilized;;fossilizado;B2;pack:inedita_missing
fossilology;;fossilologia;B2;pack:inedita_missing
fosterage;;acolhimento;B2;pack:inedita_missing
fosterer;;promotor;B2;pack:inedita_missing
fosterling;;afilhado;B2;pack:inedita_missing
foudroyant;;fulminante;B2;pack:inedita_missing
foul-mouthed;;grosseiro;B2;pack:inedita_missing
foul-smelling;;fétido;B2;pack:inedita_missing
foulder;;pasta;B2;pack:inedita_missing
fouled;;foulado;B2;pack:inedita_missing
foully;;de forma vil;B2;pack:inedita_missing
foundered;;fundado;B2;pack:inedita_missing
foundering;;afundando;B2;pack:inedita_missing
foundling;;encontrado;B2;pack:inedita_missing
foundryman;;fundidor;B2;pack:inedita_missing
fount;;fonte;B2;pack:inedita_missing
fountaine;;fonte;B2;pack:inedita_missing
fountainhead;;fonte;B2;pack:inedita_missing
fountful;;farto;B2;pack:inedita_missing
four-eyes;;quatro-olhos;B2;pack:inedita_missing
four-in-hand;;quatro em mão;B2;pack:inedita_missing
four-leaf;;trevo de quatro folhas;B2;pack:inedita_missing
fourchette;;garfo;B2;pack:inedita_missing
fourrier;;fourier;B2;pack:inedita_missing
foursome;;quarteto;B2;pack:inedita_missing
foursquare;;quadrado;B2;pack:inedita_missing
fouth;;quarto;B2;pack:inedita_missing
fouty;;fedorento;B2;pack:inedita_missing
fovea;;fóvea;B2;pack:inedita_missing
foveation;;foveação;B2;pack:inedita_missing
foxe;;raposa;B2;pack:inedita_missing
foxery;;raposice;B2;pack:inedita_missing
foxfire;;fogo-fátuo;B2;pack:inedita_missing
foxhole;;buraco de raposa;B2;pack:inedita_missing
foxhound;;cão de raposa;B2;pack:inedita_missing
foxiness;;astúcia;B2;pack:inedita_missing
foxly;;raposo;C1;pack:inedita_missing
foxtails;;caudas-de-raposa;C1;pack:inedita_missing
foy;;foi;C1;pack:inedita_missing
foyboat;;foybote;C1;pack:inedita_missing
foziness;;fozidade;C1;pack:inedita_missing
galea;;galeia;C1;pack:inedita_missing
galenical;;galênico;C1;pack:inedita_missing
galeniferous;;galenífero;C1;pack:inedita_missing
gales;;tempestades;C1;pack:inedita_missing
gallantly;;galaientemente;C1;pack:inedita_missing
gallants;;galantes;C1;pack:inedita_missing
gallberry;;galega;C1;pack:inedita_missing
galle;;bile;C1;pack:inedita_missing
galled;;irritado;C1;pack:inedita_missing
galleon;;galeão;C1;pack:inedita_missing
galleria;;galeria;C1;pack:inedita_missing
galliard;;gaiato;C1;pack:inedita_missing
gallic;;gálico;C1;pack:inedita_missing
gallicide;;galicida;C1;pack:inedita_missing
gallied;;irritado;C1;pack:inedita_missing
galliform;;galiforme;C1;pack:inedita_missing
gallimaufry;;mistura;C1;pack:inedita_missing
gallinaceous;;galináceo;C1;pack:inedita_missing
galling;;irritante;C1;pack:inedita_missing
gallipot;;frasco;C1;pack:inedita_missing
gallium;;gálio;C1;pack:inedita_missing
gallivant;;passear;C1;pack:inedita_missing
gallivanting;;passeando;C1;pack:inedita_missing
gallivat;;galeota;C1;pack:inedita_missing
gallopade;;galope;C1;pack:inedita_missing
gallow;;forca;C1;pack:inedita_missing
gallu;;galo;C1;pack:inedita_missing
gl;;globo;C1;pack:inedita_missing
glabrate;;glabro;C1;pack:inedita_missing
glabrescent;;glabrescente;C1;pack:inedita_missing
glace;;vidro;C1;pack:inedita_missing
glaciarium;;glaciário;C1;pack:inedita_missing
glaciated;;glaciado;C1;pack:inedita_missing
glacioeustasy;;glacioeustasia;C1;pack:inedita_missing
glad-eye;;olho alegre;C1;pack:inedita_missing
gladden;;alegrar;C1;pack:inedita_missing
gladdened;;alegrete;C1;pack:inedita_missing
gladdening;;alegrecedor;C1;pack:inedita_missing
glade;;clareira;C1;pack:inedita_missing
gladen;;alegrar;C1;pack:inedita_missing
gladfully;;alegremente;C1;pack:inedita_missing
gladhanding;;cumprimentar;C1;pack:inedita_missing
gladiator;;gladiador;C1;pack:inedita_missing
gladness;;alegria;C1;pack:inedita_missing
gladsomeness;;alegria;C1;pack:inedita_missing
glair;;clara;C1;pack:inedita_missing
glairy;;clara;C1;pack:inedita_missing
glam;;glamour;C1;pack:inedita_missing
glamor;;glamour;C1;pack:inedita_missing
glamorize;;glamourizar;C1;pack:inedita_missing
glamorized;;glamorizado;C1;pack:inedita_missing
glans;;glande;C1;pack:inedita_missing
glares;;olhares;C1;pack:inedita_missing
glaringly;;ofensivamente;C1;pack:inedita_missing
glary;;ofuscante;C1;pack:inedita_missing
glasnost;;transparência;C2;pack:inedita_missing
glasphalt;;asfalto de vidro;C2;pack:inedita_missing
glassblowing;;vidraria;C2;pack:inedita_missing
glasse;;vidro;C2;pack:inedita_missing
glassed;;vidrado;C2;pack:inedita_missing
glassery;;vidraria;C2;pack:inedita_missing
glasshouse;;estufa;C2;pack:inedita_missing
glassine;;papel celofane;C2;pack:inedita_missing
glassmaking;;vidraria;C2;pack:inedita_missing
glasspaper;;lixa;C2;pack:inedita_missing
glassworm;;verme de vidro;C2;pack:inedita_missing
glassy-eyed;;olhos vidrados;C2;pack:inedita_missing
glaucescent;;esverdeado;C2;pack:inedita_missing
glaucine;;glaucina;C2;pack:inedita_missing
glaucous;;glauco;C2;pack:inedita_missing
glaucus;;glauco;C2;pack:inedita_missing
glaum;;garras;C2;pack:inedita_missing
glave;;gládio;C2;pack:inedita_missing
glaver;;glavar;C2;pack:inedita_missing
glaze;;vidro;C2;pack:inedita_missing
glazer;;vidrador;C2;pack:inedita_missing
glazier;;vidraceiro;C2;pack:inedita_missing
