english;ipa;portuguese;level;tags
meticulous;;meticuloso;B1;pack:inedita_v5
meridian;;meridiano;B1;pack:inedita_v5
meager;;escasso;B1;pack:inedita_v5
meek;;manso;B1;pack:inedita_v5
menacing;;ameaçador;B1;pack:inedita_v5
metamorphosis;;metamorfose;B1;pack:inedita_v5
meagre;;escasso;B1;pack:inedita_v5
melodic;;melódico;B1;pack:inedita_v5
meditate;;meditar;B1;pack:inedita_v5
mechanic;;mecânico;B1;pack:inedita_v5
mercantile;;mercantil;B1;pack:inedita_v5
merciful;;misericordioso;B1;pack:inedita_v5
mediocre;;medíocre;B1;pack:inedita_v5
mecca;;meca;B1;pack:inedita_v5
metrics;;métricas;B1;pack:inedita_v5
metallurgy;;metalurgia;B1;pack:inedita_v5
medulla;;medula;B1;pack:inedita_v5
merging;;fusão;B1;pack:inedita_v5
metadata;;metadados;B1;pack:inedita_v5
metamorphic;;metamórfico;B1;pack:inedita_v5
metrical;;métrico;B1;pack:inedita_v5
metaphorical;;metafórico;B1;pack:inedita_v5
messianic;;messianico;B1;pack:inedita_v5
mercenaries;;mercenários;B1;pack:inedita_v5
metastasis;;metástase;B1;pack:inedita_v5
merlin;;merlim;B1;pack:inedita_v5
mechanistic;;mecanicista;B1;pack:inedita_v5
medici;;médici;B1;pack:inedita_v5
mentors;;mentores;B1;pack:inedita_v5
metre;;metro;B2;pack:inedita_v5
messy;;bagunçado;B2;pack:inedita_v5
mer;;mar;B2;pack:inedita_v5
medullary;;medular;B2;pack:inedita_v5
mesenteric;;mesentérico;B2;pack:inedita_v5
mech;;mecânico;B2;pack:inedita_v5
measles;;sarampo;B2;pack:inedita_v5
menopause;;menopausa;B2;pack:inedita_v5
menstruation;;menstruação;B2;pack:inedita_v5
mesopotamia;;Mesopotâmia;B2;pack:inedita_v5
malawi;;malaui;B2;pack:inedita_v5
mediaeval;;medieval;B2;pack:inedita_v5
mechanized;;mecanizado;B2;pack:inedita_v5
metallurgical;;metalúrgico;B2;pack:inedita_v5
memoranda;;memorandos;B2;pack:inedita_v5
necessitate;;necessitar;B2;pack:inedita_v5
nostalgia;;saudade;B2;pack:inedita_v5
nexus;;nexo;B2;pack:inedita_v5
needy;;carente;B2;pack:inedita_v5
noxious;;nocivo;B2;pack:inedita_v5
novice;;iniciante;B2;pack:inedita_v5
nostalgic;;saudoso;B2;pack:inedita_v5
negligent;;negligente;B2;pack:inedita_v5
nomadic;;nômade;B2;pack:inedita_v5
nothingness;;nada;B2;pack:inedita_v5
neoplasm;;neoplasia;B2;pack:inedita_v5
nocturnal;;noturno;B2;pack:inedita_v5
nectar;;néctar;B2;pack:inedita_v5
neurosis;;neurose;B2;pack:inedita_v5
nourishment;;nutrição;B2;pack:inedita_v5
nobleman;;nobre;B2;pack:inedita_v5
necrotic;;necrótico;B2;pack:inedita_v5
noel;;Natal;B2;pack:inedita_v5
nee;;nascida;B2;pack:inedita_v5
nonexistent;;inexistente;B2;pack:inedita_v5
nonviolent;;não violento;B2;pack:inedita_v5
normalization;;normalização;B2;pack:inedita_v5
nodding;;acenando;B2;pack:inedita_v5
noticeably;;notavelmente;B2;pack:inedita_v5
nourished;;nutrido;B2;pack:inedita_v5
nouveau;;novo;B2;pack:inedita_v5
neglecting;;negligência;B2;pack:inedita_v5
necessitated;;necessitou;B2;pack:inedita_v5
nodule;;nódulo;B2;pack:inedita_v5
nozzle;;bico;B2;pack:inedita_v5
neolithic;;neolítico;B2;pack:inedita_v5
normality;;normalidade;B2;pack:inedita_v5
nesting;;aninhamento;B2;pack:inedita_v5
nominally;;nominalmente;B2;pack:inedita_v5
neoplastic;;neoplásico;B2;pack:inedita_v5
necklace;;colar;B2;pack:inedita_v5
neurotransmitter;;neurotransmissor;B2;pack:inedita_v5
norepinephrine;;noradrenalina;B2;pack:inedita_v5
nordic;;nórdico;B2;pack:inedita_v5
normandy;;normandia;B2;pack:inedita_v5
nomads;;nômades;B2;pack:inedita_v5
nested;;aninhado;B2;pack:inedita_v5
noses;;narizes;B2;pack:inedita_v5
nostrils;;narinas;B2;pack:inedita_v5
obscene;;obsceno;B2;pack:inedita_v5
obstinate;;teimoso;B2;pack:inedita_v5
oblivious;;alheio;B2;pack:inedita_v5
oblivion;;esquecimento;B2;pack:inedita_v5
oversight;;supervisão;B2;pack:inedita_v5
optimize;;otimizar;B2;pack:inedita_v5
ornate;;ornado;B2;pack:inedita_v5
opus;;obra;B2;pack:inedita_v5
orator;;orador;B2;pack:inedita_v5
obscurity;;obscuridade;B2;pack:inedita_v5
obliterated;;obliterado;B2;pack:inedita_v5
orifice;;orifício;B2;pack:inedita_v5
orgasm;;orgasmo;C1;pack:inedita_v5
ordnance;;munição;C1;pack:inedita_v5
oratory;;oratória;C1;pack:inedita_v5
obligated;;obrigado;C1;pack:inedita_v5
obsessive;;obsessivo;C1;pack:inedita_v5
ordinate;;ordenada;C1;pack:inedita_v5
opportunistic;;oportunista;C1;pack:inedita_v5
oversee;;supervisionar;C1;pack:inedita_v5
overtly;;abertamente;C1;pack:inedita_v5
overlay;;sobreposição;C1;pack:inedita_v5
orthogonal;;ortogonal;C1;pack:inedita_v5
obstructed;;obstruído;C1;pack:inedita_v5
overflow;;transbordamento;C1;pack:inedita_v5
obliquely;;oblicuamente;C1;pack:inedita_v5
overtaken;;ultrapassado;C1;pack:inedita_v5
opacity;;opacidade;C1;pack:inedita_v5
ophthalmic;;oftálmico;C1;pack:inedita_v5
optimizing;;otimizando;C1;pack:inedita_v5
overweight;;acima do peso;C1;pack:inedita_v5
obituary;;obituário;C1;pack:inedita_v5
objectionable;;censurável;C1;pack:inedita_v5
overflowing;;transbordando;C1;pack:inedita_v5
overthrown;;derrubado;C1;pack:inedita_v5
otter;;lontra;C1;pack:inedita_v5
overland;;terrestre;C1;pack:inedita_v5
operant;;operante;C1;pack:inedita_v5
otherness;;alteridade;C1;pack:inedita_v5
obsessed;;obcecado;C1;pack:inedita_v5
organise;;organizar;C1;pack:inedita_v5
overshadowed;;ofuscado;C1;pack:inedita_v5
optimized;;otimizado;C1;pack:inedita_v5
obese;;obeso;C1;pack:inedita_v5
ophthalmology;;oftalmologia;C1;pack:inedita_v5
overtime;;hora extra;C1;pack:inedita_v5
observatory;;observatório;C1;pack:inedita_v5
organizer;;organizador;C1;pack:inedita_v5
obtainable;;obtível;C1;pack:inedita_v5
overlying;;sobrejacente;C1;pack:inedita_v5
origen;;origem;C1;pack:inedita_v5
overcame;;superou;C1;pack:inedita_v5
ornamented;;ornamentado;C1;pack:inedita_v5
opposites;;opostos;C1;pack:inedita_v5
opted;;optou;C1;pack:inedita_v5
placid;;plácido;C1;pack:inedita_v5
poignant;;comovente;C1;pack:inedita_v5
plume;;pluma;C1;pack:inedita_v5
plump;;rechonchudo;C1;pack:inedita_v5
playful;;brincalhão;C1;pack:inedita_v5
ponder;;ponderar;C1;pack:inedita_v5
poised;;preparado;C1;pack:inedita_v5
populace;;população;C1;pack:inedita_v5
plunder;;saquear;C1;pack:inedita_v5
pointless;;inútil;C1;pack:inedita_v5
potentiality;;potencialidade;C1;pack:inedita_v5
pondered;;ponderado;C1;pack:inedita_v5
plenary;;plenário;C1;pack:inedita_v5
platoon;;pelotão;C1;pack:inedita_v5
plow;;arado;C1;pack:inedita_v5
plausibility;;plausibilidade;C1;pack:inedita_v5
pleasurable;;prazeroso;C1;pack:inedita_v5
planar;;plano;C1;pack:inedita_v5
pomp;;pompa;C1;pack:inedita_v5
populous;;populoso;C1;pack:inedita_v5
plunging;;mergulhando;C2;pack:inedita_v5
pony;;pônei;C2;pack:inedita_v5
posterity;;posteridade;C2;pack:inedita_v5
powerfully;;poderosamente;C2;pack:inedita_v5
porosity;;porosidade;C2;pack:inedita_v5
plank;;prancha;C2;pack:inedita_v5
plurality;;pluralidade;C2;pack:inedita_v5
platonic;;platônico;C2;pack:inedita_v5
plucked;;arrancado;C2;pack:inedita_v5
pleasantly;;agradavelmente;C2;pack:inedita_v5
posited;;postulado;C2;pack:inedita_v5
pluto;;Plutão;C2;pack:inedita_v5
plough;;arado;C2;pack:inedita_v5
postpone;;adiar;C2;pack:inedita_v5
postnatal;;pós-parto;C2;pack:inedita_v5
plagued;;assolado;C2;pack:inedita_v5
powerlessness;;impotência;C2;pack:inedita_v5
pluralistic;;pluralista;C2;pack:inedita_v5
posteriorly;;posteriormente;C2;pack:inedita_v5
pleas;;pedidos;C2;pack:inedita_v5
potentialities;;potencialidades;C2;pack:inedita_v5
posting;;postagem;C2;pack:inedita_v5
