english;ipa;portuguese;level;tags
disk;;disco;A2;pack:inedita_v4
diameter;;diâmetro;A2;pack:inedita_v4
differential;;diferencial;A2;pack:inedita_v4
dielectric;;dielétrico;A2;pack:inedita_v4
diagnostic;;diagnóstico;A2;pack:inedita_v4
disarmament;;desarmamento;A2;pack:inedita_v4
diversified;;diversificado;A2;pack:inedita_v4
disseminated;;disseminado;A2;pack:inedita_v4
digging;;cavando;A2;pack:inedita_v4
displaced;;deslocado;A2;pack:inedita_v4
discoveries;;descobertas;A2;pack:inedita_v4
dialogues;;diálogos;A2;pack:inedita_v4
disadvantages;;desvantagens;A2;pack:inedita_v4
diaphragm;;diafragma;A2;pack:inedita_v4
dividend;;dividendo;A2;pack:inedita_v4
diffraction;;difração;A2;pack:inedita_v4
directory;;diretório;A2;pack:inedita_v4
diving;;mergulho;A2;pack:inedita_v4
disobedience;;desobediência;A2;pack:inedita_v4
directional;;direcional;A2;pack:inedita_v4
disappointing;;decepcionante;A2;pack:inedita_v4
disputed;;disputado;A2;pack:inedita_v4
eminent;;eminente;A2;pack:inedita_v4
elicit;;eliciar;A2;pack:inedita_v4
elusive;;elusivo;A2;pack:inedita_v4
enhance;;melhorar;A2;pack:inedita_v4
essence;;essência;A2;pack:inedita_v4
empathy;;empatia;A2;pack:inedita_v4
eloquent;;eloquente;A2;pack:inedita_v4
empirical;;empírico;A2;pack:inedita_v4
embrace;;abraço;A2;pack:inedita_v4
esteem;;estima;A2;pack:inedita_v4
entity;;entidade;A2;pack:inedita_v4
entropy;;entropia;A2;pack:inedita_v4
encompass;;abarcar;A2;pack:inedita_v4
established;;estabelecido;A2;pack:inedita_v4
entail;;implicar;A2;pack:inedita_v4
endeavour;;esforço;A2;pack:inedita_v4
essentially;;essencialmente;A2;pack:inedita_v4
emphatically;;enfaticamente;A2;pack:inedita_v4
emotional;;emocional;A2;pack:inedita_v4
eminence;;eminência;A2;pack:inedita_v4
emergence;;emergência;A2;pack:inedita_v4
enduring;;duradouro;A2;pack:inedita_v4
endowment;;dotação;A2;pack:inedita_v4
escort;;escolta;A2;pack:inedita_v4
elevated;;elevado;A2;pack:inedita_v4
emphasis;;ênfase;A2;pack:inedita_v4
enclosed;;anexado;A2;pack:inedita_v4
endowed;;dotado;A2;pack:inedita_v4
elongated;;alongado;A2;pack:inedita_v4
encouraging;;encorajador;A2;pack:inedita_v4
enhanced;;aprimorado;A2;pack:inedita_v4
emancipation;;emancipação;A2;pack:inedita_v4
empowerment;;empoderamento;A2;pack:inedita_v4
embodiment;;personificação;A2;pack:inedita_v4
embodied;;corporificado;A2;pack:inedita_v4
endemic;;endêmico;A2;pack:inedita_v4
endorsement;;endosso;A2;pack:inedita_v4
emergent;;emergente;A2;pack:inedita_v4
embarrassed;;envergonhado;A2;pack:inedita_v4
elevation;;elevação;A2;pack:inedita_v4
emerged;;emergiu;A2;pack:inedita_v4
embarrassment;;vergonha;A2;pack:inedita_v4
encouraged;;incentivado;A2;pack:inedita_v4
entails;;implica;A2;pack:inedita_v4
endless;;infinito;A2;pack:inedita_v4
elegance;;elegância;A2;pack:inedita_v4
enthusiastically;;entusiasticamente;B1;pack:inedita_v4
establishing;;estabelecendo;B1;pack:inedita_v4
est;;é;B1;pack:inedita_v4
endogenous;;endógeno;B1;pack:inedita_v4
elder;;idoso;B1;pack:inedita_v4
eloquence;;eloquência;B1;pack:inedita_v4
elaboration;;elaboração;B1;pack:inedita_v4
entitled;;com direito;B1;pack:inedita_v4
emphasized;;enfatizado;B1;pack:inedita_v4
enhancement;;melhoria;B1;pack:inedita_v4
emptiness;;vazio;B1;pack:inedita_v4
emerging;;emergente;B1;pack:inedita_v4
enamel;;esmalte;B1;pack:inedita_v4
embassy;;embaixada;B1;pack:inedita_v4
empress;;imperatriz;B1;pack:inedita_v4
encouragement;;incentivo;B1;pack:inedita_v4
entirely;;inteiramente;B1;pack:inedita_v4
empowered;;empoderado;B1;pack:inedita_v4
elaborated;;elaborado;B1;pack:inedita_v4
elicited;;elicitado;B1;pack:inedita_v4
emerges;;surge;B1;pack:inedita_v4
elimination;;eliminação;B1;pack:inedita_v4
emperor;;imperador;B1;pack:inedita_v4
electrical;;elétrico;B1;pack:inedita_v4
embedded;;embutido;B1;pack:inedita_v4
entrenched;;enraizado;B1;pack:inedita_v4
entertained;;entreter;B1;pack:inedita_v4
emission;;emissão;B1;pack:inedita_v4
elements;;elementos;B1;pack:inedita_v4
emotions;;emoções;B1;pack:inedita_v4
entailed;;implicava;B1;pack:inedita_v4
encountered;;encontrado;B1;pack:inedita_v4
encompasses;;abrange;B1;pack:inedita_v4
emulsion;;emulsão;B1;pack:inedita_v4
escaping;;escapando;B1;pack:inedita_v4
endorsed;;endossado;B1;pack:inedita_v4
essays;;ensaios;B1;pack:inedita_v4
entered;;entrou;B1;pack:inedita_v4
enhancing;;melhorando;B1;pack:inedita_v4
embraced;;abraçado;B1;pack:inedita_v4
employing;;empregando;B1;pack:inedita_v4
encourages;;incentiva;B1;pack:inedita_v4
emphasizes;;enfatiza;B1;pack:inedita_v4
enhances;;melhora;B1;pack:inedita_v4
esophagus;;esôfago;B1;pack:inedita_v4
eligible;;elegível;B1;pack:inedita_v4
embryonic;;embrionário;B1;pack:inedita_v4
elected;;eleito;B1;pack:inedita_v4
entering;;entrando;B1;pack:inedita_v4
embracing;;abraçando;B1;pack:inedita_v4
eliminated;;eliminado;B1;pack:inedita_v4
eliminating;;eliminando;B1;pack:inedita_v4
endured;;suportado;B1;pack:inedita_v4
essentials;;essenciais;B1;pack:inedita_v4
enterprises;;empresas;B1;pack:inedita_v4
encounters;;encontros;B1;pack:inedita_v4
eligibility;;elegibilidade;B1;pack:inedita_v4
escaped;;escapado;B1;pack:inedita_v4
emitted;;emitido;B1;pack:inedita_v4
embarked;;embarcou;B1;pack:inedita_v4
employees;;funcionários;B1;pack:inedita_v4
electron;;elétron;B1;pack:inedita_v4
en;;em;B1;pack:inedita_v4
es;;é;B1;pack:inedita_v4
emigration;;emigração;B1;pack:inedita_v4
estimation;;estimativa;B1;pack:inedita_v4
eldest;;mais velho;B1;pack:inedita_v4
encoding;;codificação;B1;pack:inedita_v4
entrepreneurial;;empreendedor;B1;pack:inedita_v4
emphasizing;;enfatizando;B1;pack:inedita_v4
encoded;;codificado;B1;pack:inedita_v4
entrepreneurs;;empreendedores;B1;pack:inedita_v4
entrusted;;confiado;B1;pack:inedita_v4
establishes;;estabelece;B1;pack:inedita_v4
embraces;;abraços;B1;pack:inedita_v4
facilitate;;facilitar;B1;pack:inedita_v4
feasible;;viável;B1;pack:inedita_v4
force;;força;B1;pack:inedita_v4
facet;;faceta;B1;pack:inedita_v4
forceful;;vigoroso;B1;pack:inedita_v4
follower;;seguidor;B1;pack:inedita_v4
forensic;;forense;B1;pack:inedita_v4
fertilization;;fertilização;B1;pack:inedita_v4
femininity;;feminilidade;B1;pack:inedita_v4
fossils;;fósseis;B1;pack:inedita_v4
gratification;;gratificação;B2;pack:inedita_v4
grotesque;;grotesco;B2;pack:inedita_v4
grandeur;;grandiosidade;B2;pack:inedita_v4
grasping;;agarrando;B2;pack:inedita_v4
glacier;;geleiro;B2;pack:inedita_v4
grease;;graxa;B2;pack:inedita_v4
grossly;;grosseiramente;B2;pack:inedita_v4
glen;;vale;B2;pack:inedita_v4
gripped;;agarrado;B2;pack:inedita_v4
greenhouse;;estufa;B2;pack:inedita_v4
glancing;;relance;B2;pack:inedita_v4
grained;;granulado;B2;pack:inedita_v4
graphite;;grafite;B2;pack:inedita_v4
grading;;classificação;B2;pack:inedita_v4
hale;;saudável;B2;pack:inedita_v4
harness;;arreio;B2;pack:inedita_v4
hasty;;apressado;B2;pack:inedita_v4
hardships;;dificuldades;B2;pack:inedita_v4
hauled;;rebocado;B2;pack:inedita_v4
handicap;;deficiência;B2;pack:inedita_v4
hailed;;saudado;B2;pack:inedita_v4
hangs;;pendura;B2;pack:inedita_v4
hastened;;apressado;B2;pack:inedita_v4
handwriting;;caligrafia;B2;pack:inedita_v4
handing;;entregando;B2;pack:inedita_v4
indulgence;;indulgência;B2;pack:inedita_v4
incompetent;;incompetente;B2;pack:inedita_v4
indulge;;indulgentar;B2;pack:inedita_v4
inception;;início;B2;pack:inedita_v4
incumbent;;incumbente;B2;pack:inedita_v4
insurrection;;insurreição;B2;pack:inedita_v4
inasmuch;;na medida em que;B2;pack:inedita_v4
inadequacy;;inadequação;B2;pack:inedita_v4
interchange;;intercâmbio;B2;pack:inedita_v4
inaccessible;;inacessível;B2;pack:inedita_v4
indistinguishable;;indistinguível;B2;pack:inedita_v4
increment;;incremento;B2;pack:inedita_v4
indictment;;acusação;B2;pack:inedita_v4
insensitive;;insensível;B2;pack:inedita_v4
intermediary;;intermediário;B2;pack:inedita_v4
interrogation;;interrogatório;B2;pack:inedita_v4
incredibly;;incrivelmente;B2;pack:inedita_v4
instinctively;;instintivamente;B2;pack:inedita_v4
incest;;incesto;B2;pack:inedita_v4
intolerance;;intolerância;B2;pack:inedita_v4
intoxication;;intoxicação;B2;pack:inedita_v4
intervened;;interveio;B2;pack:inedita_v4
inconsistency;;inconsistência;B2;pack:inedita_v4
josh;;zombar;B2;pack:inedita_v4
jour;;jornada;B2;pack:inedita_v4
justly;;justamente;B2;pack:inedita_v4
journeys;;jornadas;B2;pack:inedita_v4
jesuit;;jesuíta;B2;pack:inedita_v4
jesuits;;jesuítas;B2;pack:inedita_v4
karma;;carma;B2;pack:inedita_v4
kicking;;chutando;C1;pack:inedita_v4
knelt;;ajoelhou;C1;pack:inedita_v4
kindergarten;;jardim de infância;C1;pack:inedita_v4
luminous;;luminoso;C1;pack:inedita_v4
lapse;;lapsar;C1;pack:inedita_v4
lure;;isca;C1;pack:inedita_v4
latency;;latência;C1;pack:inedita_v4
lantern;;lanterna;C1;pack:inedita_v4
landmark;;marco;C1;pack:inedita_v4
luggage;;bagagem;C1;pack:inedita_v4
metropolis;;metrópole;C1;pack:inedita_v4
mediate;;mediar;C1;pack:inedita_v4
mediator;;mediador;C1;pack:inedita_v4
methodologies;;metodologias;C1;pack:inedita_v4
meningitis;;meningite;C1;pack:inedita_v4
nomenclature;;nomenclatura;C1;pack:inedita_v4
notch;;entalhe;C1;pack:inedita_v4
notified;;notificado;C1;pack:inedita_v4
noticing;;notando;C1;pack:inedita_v4
noah;;noé;C1;pack:inedita_v4
nonspecific;;inespecífico;C1;pack:inedita_v4
ostensibly;;ostensivamente;C1;pack:inedita_v4
oscillation;;oscilação;C1;pack:inedita_v4
ordeal;;provação;C1;pack:inedita_v4
obligatory;;obrigatório;C1;pack:inedita_v4
observance;;observância;C1;pack:inedita_v4
obedient;;obediente;C1;pack:inedita_v4
orchard;;pomar;C1;pack:inedita_v4
overload;;sobrecarga;C1;pack:inedita_v4
obstructive;;obstrutivo;C2;pack:inedita_v4
postulate;;postulado;C2;pack:inedita_v4
pornography;;pornografia;C2;pack:inedita_v4
portrayal;;retrato;C2;pack:inedita_v4
pleading;;suplicante;C2;pack:inedita_v4
platinum;;platina;C2;pack:inedita_v4
porcelain;;porcelana;C2;pack:inedita_v4
planetary;;planetário;C2;pack:inedita_v4
plotting;;plotagem;C2;pack:inedita_v4
pledged;;comprometido;C2;pack:inedita_v4
plexus;;plexo;C2;pack:inedita_v4
