english;ipa;portuguese;level;tags
pom;;maçã;A1;pack:inedita_missing
pompeii;;pompéia;A1;pack:inedita_missing
ponce;;pavão;A1;pack:inedita_missing
ponderous;;pesado;A1;pack:inedita_missing
pontifical;;pontifício;A1;pack:inedita_missing
populate;;popular;A1;pack:inedita_missing
porcine;;suíno;A1;pack:inedita_missing
porn;;pornô;A1;pack:inedita_missing
pornographic;;pornográfico;A1;pack:inedita_missing
porphyry;;pórfiro;A1;pack:inedita_missing
portage;;transporte;A1;pack:inedita_missing
portraiture;;retrato;A2;pack:inedita_missing
portrayals;;retratos;A2;pack:inedita_missing
pos;;pós;A2;pack:inedita_missing
postmaster;;carteiro;A2;pack:inedita_missing
posturing;;postura;A2;pack:inedita_missing
potable;;potável;A2;pack:inedita_missing
potentiation;;potenciação;A2;pack:inedita_missing
potion;;poção;A2;pack:inedita_missing
potted;;plantado;A2;pack:inedita_missing
powdery;;póleno;A2;pack:inedita_missing
qatar;;catar;A2;pack:inedita_missing
quack;;charlatão;A2;pack:inedita_missing
quad;;quadro;A2;pack:inedita_missing
quadrature;;quadratura;A2;pack:inedita_missing
quadriceps;;quadríceps;A2;pack:inedita_missing
quake;;tremor;A2;pack:inedita_missing
qualms;;remorsos;A2;pack:inedita_missing
quandary;;dilema;A2;pack:inedita_missing
quant;;quantidade;A2;pack:inedita_missing
quantifiable;;quantificável;A2;pack:inedita_missing
quantifier;;quantificador;A2;pack:inedita_missing
quantized;;quantizado;A2;pack:inedita_missing
quarreled;;discutiu;A2;pack:inedita_missing
quarreling;;discutindo;A2;pack:inedita_missing
quarrelled;;discutido;A2;pack:inedita_missing
quarrelling;;discutindo;A2;pack:inedita_missing
quartered;;quarteado;A2;pack:inedita_missing
quarto;;room;A2;pack:inedita_missing
quarts;;quartzos;A2;pack:inedita_missing
quartzite;;quartzoite;A2;pack:inedita_missing
quell;;sossegar;A2;pack:inedita_missing
questioner;;questionador;A2;pack:inedita_missing
queuing;;fila;A2;pack:inedita_missing
quicken;;acelerar;A2;pack:inedita_missing
quickening;;aceleração;A2;pack:inedita_missing
quickest;;mais rápido;A2;pack:inedita_missing
quickness;;rapidez;A2;pack:inedita_missing
quicktime;;rápido;A2;pack:inedita_missing
quieted;;acalmaram;A2;pack:inedita_missing
quietness;;tranquilidade;A2;pack:inedita_missing
quinidine;;quinidina;A2;pack:inedita_missing
quintessential;;quintessencial;A2;pack:inedita_missing
quirk;;peculiaridade;A2;pack:inedita_missing
quits;;desistir;A2;pack:inedita_missing
quitted;;desistiu;A2;pack:inedita_missing
quivered;;tremido;A2;pack:inedita_missing
quoth;;disse;A2;pack:inedita_missing
rebate;;desconto;A2;pack:inedita_missing
rebuffed;;rejeitado;A2;pack:inedita_missing
rebuttal;;refutação;A2;pack:inedita_missing
recapitulation;;recapitulação;A2;pack:inedita_missing
recklessly;;imprudentemente;A2;pack:inedita_missing
recklessness;;imprudência;A2;pack:inedita_missing
reclining;;reclinável;A2;pack:inedita_missing
recluse;;recluso;A2;pack:inedita_missing
recoiled;;recuou;A2;pack:inedita_missing
rectilinear;;retilíneo;A2;pack:inedita_missing
rectitude;;retidão;A2;pack:inedita_missing
referencing;;referência;A2;pack:inedita_missing
refracted;;refratado;A2;pack:inedita_missing
regina;;rainha;A2;pack:inedita_missing
regretfully;;lamentavelmente;A2;pack:inedita_missing
regrettably;;lamentavelmente;A2;pack:inedita_missing
relinquishing;;renunciando;A2;pack:inedita_missing
relished;;saboreado;A2;pack:inedita_missing
remissions;;remissões;A2;pack:inedita_missing
remit;;remeter;A2;pack:inedita_missing
remonstrance;;remonstrância;A2;pack:inedita_missing
ren;;renascer;A2;pack:inedita_missing
renegade;;renegado;A2;pack:inedita_missing
reno;;renascer;A2;pack:inedita_missing
rep;;representante;A2;pack:inedita_missing
repellent;;repelente;A2;pack:inedita_missing
repetitious;;repetitivo;B1;pack:inedita_missing
replenish;;reabastecer;B1;pack:inedita_missing
replenished;;reabastecido;B1;pack:inedita_missing
reprehensible;;repreensível;B1;pack:inedita_missing
reprieve;;suspensão;B1;pack:inedita_missing
reprimand;;repreensão;B1;pack:inedita_missing
reprimanded;;repreendido;B1;pack:inedita_missing
reprisal;;retaliação;B1;pack:inedita_missing
reproached;;repreendido;B1;pack:inedita_missing
reptile;;réptil;B1;pack:inedita_missing
reshape;;reformar;B1;pack:inedita_missing
reshaped;;reformulado;B1;pack:inedita_missing
resonate;;ressoar;B1;pack:inedita_missing
resounded;;ressoou;B1;pack:inedita_missing
resourcefulness;;recursos;B1;pack:inedita_missing
resplendent;;resplandecente;B1;pack:inedita_missing
restate;;reformular;B1;pack:inedita_missing
restful;;descansado;B1;pack:inedita_missing
retaliate;;retaliar;B1;pack:inedita_missing
retaliated;;retaliou;B1;pack:inedita_missing
retarding;;retardando;B1;pack:inedita_missing
reticent;;reticente;B1;pack:inedita_missing
retrace;;retraçar;B1;pack:inedita_missing
retract;;retrair;B1;pack:inedita_missing
retrenchment;;redução;B1;pack:inedita_missing
retroactive;;retroativo;B1;pack:inedita_missing
retrospectively;;retrospectivamente;B1;pack:inedita_missing
revel;;revelar;B1;pack:inedita_missing
reverberation;;reverberação;B1;pack:inedita_missing
reverent;;reverente;B1;pack:inedita_missing
reverently;;reverentemente;B1;pack:inedita_missing
revisit;;revisitar;B1;pack:inedita_missing
revitalization;;revitalização;B1;pack:inedita_missing
revoke;;revogar;B1;pack:inedita_missing
revolting;;revoltante;B1;pack:inedita_missing
sabah;;manhã;B1;pack:inedita_missing
sabbatical;;licença sabática;B1;pack:inedita_missing
sacra;;sagrada;B1;pack:inedita_missing
sacredness;;sacralidade;B1;pack:inedita_missing
sacrilege;;sacrilégio;B1;pack:inedita_missing
sadism;;sadismo;B1;pack:inedita_missing
sae;;saudade;B1;pack:inedita_missing
safari;;safári;B1;pack:inedita_missing
safeguarded;;protegido;B1;pack:inedita_missing
sagacity;;sagacidade;B1;pack:inedita_missing
sagged;;caiu;B1;pack:inedita_missing
saladin;;saladino;B1;pack:inedita_missing
salome;;salomé;B1;pack:inedita_missing
salter;;saltador;B1;pack:inedita_missing
salutation;;saudação;B1;pack:inedita_missing
salvaged;;recuperado;B1;pack:inedita_missing
sammy;;sanduíche;B1;pack:inedita_missing
san;;sanitário;B1;pack:inedita_missing
sanatorium;;sanatório;B1;pack:inedita_missing
sanctum;;santuário;B1;pack:inedita_missing
sander;;lixadeira;B1;pack:inedita_missing
sanger;;sangue;B1;pack:inedita_missing
saphenous;;safeno;B1;pack:inedita_missing
sarah;;sara;B1;pack:inedita_missing
sarcophagus;;sarcófago;B1;pack:inedita_missing
sardonic;;sardônico;B1;pack:inedita_missing
satiric;;satírico;B1;pack:inedita_missing
satirist;;satirista;B1;pack:inedita_missing
saturate;;saturar;B1;pack:inedita_missing
sauntered;;passeou;B1;pack:inedita_missing
saute;;saltear;B1;pack:inedita_missing
saver;;economizador;B1;pack:inedita_missing
savor;;saborear;B1;pack:inedita_missing
sawed;;serrado;B2;pack:inedita_missing
sawmill;;serraria;B2;pack:inedita_missing
sax;;saxofone;B2;pack:inedita_missing
solicitous;;solícito;B2;pack:inedita_missing
solidify;;solidificar;B2;pack:inedita_missing
soliloquy;;solilóquio;B2;pack:inedita_missing
temp;;tempão;B2;pack:inedita_missing
temperaments;;temperamentos;B2;pack:inedita_missing
tempering;;temperagem;B2;pack:inedita_missing
tenable;;sustentável;B2;pack:inedita_missing
tenaciously;;tenazmente;B2;pack:inedita_missing
tenements;;cortiços;B2;pack:inedita_missing
tensed;;tenso;B2;pack:inedita_missing
toads;;sapos;B2;pack:inedita_missing
toasted;;torrado;B2;pack:inedita_missing
togetherness;;união;B2;pack:inedita_missing
toggle;;alternar;B2;pack:inedita_missing
togo;;ir;B2;pack:inedita_missing
toiled;;trabalhou;B2;pack:inedita_missing
toiling;;trabalhando;B2;pack:inedita_missing
tolerably;;toleravelmente;B2;pack:inedita_missing
tonality;;tonalidade;B2;pack:inedita_missing
tongs;;pinças;B2;pack:inedita_missing
toolkit;;kit de ferramentas;B2;pack:inedita_missing
topmost;;superior;B2;pack:inedita_missing
topple;;derrubar;B2;pack:inedita_missing
toppled;;derrubado;B2;pack:inedita_missing
topsoil;;solo superficial;B2;pack:inedita_missing
tor;;torre;B2;pack:inedita_missing
tormenting;;atormentando;B2;pack:inedita_missing
torments;;tormentos;B2;pack:inedita_missing
toro;;touro;B2;pack:inedita_missing
torr;;torrão;B2;pack:inedita_missing
torre;;tower;B2;pack:inedita_missing
torturing;;torturando;B2;pack:inedita_missing
torus;;toróide;B2;pack:inedita_missing
totalled;;totalizado;B2;pack:inedita_missing
touchy;;sensível;B2;pack:inedita_missing
toughest;;mais difícil;B2;pack:inedita_missing
toujours;;sempre;B2;pack:inedita_missing
tourniquet;;torniquete;B2;pack:inedita_missing
touted;;promovido;B2;pack:inedita_missing
towered;;torresmo;B2;pack:inedita_missing
towing;;reboque;B2;pack:inedita_missing
unabated;;inabalável;B2;pack:inedita_missing
unaccompanied;;não acompanhado;B2;pack:inedita_missing
unaccountable;;incontável;B2;pack:inedita_missing
unacknowledged;;não reconhecido;B2;pack:inedita_missing
unalterable;;inalterável;B2;pack:inedita_missing
unannounced;;não anunciado;B2;pack:inedita_missing
unassuming;;modesto;B2;pack:inedita_missing
unattached;;desapegado;B2;pack:inedita_missing
unavoidably;;inevitavelmente;B2;pack:inedita_missing
unawares;;inadvertidamente;B2;pack:inedita_missing
unbelievably;;inacreditavelmente;B2;pack:inedita_missing
unbridled;;desenfreado;B2;pack:inedita_missing
unceasing;;incessante;B2;pack:inedita_missing
unchangeable;;imutável;B2;pack:inedita_missing
uncharted;;inexplorado;B2;pack:inedita_missing
uncommitted;;não comprometido;B2;pack:inedita_missing
unconditioned;;incondicionado;B2;pack:inedita_missing
unconstrained;;desimpedido;B2;pack:inedita_missing
uncontrollably;;incontrolavelmente;B2;pack:inedita_missing
unconvincing;;não convincente;B2;pack:inedita_missing
uncorrelated;;não correlacionado;B2;pack:inedita_missing
uncouth;;grosseiro;B2;pack:inedita_missing
undaunted;;destemido;B2;pack:inedita_missing
underclass;;subclasse;B2;pack:inedita_missing
undercurrent;;correnteza;B2;pack:inedita_missing
underfoot;;sob os pés;B2;pack:inedita_missing
undergrowth;;mato;C1;pack:inedita_missing
underlay;;subcapa;C1;pack:inedita_missing
underlining;;sublinhado;C1;pack:inedita_missing
underpin;;sustentar;C1;pack:inedita_missing
underpinnings;;fundamentos;C1;pack:inedita_missing
underprivileged;;desprivilegiado;C1;pack:inedita_missing
understated;;discreto;C1;pack:inedita_missing
undesired;;indesejado;C1;pack:inedita_missing
undisciplined;;indisciplinado;C1;pack:inedita_missing
undiscovered;;não descoberto;C1;pack:inedita_missing
undress;;despir;C1;pack:inedita_missing
undying;;imortal;C1;pack:inedita_missing
unfailing;;inabalável;C1;pack:inedita_missing
unfathomable;;incompreensível;C1;pack:inedita_missing
unfettered;;desimpedido;C1;pack:inedita_missing
unfilled;;não preenchido;C1;pack:inedita_missing
ungodly;;ímpio;C1;pack:inedita_missing
unguarded;;desprotegido;C1;pack:inedita_missing
unholy;;profano;C1;pack:inedita_missing
unicorn;;unicórnio;C1;pack:inedita_missing
uninformed;;desinformado;C1;pack:inedita_missing
uninhibited;;desinibido;C1;pack:inedita_missing
uninterested;;desinteressado;C1;pack:inedita_missing
unkempt;;desleixado;C1;pack:inedita_missing
unknowable;;inconhecível;C1;pack:inedita_missing
unknowingly;;inconscientemente;C1;pack:inedita_missing
unmanageable;;incontrolável;C1;pack:inedita_missing
unmatched;;incomparável;C1;pack:inedita_missing
unobserved;;não observado;C1;pack:inedita_missing
unobtrusive;;discreto;C1;pack:inedita_missing
unpalatable;;desagradável;C1;pack:inedita_missing
unperturbed;;imperturbável;C1;pack:inedita_missing
unpredictability;;imprevisibilidade;C1;pack:inedita_missing
unquestionable;;inquestionável;C1;pack:inedita_missing
unrealized;;não realizado;C1;pack:inedita_missing
unremarkable;;insignificante;C1;pack:inedita_missing
unremitting;;incessante;C1;pack:inedita_missing
unscathed;;ileso;C1;pack:inedita_missing
unseemly;;inadequado;C1;pack:inedita_missing
unsightly;;antiestético;C1;pack:inedita_missing
unsophisticated;;não sofisticado;C1;pack:inedita_missing
unsuspected;;inesperado;C1;pack:inedita_missing
unsympathetic;;insensível;C1;pack:inedita_missing
untidy;;desorganizado;C1;pack:inedita_missing
untouchable;;intocável;C1;pack:inedita_missing
untrustworthy;;não confiável;C1;pack:inedita_missing
unveiling;;desvelamento;C1;pack:inedita_missing
unwavering;;inabalável;C1;pack:inedita_missing
unwell;;mal;C1;pack:inedita_missing
unwieldy;;desajeitado;C1;pack:inedita_missing
unwillingly;;involuntariamente;C1;pack:inedita_missing
unyielding;;inflexível;C1;pack:inedita_missing
valiantly;;valentemente;C1;pack:inedita_missing
van;;furgão;C1;pack:inedita_missing
vaporization;;vaporização;C1;pack:inedita_missing
var;;variação;C1;pack:inedita_missing
varsity;;universitário;C1;pack:inedita_missing
vas;;vaso;C1;pack:inedita_missing
vastness;;vastidão;C1;pack:inedita_missing
veer;;desviar;C1;pack:inedita_missing
veered;;desviou;C1;pack:inedita_missing
vehemence;;veemência;C1;pack:inedita_missing
venerated;;venerado;C1;pack:inedita_missing
vengeful;;vingativo;C2;pack:inedita_missing
venison;;carne de veado;C2;pack:inedita_missing
venomous;;venenoso;C2;pack:inedita_missing
venting;;desabafo;C2;pack:inedita_missing
venturing;;aventurando;C2;pack:inedita_missing
verbalize;;verbalizar;C2;pack:inedita_missing
verdi;;verde;C2;pack:inedita_missing
vere;;verbo;C2;pack:inedita_missing
vermilion;;vermelho;C2;pack:inedita_missing
vermin;;vermes;C2;pack:inedita_missing
vers;;verso;C2;pack:inedita_missing
vestige;;vestígio;C2;pack:inedita_missing
vestry;;sacristia;C2;pack:inedita_missing
vexation;;vexação;C2;pack:inedita_missing
vexing;;irritante;C2;pack:inedita_missing
vibratory;;vibratório;C2;pack:inedita_missing
viciously;;viciosamente;C2;pack:inedita_missing
