english;ipa;portuguese;level;tags
entailment;;implicação;A1;pack:inedita_missing
entangle;;emaranhar;A1;pack:inedita_missing
entanglement;;emaranhado;A1;pack:inedita_missing
entanglements;;emaranhamentos;A1;pack:inedita_missing
entangling;;emaranhando;A1;pack:inedita_missing
entelechy;;entelechia;A1;pack:inedita_missing
entend;;entender;A1;pack:inedita_missing
ententive;;atento;A1;pack:inedita_missing
enterance;;entrada;A1;pack:inedita_missing
enterectomy;;enterectomia;A1;pack:inedita_missing
enterest;;interesse;A1;pack:inedita_missing
enterlude;;interlúdio;A1;pack:inedita_missing
enteron;;entero;A1;pack:inedita_missing
enterostomy;;enterostomia;A1;pack:inedita_missing
enterpriser;;empreendedor;A1;pack:inedita_missing
entheasm;;entheasma;A1;pack:inedita_missing
enthral;;cativar;A1;pack:inedita_missing
enthrall;;cativar;A1;pack:inedita_missing
enthralling;;cativante;A1;pack:inedita_missing
enthrallment;;cativação;A1;pack:inedita_missing
enthrill;;encantar;A1;pack:inedita_missing
enthrone;;entronizar;A1;pack:inedita_missing
enthroned;;entronizado;A1;pack:inedita_missing
enthuse;;entusiasmar;A1;pack:inedita_missing
enthused;;entusiasmado;A1;pack:inedita_missing
enthuser;;entusiasta;A1;pack:inedita_missing
enthusiasms;;entusiasmos;A1;pack:inedita_missing
enthusiast;;entusiasta;A1;pack:inedita_missing
enthusiastical;;entusiástico;A1;pack:inedita_missing
entia;;entidades;A1;pack:inedita_missing
entice;;atrair;A1;pack:inedita_missing
enticeable;;seduzível;A1;pack:inedita_missing
enticed;;atraído;A1;pack:inedita_missing
enticement;;tentação;A1;pack:inedita_missing
enticer;;sedutor;A1;pack:inedita_missing
entices;;atrai;A1;pack:inedita_missing
enticingly;;tentadoramente;A1;pack:inedita_missing
entify;;entidade;A1;pack:inedita_missing
entireness;;inteireza;A1;pack:inedita_missing
entitize;;entitizar;A1;pack:inedita_missing
entitlements;;direitos;A1;pack:inedita_missing
entomb;;enterrar;A1;pack:inedita_missing
entombed;;enterrado;A1;pack:inedita_missing
entombment;;enterramento;A1;pack:inedita_missing
entomere;;entomero;A1;pack:inedita_missing
entomoid;;entomoide;A2;pack:inedita_missing
entomologize;;entomologizar;A2;pack:inedita_missing
entomology;;entomologia;A2;pack:inedita_missing
entomophilia;;entomofilia;A2;pack:inedita_missing
entomophobia;;entomofobia;A2;pack:inedita_missing
entomophthorales;;entomofthorales;A2;pack:inedita_missing
entonic;;entônico;A2;pack:inedita_missing
entozoologist;;entozoólogo;A2;pack:inedita_missing
entr'acte;;intervalo;A2;pack:inedita_missing
entrail;;entranha;A2;pack:inedita_missing
entrails;;entranhas;A2;pack:inedita_missing
entrain;;treinar;A2;pack:inedita_missing
entranced;;encantado;A2;pack:inedita_missing
entrancement;;encantamento;A2;pack:inedita_missing
entranceway;;entrada;A2;pack:inedita_missing
entrancing;;cativante;A2;pack:inedita_missing
entrant;;concorrente;A2;pack:inedita_missing
entrap;;prender;A2;pack:inedita_missing
entrapped;;aprisionado;A2;pack:inedita_missing
entrapping;;aprisionando;A2;pack:inedita_missing
entreat;;implorar;A2;pack:inedita_missing
entreatance;;súplica;A2;pack:inedita_missing
entreated;;implorado;A2;pack:inedita_missing
entreater;;implorador;A2;pack:inedita_missing
entreaties;;súplicas;A2;pack:inedita_missing
entreatingly;;suplicante;A2;pack:inedita_missing
entreats;;implora;A2;pack:inedita_missing
entreaty;;súplica;A2;pack:inedita_missing
entree;;entrada;A2;pack:inedita_missing
entrelac;;entrelace;A2;pack:inedita_missing
entrench;;entranchar;A2;pack:inedita_missing
entrepot;;entreposto;A2;pack:inedita_missing
entrepreneurism;;empreendedorismo;A2;pack:inedita_missing
entropic;;entropico;A2;pack:inedita_missing
entrust;;confiar;A2;pack:inedita_missing
entryway;;entrada;A2;pack:inedita_missing
ents;;entidades;A2;pack:inedita_missing
entune;;sintonizar;A2;pack:inedita_missing
entwine;;entrelaçar;A2;pack:inedita_missing
entwined;;entrelaçado;A2;pack:inedita_missing
entwinement;;entrelaçamento;A2;pack:inedita_missing
entwining;;entrelaçamento;A2;pack:inedita_missing
entwist;;torcer;A2;pack:inedita_missing
esa;;essa;A2;pack:inedita_missing
escalade;;escalada;A2;pack:inedita_missing
escalates;;escalona;A2;pack:inedita_missing
escamotage;;escamoteio;A2;pack:inedita_missing
escapade;;escapada;A2;pack:inedita_missing
escapee;;fugitivo;A2;pack:inedita_missing
escaper;;fugitivo;A2;pack:inedita_missing
escapism;;escapismo;A2;pack:inedita_missing
escapist;;escapista;A2;pack:inedita_missing
escapologist;;escapólogo;A2;pack:inedita_missing
escapology;;escapologia;A2;pack:inedita_missing
escarp;;escarpa;A2;pack:inedita_missing
escarpment;;escarpa;A2;pack:inedita_missing
eschar;;escarro;A2;pack:inedita_missing
escharotic;;escarótico;A2;pack:inedita_missing
escharred;;escarificado;A2;pack:inedita_missing
eschatologically;;escatologicamente;A2;pack:inedita_missing
eschaton;;escatón;A2;pack:inedita_missing
eschew;;evitar;A2;pack:inedita_missing
eschewal;;evitação;A2;pack:inedita_missing
eschewed;;evitou;A2;pack:inedita_missing
eschewer;;evitar;A2;pack:inedita_missing
eschewing;;evitando;A2;pack:inedita_missing
eschewment;;evitação;A2;pack:inedita_missing
eschews;;evita;A2;pack:inedita_missing
esclandre;;escarcéu;A2;pack:inedita_missing
escorts;;escoltas;A2;pack:inedita_missing
escribano;;escriba;A2;pack:inedita_missing
escribed;;escrito;A2;pack:inedita_missing
escrima;;esgrima;A2;pack:inedita_missing
escritoire;;escrivaninha;A2;pack:inedita_missing
esculent;;comestível;A2;pack:inedita_missing
escutcheon;;escudo;A2;pack:inedita_missing
ese;;esse;A2;pack:inedita_missing
esemplastic;;esemplástico;A2;pack:inedita_missing
esexual;;assexual;A2;pack:inedita_missing
esogetic;;esogético;A2;pack:inedita_missing
esoterica;;esotérica;A2;pack:inedita_missing
esoterical;;esotérico;A2;pack:inedita_missing
esotericism;;esoterismo;A2;pack:inedita_missing
esotericist;;esotérico;A2;pack:inedita_missing
esoterics;;esoterismo;A2;pack:inedita_missing
esotery;;esoterismo;A2;pack:inedita_missing
espace;;espaço;A2;pack:inedita_missing
espadon;;espadarte;A2;pack:inedita_missing
espalier;;espalheira;A2;pack:inedita_missing
esper;;esperança;B1;pack:inedita_missing
esperance;;esperança;B1;pack:inedita_missing
espial;;observação;B1;pack:inedita_missing
espie;;espião;B1;pack:inedita_missing
espied;;avistou;B1;pack:inedita_missing
espier;;espiar;B1;pack:inedita_missing
espiocrat;;espiocrata;B1;pack:inedita_missing
esplanade;;esplanada;B1;pack:inedita_missing
espousal;;apoio;B1;pack:inedita_missing
espouse;;defender;B1;pack:inedita_missing
espouser;;esposo;B1;pack:inedita_missing
espousing;;defendendo;B1;pack:inedita_missing
espy;;avistar;B1;pack:inedita_missing
esquisse;;esboço;B1;pack:inedita_missing
ess;;essência;B1;pack:inedita_missing
essayer;;tentar;B1;pack:inedita_missing
essayist;;ensaísta;B1;pack:inedita_missing
essene;;esseno;B1;pack:inedita_missing
essentialism;;essencialismo;B1;pack:inedita_missing
essentiality;;essencialidade;B1;pack:inedita_missing
essentialize;;essencializar;B1;pack:inedita_missing
essentialness;;essencialidade;B1;pack:inedita_missing
essentiate;;essencializar;B1;pack:inedita_missing
essive;;essivo;B1;pack:inedita_missing
essorant;;essorante;B1;pack:inedita_missing
establishmentarian;;estabelecimentarista;B1;pack:inedita_missing
estafette;;estafeta;B1;pack:inedita_missing
esteemable;;estimável;B1;pack:inedita_missing
esterhazy;;esterházy;B1;pack:inedita_missing
esthesis;;estesia;B1;pack:inedita_missing
esthete;;esteta;B1;pack:inedita_missing
esthetical;;estético;B1;pack:inedita_missing
esthetician;;esteticista;B1;pack:inedita_missing
esthetics;;estética;B1;pack:inedita_missing
estimable;;estimável;B1;pack:inedita_missing
estoile;;estrela;B1;pack:inedita_missing
estop;;estopar;B1;pack:inedita_missing
estrade;;estrada;B1;pack:inedita_missing
estrange;;estranhar;B1;pack:inedita_missing
estranging;;estranhando;B1;pack:inedita_missing
estray;;estranho;B1;pack:inedita_missing
estrella;;estrela;B1;pack:inedita_missing
estrous;;estral;B1;pack:inedita_missing
estrus;;estro;B1;pack:inedita_missing
estuation;;estuário;B1;pack:inedita_missing
esture;;gesto;B1;pack:inedita_missing
esurient;;voraz;B1;pack:inedita_missing
esurine;;esurino;B1;pack:inedita_missing
face-ache;;dor de rosto;B1;pack:inedita_missing
face-off;;confronto;B1;pack:inedita_missing
face-to-face;;presencial;B1;pack:inedita_missing
faceless;;sem rosto;B1;pack:inedita_missing
facetely;;facetiosamente;B1;pack:inedita_missing
facetime;;videochamada;B1;pack:inedita_missing
facetious;;irônico;B1;pack:inedita_missing
facetiously;;facetiosamente;B1;pack:inedita_missing
facetiousness;;facetiosidade;B1;pack:inedita_missing
facette;;faceta;B1;pack:inedita_missing
facient;;faciente;B1;pack:inedita_missing
facilely;;facilmente;B1;pack:inedita_missing
facilitative;;facilitador;B1;pack:inedita_missing
facilitators;;facilitadores;B1;pack:inedita_missing
facilitatory;;facilitador;B1;pack:inedita_missing
facinorous;;facinoroso;B1;pack:inedita_missing
feal;;fiel;B1;pack:inedita_missing
fealty;;fidelidade;B1;pack:inedita_missing
feare;;medo;B1;pack:inedita_missing
fearfulness;;medo;B1;pack:inedita_missing
fearlessly;;destemidamente;B1;pack:inedita_missing
fearlessness;;destemor;B1;pack:inedita_missing
fearmongering;;alarmismo;B1;pack:inedita_missing
fearsome;;temível;B1;pack:inedita_missing
fearsomely;;temivelmente;B1;pack:inedita_missing
fease;;fechar;B1;pack:inedita_missing
feasibly;;viavelmente;B1;pack:inedita_missing
feateous;;featozoide;B1;pack:inedita_missing
feather-brained;;cabeça de vento;B1;pack:inedita_missing
featherbed;;cama de penas;B1;pack:inedita_missing
featherbrained;;distraído;B1;pack:inedita_missing
featherhead;;cabeça de pena;B1;pack:inedita_missing
feathering;;penugem;B1;pack:inedita_missing
featherlight;;leve;B1;pack:inedita_missing
feathery;;penugento;B2;pack:inedita_missing
featly;;habilidosamente;B2;pack:inedita_missing
feaver;;febre;B2;pack:inedita_missing
feaze;;fase;B2;pack:inedita_missing
febricity;;febre;B2;pack:inedita_missing
febriferous;;febrífugo;B2;pack:inedita_missing
febrific;;febrífugo;B2;pack:inedita_missing
februation;;februação;B2;pack:inedita_missing
fecally;;fecalmente;B2;pack:inedita_missing
fecking;;maldito;B2;pack:inedita_missing
feckless;;inepto;B2;pack:inedita_missing
fecklessness;;incompetência;B2;pack:inedita_missing
feculence;;feculência;B2;pack:inedita_missing
feculency;;feculência;B2;pack:inedita_missing
feculent;;feculento;B2;pack:inedita_missing
fecund;;fecundo;B2;pack:inedita_missing
fecundate;;fecundar;B2;pack:inedita_missing
fecundation;;fecundação;B2;pack:inedita_missing
fecundify;;fecundar;B2;pack:inedita_missing
feddle;;fiddle;B2;pack:inedita_missing
federalise;;federalizar;B2;pack:inedita_missing
federative;;federativo;B2;pack:inedita_missing
fedity;;fidelidade;B2;pack:inedita_missing
feeb;;fraco;B2;pack:inedita_missing
feebleminded;;débil mental;B2;pack:inedita_missing
feebleness;;fraqueza;B2;pack:inedita_missing
feeblest;;mais fraco;B2;pack:inedita_missing
feebly;;fracamente;B2;pack:inedita_missing
feederism;;alimentação;B2;pack:inedita_missing
feedline;;linha de alimentação;B2;pack:inedita_missing
feeler;;sentido;B2;pack:inedita_missing
feelin;;sentindo;B2;pack:inedita_missing
feelingless;;insensível;B2;pack:inedita_missing
feely;;tato;B2;pack:inedita_missing
feen;;fada;B2;pack:inedita_missing
feer;;feira;B2;pack:inedita_missing
feere;;feira;B2;pack:inedita_missing
feerie;;festa;B2;pack:inedita_missing
feest;;festa;B2;pack:inedita_missing
feeze;;congelar;B2;pack:inedita_missing
feign;;fingir;B2;pack:inedita_missing
feignedly;;fingidamente;B2;pack:inedita_missing
feigning;;fingindo;B2;pack:inedita_missing
feigns;;finge;B2;pack:inedita_missing
feild;;campo;B2;pack:inedita_missing
feind;;inimigo;B2;pack:inedita_missing
feint;;finta;B2;pack:inedita_missing
feirie;;festa;B2;pack:inedita_missing
feisty;;arisco;B2;pack:inedita_missing
felicidal;;felicidao;B2;pack:inedita_missing
felicide;;felicídio;B2;pack:inedita_missing
felicitate;;parabenizar;B2;pack:inedita_missing
felicitation;;felicitação;B2;pack:inedita_missing
felicitations;;felicitações;B2;pack:inedita_missing
felicitous;;felizmente;B2;pack:inedita_missing
felicitously;;felizmente;B2;pack:inedita_missing
felicitousness;;felicidade;B2;pack:inedita_missing
felid;;felídeo;B2;pack:inedita_missing
feline;;felino;B2;pack:inedita_missing
felines;;felinos;B2;pack:inedita_missing
fella;;rapaz;B2;pack:inedita_missing
fellate;;oralizar;B2;pack:inedita_missing
fellfield;;campo de pedras;B2;pack:inedita_missing
felling;;corte;B2;pack:inedita_missing
fellinic;;felineo;B2;pack:inedita_missing
felliniesque;;felliniano;B2;pack:inedita_missing
felloe;;raio;B2;pack:inedita_missing
fellowly;;companheiro;B2;pack:inedita_missing
fellowman;;semelhante;B2;pack:inedita_missing
fellside;;encosta;B2;pack:inedita_missing
fellwalker;;caminhante;B2;pack:inedita_missing
felon;;criminoso;B2;pack:inedita_missing
felonious;;felonioso;B2;pack:inedita_missing
felonous;;criminoso;B2;pack:inedita_missing
felons;;criminosos;B2;pack:inedita_missing
felted;;feltado;B2;pack:inedita_missing
femcee;;feminista;B2;pack:inedita_missing
feme;;fêmea;B2;pack:inedita_missing
femicide;;feminicídio;B2;pack:inedita_missing
femineity;;feminilidade;B2;pack:inedita_missing
fencer;;esgrimista;B2;pack:inedita_missing
fender;;para-choque;B2;pack:inedita_missing
fenestella;;fenestela;C1;pack:inedita_missing
fenestra;;janela;C1;pack:inedita_missing
fenestrated;;fenestrado;C1;pack:inedita_missing
fenghuang;;fênix;C1;pack:inedita_missing
fenian;;feniano;C1;pack:inedita_missing
fenne;;feneco;C1;pack:inedita_missing
fent;;fentanyl;C1;pack:inedita_missing
feodality;;feudalismo;C1;pack:inedita_missing
feodary;;feudalismo;C1;pack:inedita_missing
feracious;;feraz;C1;pack:inedita_missing
feracity;;ferocidade;C1;pack:inedita_missing
feral;;selvagem;C1;pack:inedita_missing
feretory;;feretório;C1;pack:inedita_missing
feria;;feira;C1;pack:inedita_missing
feriation;;feriação;C1;pack:inedita_missing
ferine;;ferino;C1;pack:inedita_missing
ferity;;ferocidade;C1;pack:inedita_missing
ferklempt;;emocionado;C1;pack:inedita_missing
ferm;;fermento;C1;pack:inedita_missing
fernery;;farnário;C1;pack:inedita_missing
ferny;;farnoso;C1;pack:inedita_missing
ferociously;;ferozmente;C1;pack:inedita_missing
feronia;;ferônia;C1;pack:inedita_missing
ferret;;furetto;C1;pack:inedita_missing
ferreted;;desenterrado;C1;pack:inedita_missing
ferried;;transportado;C1;pack:inedita_missing
ferrier;;ferreiro;C1;pack:inedita_missing
ferroalloy;;ferroaleação;C1;pack:inedita_missing
ferruginous;;ferruginoso;C1;pack:inedita_missing
ferrying;;transporte;C1;pack:inedita_missing
fertilize;;fertilizar;C1;pack:inedita_missing
ferule;;ferula;C1;pack:inedita_missing
fervence;;fervor;C1;pack:inedita_missing
fervency;;fervor;C1;pack:inedita_missing
ferventness;;fervor;C1;pack:inedita_missing
fervescence;;fervescência;C1;pack:inedita_missing
fervescent;;efervescente;C1;pack:inedita_missing
fervid;;fervoroso;C1;pack:inedita_missing
fervidity;;fervor;C1;pack:inedita_missing
fervidly;;fervorosamente;C1;pack:inedita_missing
fervidness;;fervor;C1;pack:inedita_missing
fervorous;;fervoroso;C1;pack:inedita_missing
fess;;confessar;C1;pack:inedita_missing
fessed;;confessou;C1;pack:inedita_missing
fest;;festa;C1;pack:inedita_missing
festal;;festivo;C1;pack:inedita_missing
fester;;fermentar;C1;pack:inedita_missing
festering;;supurante;C1;pack:inedita_missing
festers;;fermentar;C1;pack:inedita_missing
festinate;;apressar;C1;pack:inedita_missing
festivity;;festividade;C1;pack:inedita_missing
festivous;;festivo;C1;pack:inedita_missing
festoon;;guirlanda;C1;pack:inedita_missing
festooned;;enfeitados;C1;pack:inedita_missing
fetcher;;buscador;C1;pack:inedita_missing
fetching;;atraente;C1;pack:inedita_missing
fete;;festa;C1;pack:inedita_missing
feted;;festejado;C1;pack:inedita_missing
fether;;pena;C1;pack:inedita_missing
feticide;;feticídio;C2;pack:inedita_missing
feticism;;fetichismo;C2;pack:inedita_missing
fetid;;fétido;C2;pack:inedita_missing
fetidity;;fetidez;C2;pack:inedita_missing
fetiferous;;fetífero;C2;pack:inedita_missing
fetis;;fetiche;C2;pack:inedita_missing
fetishic;;fetichista;C2;pack:inedita_missing
fetishisation;;fetichização;C2;pack:inedita_missing
fetishism;;fetichismo;C2;pack:inedita_missing
fetishist;;fetichista;C2;pack:inedita_missing
fetishistic;;fetichista;C2;pack:inedita_missing
fetishization;;fetichização;C2;pack:inedita_missing
fetlock;;cernelha;C2;pack:inedita_missing
fetlocked;;com penas;C2;pack:inedita_missing
fetology;;fetologia;C2;pack:inedita_missing
fetter;;corrente;C2;pack:inedita_missing
fettered;;fretado;C2;pack:inedita_missing
fettering;;ferrando;C2;pack:inedita_missing
fettle;;estado;C2;pack:inedita_missing
fettler;;ferramenteiro;C2;pack:inedita_missing
feudalistic;;feudalista;C2;pack:inedita_missing
feudatory;;vassalo;C2;pack:inedita_missing
feuds;;rivalidades;C2;pack:inedita_missing
