english;ipa;portuguese;level;tags
condolement;;condolência;B2;pack:inedita_missing
condolence;;condolência;B2;pack:inedita_missing
condolent;;consolador;B2;pack:inedita_missing
condoling;;condolente;B2;pack:inedita_missing
condolingly;;condolentemente;B2;pack:inedita_missing
condonation;;condonação;B2;pack:inedita_missing
conduce;;conduzir;B2;pack:inedita_missing
conduciveness;;condução;B2;pack:inedita_missing
coney;;coelho;B2;pack:inedita_missing
confab;;conversa;B2;pack:inedita_missing
confabulate;;confabular;B2;pack:inedita_missing
confabulation;;confabulação;B2;pack:inedita_missing
confect;;confeccionar;B2;pack:inedita_missing
confectionery;;confeitaria;B2;pack:inedita_missing
confelicity;;confelicidade;B2;pack:inedita_missing
conferee;;conferencista;B2;pack:inedita_missing
conferment;;conferimento;B2;pack:inedita_missing
confessedly;;confessadamente;B2;pack:inedita_missing
confidante;;confidente;B2;pack:inedita_missing
confidantes;;confidentes;B2;pack:inedita_missing
confiding;;confidencial;B2;pack:inedita_missing
configurate;;configurar;B2;pack:inedita_missing
confinity;;infinidade;B2;pack:inedita_missing
confirmative;;confirmativo;B2;pack:inedita_missing
conflagrant;;conflagrante;B2;pack:inedita_missing
conflate;;conflar;B2;pack:inedita_missing
confliction;;conflito;B2;pack:inedita_missing
conflictive;;conflitivo;B2;pack:inedita_missing
conflux;;confluxo;B2;pack:inedita_missing
conformable;;conformável;B2;pack:inedita_missing
conformably;;conformemente;B2;pack:inedita_missing
conformist;;conformista;B2;pack:inedita_missing
confoundedly;;confundidamente;B2;pack:inedita_missing
confoundment;;confusão;B2;pack:inedita_missing
confraternity;;confraria;B2;pack:inedita_missing
confrere;;colega;B2;pack:inedita_missing
confusive;;confuso;B2;pack:inedita_missing
confutation;;refutação;B2;pack:inedita_missing
confute;;refutar;B2;pack:inedita_missing
conge;;congelar;B2;pack:inedita_missing
congeable;;congelável;B2;pack:inedita_missing
congeal;;congelar;B2;pack:inedita_missing
congealed;;congelado;B2;pack:inedita_missing
congealment;;coagulação;B2;pack:inedita_missing
congee;;mingau;B2;pack:inedita_missing
congenerous;;congênere;B2;pack:inedita_missing
congeniality;;congenialidade;B2;pack:inedita_missing
congenially;;congenialmente;B2;pack:inedita_missing
congenite;;congênito;B2;pack:inedita_missing
congeries;;congerie;B2;pack:inedita_missing
conglaciate;;conglaciar;B2;pack:inedita_missing
conglomeration;;conglomerado;B2;pack:inedita_missing
conglutinate;;conglutinar;B2;pack:inedita_missing
congregant;;congregante;B2;pack:inedita_missing
congregants;;congregantes;B2;pack:inedita_missing
congregated;;congregado;B2;pack:inedita_missing
congruency;;congruência;B2;pack:inedita_missing
congruently;;congruente;B2;pack:inedita_missing
congruity;;congruência;B2;pack:inedita_missing
congruous;;congruente;B2;pack:inedita_missing
congruously;;congruente;B2;pack:inedita_missing
conic;;cônico;B2;pack:inedita_missing
conifer;;conífera;B2;pack:inedita_missing
conject;;conjetura;B2;pack:inedita_missing
conjectural;;conjetural;B2;pack:inedita_missing
conjecturing;;conjecturando;B2;pack:inedita_missing
conjoin;;conjuntar;B2;pack:inedita_missing
conjoint;;conjunto;B2;pack:inedita_missing
conjointly;;conjuntamente;B2;pack:inedita_missing
conjugality;;conjugalidade;B2;pack:inedita_missing
conjunct;;conjunção;B2;pack:inedita_missing
conjunctive;;conjuntivo;B2;pack:inedita_missing
conjunctively;;conjuntivamente;B2;pack:inedita_missing
conjuncture;;conjuntura;B2;pack:inedita_missing
conjuration;;conjuração;B2;pack:inedita_missing
conjurer;;mágico;B2;pack:inedita_missing
conjuring;;conjuração;B2;pack:inedita_missing
conjuror;;mágico;B2;pack:inedita_missing
conjury;;conjuração;B2;pack:inedita_missing
conk;;cabeça;B2;pack:inedita_missing
connaisseur;;conhecedor;B2;pack:inedita_missing
connascence;;connascença;B2;pack:inedita_missing
connate;;conato;B2;pack:inedita_missing
conned;;enganado;B2;pack:inedita_missing
connex;;conexão;B2;pack:inedita_missing
connexity;;conexidade;B2;pack:inedita_missing
connexive;;conexivo;B2;pack:inedita_missing
conniption;;crise;B2;pack:inedita_missing
connivance;;conivência;C1;pack:inedita_missing
connive;;conspirar;C1;pack:inedita_missing
connivent;;conivente;C1;pack:inedita_missing
connivery;;conluio;C1;pack:inedita_missing
conniving;;conivente;C1;pack:inedita_missing
connivingly;;coniventemente;C1;pack:inedita_missing
connote;;conotar;C1;pack:inedita_missing
connubial;;conjugal;C1;pack:inedita_missing
connubiality;;conjugalidade;C1;pack:inedita_missing
conoid;;conóide;C1;pack:inedita_missing
conoidic;;conóide;C1;pack:inedita_missing
conquassation;;concussão;C1;pack:inedita_missing
consanguine;;consanguíneo;C1;pack:inedita_missing
consanguineous;;consanguíneo;C1;pack:inedita_missing
conscienced;;consciente;C1;pack:inedita_missing
conscienceless;;inconsciente;C1;pack:inedita_missing
conscientous;;consciencioso;C1;pack:inedita_missing
conscript;;recruta;C1;pack:inedita_missing
conscriptive;;conscritor;C1;pack:inedita_missing
consecrate;;consagrar;C1;pack:inedita_missing
consectaneous;;consecutivo;C1;pack:inedita_missing
consectary;;conseqüente;C1;pack:inedita_missing
consecution;;consequência;C1;pack:inedita_missing
consense;;consenso;C1;pack:inedita_missing
consentaneous;;consentâneo;C1;pack:inedita_missing
consentient;;consentido;C1;pack:inedita_missing
consequentialism;;consequencialismo;C1;pack:inedita_missing
consequentially;;consequentemente;C1;pack:inedita_missing
conservatoire;;conservatório;C1;pack:inedita_missing
conservator;;conservador;C1;pack:inedita_missing
considerately;;consideradamente;C1;pack:inedita_missing
considerateness;;consideração;C1;pack:inedita_missing
consign;;consignar;C1;pack:inedita_missing
consignation;;consignação;C1;pack:inedita_missing
consignee;;destinatário;C1;pack:inedita_missing
consignify;;consignar;C1;pack:inedita_missing
consilience;;consiliência;C1;pack:inedita_missing
consistence;;consistência;C1;pack:inedita_missing
consociate;;associar;C1;pack:inedita_missing
consociation;;associação;C1;pack:inedita_missing
consolatory;;consolador;C1;pack:inedita_missing
consortable;;consorciável;C1;pack:inedita_missing
consorter;;consorte;C1;pack:inedita_missing
consorting;;associando;C1;pack:inedita_missing
conspection;;conspecção;C1;pack:inedita_missing
conspectus;;conspecto;C1;pack:inedita_missing
conspicious;;conspícuo;C1;pack:inedita_missing
conspicuity;;conspicuidade;C1;pack:inedita_missing
conspicuousness;;conspicuidade;C1;pack:inedita_missing
conspiration;;conspiração;C1;pack:inedita_missing
conspirative;;conspirativo;C1;pack:inedita_missing
constatation;;constatação;C1;pack:inedita_missing
constate;;constatar;C1;pack:inedita_missing
constellate;;constelar;C1;pack:inedita_missing
conster;;consternar;C1;pack:inedita_missing
consternated;;consternado;C1;pack:inedita_missing
constrict;;constrigir;C1;pack:inedita_missing
constrictive;;constritivo;C1;pack:inedita_missing
constuprate;;estuprar;C1;pack:inedita_missing
consubstantiate;;consubstanciar;C1;pack:inedita_missing
consuetudinal;;consuetudinário;C1;pack:inedita_missing
consultive;;consultivo;C1;pack:inedita_missing
consummatory;;consumatório;C1;pack:inedita_missing
consumptive;;consuntivo;C1;pack:inedita_missing
contabescent;;contagioso;C1;pack:inedita_missing
contadina;;camponesa;C1;pack:inedita_missing
contemn;;desprezar;C1;pack:inedita_missing
contemperation;;contemperaçã;C1;pack:inedita_missing
contemplant;;contemplativo;C1;pack:inedita_missing
contemplatively;;contemplativamente;C1;pack:inedita_missing
contemporaneously;;contemporaneamente;C1;pack:inedita_missing
contemptuousness;;desdém;C1;pack:inedita_missing
contender;;contendor;C1;pack:inedita_missing
contentedness;;satisfação;C2;pack:inedita_missing
contentful;;conteudoso;C2;pack:inedita_missing
conterminate;;conterminar;C2;pack:inedita_missing
conterminous;;contíguo;C2;pack:inedita_missing
contestable;;contestável;C2;pack:inedita_missing
contestant;;concorrente;C2;pack:inedita_missing
contestation;;contestações;C2;pack:inedita_missing
contex;;contexto;C2;pack:inedita_missing
contextualization;;contextualização;C2;pack:inedita_missing
contextualize;;contextualizar;C2;pack:inedita_missing
contextualized;;contextualizado;C2;pack:inedita_missing
contexture;;textura;C2;pack:inedita_missing
conticent;;contido;C2;pack:inedita_missing
continuative;;continuativo;C2;pack:inedita_missing
contort;;contorcer;C2;pack:inedita_missing
contortion;;contorção;C2;pack:inedita_missing
contoured;;contornado;C2;pack:inedita_missing
contractee;;contratante;C2;pack:inedita_missing
contradictious;;contraditório;C2;pack:inedita_missing
contradictive;;contraditório;C2;pack:inedita_missing
contradictor;;contraditório;C2;pack:inedita_missing
