english;ipa;portuguese;level;tags
androgenous;;androgênica;A2;pack:inedita-20251231
anisogamous;;anisogâmico;A2;pack:inedita-20251231
answered;;atendida;A2;pack:inedita-20251231
antagonistically;;antagonisticamente;A2;pack:inedita-20251231
anaclisis;;anaclise;A2;pack:inedita-20251231
anarch;;Anarquista;A2;pack:inedita-20251231
antediluvial;;antediluviano;A2;pack:inedita-20251231
appendices;;apêndices;A2;pack:inedita-20251231
appraisement;;avaliação;A2;pack:inedita-20251231
anathematization;;anatematização;A2;pack:inedita-20251231
anecdotage;;anedótico;A2;pack:inedita-20251231
angelique;;Angelique,;A2;pack:inedita-20251231
ankus;;tornozelo;A2;pack:inedita-20251231
antagonists;;antagonists.;A2;pack:inedita-20251231
anthropo;;antropo;A2;pack:inedita-20251231
anthropography;;antropografia;A2;pack:inedita-20251231
antisubmarine;;antissubmarino;A2;pack:inedita-20251231
anaclastic;;anaclástico;A2;pack:inedita-20251231
analphabet;;analfabeto;A2;pack:inedita-20251231
anaphoric;;anafórico;A2;pack:inedita-20251231
answers;;respostas;A2;pack:inedita-20251231
anthropomorphist;;antropomorfista;A2;pack:inedita-20251231
anxieties;;ansiedades;A2;pack:inedita-20251231
ananthous;;ananto;A2;pack:inedita-20251231
ancestors;;antepassados;A2;pack:inedita-20251231
androphore;;andróforo;A2;pack:inedita-20251231
anomalistically;;anomalisticamente;A2;pack:inedita-20251231
antbird;;Thamnophilidae;A2;pack:inedita-20251231
anthomania;;antomania;A2;pack:inedita-20251231
antifeminist;;antifeminista;A2;pack:inedita-20251231
antonius;;Antoine;A2;pack:inedita-20251231
anchoret;;âncora;A2;pack:inedita-20251231
angerly;;irritado;A2;pack:inedita-20251231
animally;;animalmente;A2;pack:inedita-20251231
antiblack;;anti-negro;A2;pack:inedita-20251231
antonomasy;;antonomasia;A2;pack:inedita-20251231
anaptotic;;anaptótico;A2;pack:inedita-20251231
anathematise;;anatematizar;A2;pack:inedita-20251231
anencephalous;;anencéfalo;A2;pack:inedita-20251231
answerably;;responsavelmente;A2;pack:inedita-20251231
antecedaneous;;antecedente;A2;pack:inedita-20251231
antibromic;;antibrômico;A2;pack:inedita-20251231
antipathic;;antipático;A2;pack:inedita-20251231
apparitions;;aparições;A2;pack:inedita-20251231
appealingness;;atratividade;A2;pack:inedita-20251231
antiochian;;antioquiano;A2;pack:inedita-20251231
anacoenosis;;anacoenose;A2;pack:inedita-20251231
annexment;;anexo;A2;pack:inedita-20251231
anomalist;;anomalista;A2;pack:inedita-20251231
anserous;;anseroso;A2;pack:inedita-20251231
antagonisms;;Antagonismos.;A2;pack:inedita-20251231
antiabortion;;antiaborto;A2;pack:inedita-20251231
antiquities;;antiguidades;A2;pack:inedita-20251231
antisolar;;antissolar;A2;pack:inedita-20251231
animates;;anima;A2;pack:inedita-20251231
androgynism;;androginismo;A2;pack:inedita-20251231
angelolatry;;angelolatria;A2;pack:inedita-20251231
antagony;;antagonia;B1;pack:inedita-20251231
anthophobia;;antofobia;B1;pack:inedita-20251231
antichronism;;anticronismo;B1;pack:inedita-20251231
appetizers;;Entradas;B1;pack:inedita-20251231
appetizingness;;apetitosidade;B1;pack:inedita-20251231
approximal;;aproximado;B1;pack:inedita-20251231
anacamptics;;anacampticos;B1;pack:inedita-20251231
anhelose;;anelose;B1;pack:inedita-20251231
antetemple;;antetempla;B1;pack:inedita-20251231
anthropomorphized;;antropomorfizado;B1;pack:inedita-20251231
anthypnotic;;antihipnótico;B1;pack:inedita-20251231
antipoverty;;antipobreza;B1;pack:inedita-20251231
apparence;;aparência;B1;pack:inedita-20251231
apprecatory;;apreciativo;B1;pack:inedita-20251231
approbativeness;;aprobatividade;B1;pack:inedita-20251231
anaclasis;;anaclasia;B1;pack:inedita-20251231
anacronym;;anacrônimo;B1;pack:inedita-20251231
analysed;;ANALISADAS;B1;pack:inedita-20251231
anathematizer;;anatematizante;B1;pack:inedita-20251231
androgynal;;andrógino;B1;pack:inedita-20251231
anilinism;;anilinismo;B1;pack:inedita-20251231
antagonised;;antagonizado;B1;pack:inedita-20251231
antechambers;;ANTE-CÂMARAS;B1;pack:inedita-20251231
anthroponomy;;antroponomia;B1;pack:inedita-20251231
appension;;apenação;B1;pack:inedita-20251231
appraisers;;avaliadores;B1;pack:inedita-20251231
appreciant;;apreciador;B1;pack:inedita-20251231
appreciatingly;;apreciadoramente;B1;pack:inedita-20251231
anthropologic;;Antropológico;B1;pack:inedita-20251231
anthroposociology;;antropossociologia;B1;pack:inedita-20251231
antitropous;;antitrópico;B1;pack:inedita-20251231
anuptaphobia;;anuptafobia;B1;pack:inedita-20251231
anagalactic;;anagaláctico;B1;pack:inedita-20251231
anticipatorily;;Antecipatoriamente.;B1;pack:inedita-20251231
antinociceptive;;antinociceptivo;B1;pack:inedita-20251231
antrostomy;;antrostomia;B1;pack:inedita-20251231
appendicostomy;;apendicostomia;B1;pack:inedita-20251231
anaphorically;;anaforicamente;B1;pack:inedita-20251231
annexure;;ANEXO;B1;pack:inedita-20251231
ansiform;;ansiforme;B1;pack:inedita-20251231
anticoincidence;;anticoincidência;B1;pack:inedita-20251231
antipoetic;;antipoético;B1;pack:inedita-20251231
anesthetised;;anestesiado;B1;pack:inedita-20251231
angiolithic;;angiolítico;B1;pack:inedita-20251231
angustiseptate;;angustiseptato;B1;pack:inedita-20251231
anorakish;;anoraque;B1;pack:inedita-20251231
antiheroism;;anti-heroísmo;B1;pack:inedita-20251231
antimnemonic;;antimnemônico;B1;pack:inedita-20251231
antinomical;;antinômico;B1;pack:inedita-20251231
antshrike;;ataque de formiga;B1;pack:inedita-20251231
apparate;;aparato;B1;pack:inedita-20251231
apperceptively;;aperceptivamente;B1;pack:inedita-20251231
anthropos;;antropos;B1;pack:inedita-20251231
analize;;analisar;B1;pack:inedita-20251231
anamoly;;anamolia;B1;pack:inedita-20251231
anesthesimeter;;anestesímetro;B1;pack:inedita-20251231
annoyment;;aborrecimento;B1;pack:inedita-20251231
ansotomy;;ansotomia;B1;pack:inedita-20251231
antagonizable;;antagonizável;B1;pack:inedita-20251231
antagonym;;antagônimo;B1;pack:inedita-20251231
anthropoclimatology;;antropoclimatologia;B1;pack:inedita-20251231
anthroposomatology;;antroposomatologia;B1;pack:inedita-20251231
anticlimatic;;anticlimático;B1;pack:inedita-20251231
antielitism;;Antielitismo;B1;pack:inedita-20251231
antihumanist;;anti-humanista;B2;pack:inedita-20251231
antiquarium;;antiquário;B2;pack:inedita-20251231
antiurban;;antiurbano;B2;pack:inedita-20251231
apparelment;;vestuário;B2;pack:inedita-20251231
anhur;;anur;B2;pack:inedita-20251231
antarian;;antariano;B2;pack:inedita-20251231
analgic;;analgésico;B2;pack:inedita-20251231
analphabete;;analfabeto;B2;pack:inedita-20251231
anastasic;;anastásico;B2;pack:inedita-20251231
andromimetophilia;;andrometofilia;B2;pack:inedita-20251231
aniconist;;aniconista;B2;pack:inedita-20251231
anthropophobic;;antropofóbico;B2;pack:inedita-20251231
anticompetitively;;anticompetitivo;B2;pack:inedita-20251231
antielitist;;antielitista;B2;pack:inedita-20251231
antirad;;antirrad;B2;pack:inedita-20251231
antispeciesist;;antiespecista;B2;pack:inedita-20251231
anational;;anacional;B2;pack:inedita-20251231
anctiously;;ancciously;B2;pack:inedita-20251231
anemious;;anemioso;B2;pack:inedita-20251231
anesthetizer;;anestesiante;B2;pack:inedita-20251231
anterity;;anteridade;B2;pack:inedita-20251231
anthelid;;antélide;B2;pack:inedita-20251231
anthrept;;antrepto;B2;pack:inedita-20251231
anthropometrism;;antropometrismo;B2;pack:inedita-20251231
anthropophily;;antropofilia;B2;pack:inedita-20251231
anticatholic;;anticatólico;B2;pack:inedita-20251231
antiearth;;antiterra;B2;pack:inedita-20251231
antiepic;;antiéptico;B2;pack:inedita-20251231
antigoyism;;antigoismo;B2;pack:inedita-20251231
apparitionist;;Aparicionista;B2;pack:inedita-20251231
appreciater;;apreciador;B2;pack:inedita-20251231
antibody;;anticorpo;B2;pack:inedita-20251231
antigen;;antígeno;B2;pack:inedita-20251231
anaerobic;;anaeróbio;B2;pack:inedita-20251231
anion;;Ânion;B2;pack:inedita-20251231
anaphylaxis;;grave;B2;pack:inedita-20251231
aneurysm;;Aneurisma;B2;pack:inedita-20251231
antioxidant;;antioxidante;B2;pack:inedita-20251231
angstrom;;"<g id=""1"">Angstrom</g>&#xA0;&#xA0;";B2;pack:inedita-20251231
annealing;;Anelamento;B2;pack:inedita-20251231
antelope;;Antílope;B2;pack:inedita-20251231
anarchism;;Anarquismo;B2;pack:inedita-20251231
anchovy;;Biqueirão;B2;pack:inedita-20251231
anemone;;anêmona;B2;pack:inedita-20251231
angling;;Pesca;B2;pack:inedita-20251231
anticoagulant;;anticoagulante;B2;pack:inedita-20251231
appendectomy;;Apendicectomia;B2;pack:inedita-20251231
anaesthesia;;ANESTESIA;B2;pack:inedita-20251231
applet;;miniaplicativo;B2;pack:inedita-20251231
anencephaly;;anencefalia;B2;pack:inedita-20251231
anaglyph;;Anaglifo;B2;pack:inedita-20251231
anecdotal;;Empírico;B2;pack:inedita-20251231
antitoxin;;Antitoxina;B2;pack:inedita-20251231
anacoluthon;;Anacoluto;B2;pack:inedita-20251231
analeptic;;analéptico;B2;pack:inedita-20251231
antidepressant;;antidepressivo;B2;pack:inedita-20251231
anesthesiologist;;Anestesiologista;B2;pack:inedita-20251231
angiosperm;;Angiosperma;B2;pack:inedita-20251231
appraiser;;AVALIADOR;B2;pack:inedita-20251231
anesthetist;;anestesista;B2;pack:inedita-20251231
angels;;Anjos;B2;pack:inedita-20251231
anteater;;Tamanduá;B2;pack:inedita-20251231
antonomasia;;antonomásia;B2;pack:inedita-20251231
analects;;Analectos de Confúcio;B2;pack:inedita-20251231
animator;;Animador;B2;pack:inedita-20251231
apprenticeship;;aprendizado;B2;pack:inedita-20251231
androgyne;;andrógino;B2;pack:inedita-20251231
aneroid;;ANERÓIDE;B2;pack:inedita-20251231
antimatter;;antimatéria;B2;pack:inedita-20251231
antiparticle;;Antipartícula;B2;pack:inedita-20251231
antitussive;;Antitussígeno;B2;pack:inedita-20251231
anaesthetic;;anestésicos;B2;pack:inedita-20251231
annelid;;anelídeo;B2;pack:inedita-20251231
anabolic;;Anabólico;B2;pack:inedita-20251231
antinomian;;antinomiano;C1;pack:inedita-20251231
approximately;;aproximadamente;C1;pack:inedita-20251231
anaesthetize;;anestesiar;C1;pack:inedita-20251231
andesite;;andesito;C1;pack:inedita-20251231
blithe;;alegre;C1;pack:inedita-20251231
benevolent;;Benevolente;C1;pack:inedita-20251231
beguiling;;sedutor;C1;pack:inedita-20251231
bewildered;;desnorteado, desorientado;C1;pack:inedita-20251231
bleak;;Sombrio;C1;pack:inedita-20251231
besotted;;"<bpt i=""0"" type=""structure-only"" x=""0""/>Enamorado<ept i=""0""/>.";C1;pack:inedita-20251231
bemused;;confuso;C1;pack:inedita-20251231
befuddled;;Estonteado;C1;pack:inedita-20251231
benevolence;;benevolência,;C1;pack:inedita-20251231
belligerent;;Beligerante;C1;pack:inedita-20251231
benign;;benígno;C1;pack:inedita-20251231
bereft;;despojado;C1;pack:inedita-20251231
beneficial;;benéfico a(o);C1;pack:inedita-20251231
bellow;;Abaixo;C1;pack:inedita-20251231
blatant;;flagrantes;C1;pack:inedita-20251231
bereaved;;enlutado;C1;pack:inedita-20251231
berate;;repreender;C1;pack:inedita-20251231
bemoan;;lamentar;C1;pack:inedita-20251231
beseeching;;Mendigo;C1;pack:inedita-20251231
bearing;;rolamento;C1;pack:inedita-20251231
benighted;;ignorante;C1;pack:inedita-20251231
beguile;;seduzir;C1;pack:inedita-20251231
bellowed;;berrou.;C1;pack:inedita-20251231
benefactor;;benfeitor.;C1;pack:inedita-20251231
blithely;;alegremente;C1;pack:inedita-20251231
berth;;cais de atracação;C1;pack:inedita-20251231
bellicose;;belicoso;C1;pack:inedita-20251231
belittle;;menosprezar;C1;pack:inedita-20251231
benignant;;Benignidade;C1;pack:inedita-20251231
blight;;Secar Plantas;C1;pack:inedita-20251231
blazing;;Ardente;C1;pack:inedita-20251231
beseech;;suplicar;C1;pack:inedita-20251231
befuddlement;;perplexidade;C1;pack:inedita-20251231
bereavement;;Luto;C1;pack:inedita-20251231
benignity;;Benignidade,;C1;pack:inedita-20251231
blighted;;Corrompido;C1;pack:inedita-20251231
benumbed;;entorpecido;C1;pack:inedita-20251231
bloodshed;;Carnificina;C1;pack:inedita-20251231
blemished;;manchado;C1;pack:inedita-20251231
blemish;;mancha;C1;pack:inedita-20251231
blanch;;branquear;C1;pack:inedita-20251231
bewitch;;feitiço;C1;pack:inedita-20251231
benediction;;Bendição;C1;pack:inedita-20251231
blessing;;ção.;C1;pack:inedita-20251231
beauteous;;bonito;C1;pack:inedita-20251231
beaming;;Sorrindo.;C1;pack:inedita-20251231
beguiled;;enganado;C1;pack:inedita-20251231
blissful;;abençoado;C1;pack:inedita-20251231
besetting;;assediando;C1;pack:inedita-20251231
beneficiary;;favorecido;C1;pack:inedita-20251231
blizzard;;Nevasca;C1;pack:inedita-20251231
blessed;;abençoado/a;C1;pack:inedita-20251231
begrudgingly;;a contragosto;C1;pack:inedita-20251231
blackguard;;Guarda Negro;C2;pack:inedita-20251231
beget;;gerar;C2;pack:inedita-20251231
bespoke;;sob medida;C2;pack:inedita-20251231
beneficent;;Beneficiadora;C2;pack:inedita-20251231
bewail;;lamentar;C2;pack:inedita-20251231
black-and-white;;Preto e Branco;C2;pack:inedita-20251231
beguilement;;sedução;C2;pack:inedita-20251231
bleating;;balindo;C2;pack:inedita-20251231
blurted;;questionou;C2;pack:inedita-20251231
blubber;;gordura;C2;pack:inedita-20251231
befall;;acontecer;C2;pack:inedita-20251231
beneficence;;Beneficência;C2;pack:inedita-20251231
bewildering;;Desnorteante.;C2;pack:inedita-20251231
blaring;;parar.;C2;pack:inedita-20251231
belittled;;Menosprezado;C2;pack:inedita-20251231
blasted;;Explosão;C2;pack:inedita-20251231
