english;ipa;portuguese;level;tags
notably;;notavelmente;A2;pack:inedita_v3
notions;;noções;A2;pack:inedita_v3
notation;;notação;A2;pack:inedita_v3
notes;;notas;A2;pack:inedita_v3
necessarily;;necessariamente;A2;pack:inedita_v3
nowadays;;atualmente;A2;pack:inedita_v3
needles;;agulhas;A2;pack:inedita_v3
needed;;necessário;A2;pack:inedita_v3
norms;;normas;A2;pack:inedita_v3
normally;;normalmente;A2;pack:inedita_v3
negotiating;;negociando;A2;pack:inedita_v3
needing;;precisando;A2;pack:inedita_v3
noises;;ruídos;A2;pack:inedita_v3
necrosis;;necrose;A2;pack:inedita_v3
needs;;necessidades;A2;pack:inedita_v3
norman;;normando;A2;pack:inedita_v3
needless;;desnecessário;A2;pack:inedita_v3
novelist;;romancista;A2;pack:inedita_v3
nodded;;acenou;A2;pack:inedita_v3
ne;;nordeste;A2;pack:inedita_v3
non;;não;A2;pack:inedita_v3
noun;;substantivo;A2;pack:inedita_v3
nonlinear;;não linear;A2;pack:inedita_v3
nominated;;nomeado;A2;pack:inedita_v3
necessities;;necessidades;A2;pack:inedita_v3
nomination;;nomeação;A2;pack:inedita_v3
netherlands;;Países Baixos;A2;pack:inedita_v3
noting;;notando;A2;pack:inedita_v3
nodes;;nós;A2;pack:inedita_v3
notices;;notícias;A2;pack:inedita_v3
networks;;redes;A2;pack:inedita_v3
nodules;;nódulos;A2;pack:inedita_v3
optimal;;ótimo;A2;pack:inedita_v3
overt;;evidente;A2;pack:inedita_v3
opaque;;opaco;A2;pack:inedita_v3
obsolete;;obsoleto;A2;pack:inedita_v3
oblique;;oblíquo;A2;pack:inedita_v3
obliged;;obrigado;A2;pack:inedita_v3
operative;;operativo;A2;pack:inedita_v3
oracle;;oráculo;A2;pack:inedita_v3
organization;;organização;A2;pack:inedita_v3
opposition;;oposição;A2;pack:inedita_v3
overlooked;;negligenciado;A2;pack:inedita_v3
oppression;;opressão;A2;pack:inedita_v3
obsession;;obsessão;A2;pack:inedita_v3
optimum;;ótimo;A2;pack:inedita_v3
obviously;;obviamente;A2;pack:inedita_v3
ordinance;;portaria;A2;pack:inedita_v3
oppressive;;opressivo;A2;pack:inedita_v3
optimistic;;otimista;A2;pack:inedita_v3
origin;;origem;A2;pack:inedita_v3
overwhelming;;esmagador;A2;pack:inedita_v3
orthodox;;ortodoxo;A2;pack:inedita_v3
operation;;operação;A2;pack:inedita_v3
orient;;orientar;A2;pack:inedita_v3
overview;;visão geral;A2;pack:inedita_v3
organism;;organismo;A2;pack:inedita_v3
ordained;;ordenado;A2;pack:inedita_v3
observation;;observação;A2;pack:inedita_v3
orderly;;ordenado;A2;pack:inedita_v3
ordered;;ordenado;A2;pack:inedita_v3
operator;;operador;A2;pack:inedita_v3
obstruction;;obstrução;A2;pack:inedita_v3
obtained;;obtido;A2;pack:inedita_v3
obstacles;;obstáculos;A2;pack:inedita_v3
optimism;;otimismo;A2;pack:inedita_v3
operational;;operacional;A2;pack:inedita_v3
orientation;;orientação;A2;pack:inedita_v3
openness;;abertura;A2;pack:inedita_v3
obscured;;obscurecido;A2;pack:inedita_v3
optical;;óptico;A2;pack:inedita_v3
organic;;orgânico;A2;pack:inedita_v3
optic;;óptico;A2;pack:inedita_v3
ordination;;ordenação;A2;pack:inedita_v3
oriented;;orientado;A2;pack:inedita_v3
observing;;observando;A2;pack:inedita_v3
objectives;;objetivos;A2;pack:inedita_v3
oscillations;;oscilações;A2;pack:inedita_v3
orbit;;órbita;A2;pack:inedita_v3
organized;;organizado;A2;pack:inedita_v3
operations;;operações;A2;pack:inedita_v3
observed;;observado;A2;pack:inedita_v3
overwhelmed;;sobrecarregado;A2;pack:inedita_v3
objection;;objeção;B1;pack:inedita_v3
organizing;;organizando;B1;pack:inedita_v3
overhead;;sobrecarga;B1;pack:inedita_v3
overlap;;sobreposição;B1;pack:inedita_v3
opportunities;;oportunidades;B1;pack:inedita_v3
observations;;observações;B1;pack:inedita_v3
ottoman;;otomana;B1;pack:inedita_v3
orthodoxy;;ortodoxia;B1;pack:inedita_v3
oscillator;;oscilador;B1;pack:inedita_v3
ordinarily;;ordinariamente;B1;pack:inedita_v3
opposing;;oposto;B1;pack:inedita_v3
obligations;;obrigações;B1;pack:inedita_v3
observes;;observa;B1;pack:inedita_v3
ore;;minério;B1;pack:inedita_v3
observer;;observador;B1;pack:inedita_v3
overthrow;;derrubar;B1;pack:inedita_v3
originality;;originalidade;B1;pack:inedita_v3
observable;;observável;B1;pack:inedita_v3
originally;;originalmente;B1;pack:inedita_v3
opposed;;oposto;B1;pack:inedita_v3
organisation;;organização;B1;pack:inedita_v3
objects;;objetos;B1;pack:inedita_v3
organizations;;organizações;B1;pack:inedita_v3
opinions;;opiniões;B1;pack:inedita_v3
objectivity;;objetividade;B1;pack:inedita_v3
optimization;;otimização;B1;pack:inedita_v3
otto;;óleo;B1;pack:inedita_v3
overlapping;;sobreposição;B1;pack:inedita_v3
orders;;pedidos;B1;pack:inedita_v3
operated;;operado;B1;pack:inedita_v3
originated;;originou;B1;pack:inedita_v3
others;;outros;B1;pack:inedita_v3
obeyed;;obedecido;B1;pack:inedita_v3
obtaining;;obtendo;B1;pack:inedita_v3
objections;;objeções;B1;pack:inedita_v3
os;;sistema operacional;B1;pack:inedita_v3
optics;;óptica;B1;pack:inedita_v3
orchestra;;orquestra;B1;pack:inedita_v3
overseas;;estrangeiro;B1;pack:inedita_v3
overly;;excessivamente;B1;pack:inedita_v3
objectively;;objetivamente;B1;pack:inedita_v3
organizational;;organizacional;B1;pack:inedita_v3
organs;;órgãos;B1;pack:inedita_v3
organised;;organizado;B1;pack:inedita_v3
overcoming;;superação;B1;pack:inedita_v3
organisational;;organizacional;B1;pack:inedita_v3
opponents;;oponentes;B1;pack:inedita_v3
obesity;;obesidade;B1;pack:inedita_v3
oscar;;Óscar;B1;pack:inedita_v3
openly;;abertamente;B1;pack:inedita_v3
oppressed;;oprimido;B1;pack:inedita_v3
options;;opções;B1;pack:inedita_v3
overlooking;;supervisionando;B1;pack:inedita_v3
operates;;opera;B1;pack:inedita_v3
potent;;potente;B1;pack:inedita_v3
potency;;potência;B1;pack:inedita_v3
powerful;;poderoso;B1;pack:inedita_v3
plight;;situação;B1;pack:inedita_v3
pleased;;satisfeito;B1;pack:inedita_v3
plausible;;plausível;B1;pack:inedita_v3
plaza;;praça;B1;pack:inedita_v3
pleasing;;agradável;B1;pack:inedita_v3
pointed;;pontudo;B1;pack:inedita_v3
portfolio;;portfólio;B1;pack:inedita_v3
powerless;;impotente;B1;pack:inedita_v3
plainly;;claramente;B1;pack:inedita_v3
plague;;praga;B1;pack:inedita_v3
planned;;planejado;B1;pack:inedita_v3
plane;;avião;B1;pack:inedita_v3
plaster;;gesso;B1;pack:inedita_v3
porch;;varanda;B1;pack:inedita_v3
possibilities;;possibilidades;B1;pack:inedita_v3
pore;;poro;B1;pack:inedita_v3
plateau;;platô;B1;pack:inedita_v3
placement;;colocação;B1;pack:inedita_v3
plentiful;;abundante;B1;pack:inedita_v3
plunged;;mergulhou;B1;pack:inedita_v3
portrayed;;retratado;B1;pack:inedita_v3
possessions;;posses;B1;pack:inedita_v3
possessed;;possuído;B1;pack:inedita_v3
potter;;oleiro;B1;pack:inedita_v3
possibly;;possivelmente;B1;pack:inedita_v3
playing;;jogando;B1;pack:inedita_v3
plains;;planícies;B1;pack:inedita_v3
possesses;;possui;B1;pack:inedita_v3
pluralism;;pluralismo;B1;pack:inedita_v3
plenum;;plenário;B1;pack:inedita_v3
poster;;pôster;B1;pack:inedita_v3
posed;;posado;B1;pack:inedita_v3
postponed;;adiado;B1;pack:inedita_v3
planted;;plantado;B1;pack:inedita_v3
powered;;alimentado;B2;pack:inedita_v3
placed;;colocado;B2;pack:inedita_v3
possessing;;possuindo;B2;pack:inedita_v3
points;;pontos;B2;pack:inedita_v3
planning;;planejamento;B2;pack:inedita_v3
porous;;poroso;B2;pack:inedita_v3
positively;;positivamente;B2;pack:inedita_v3
popularity;;popularidade;B2;pack:inedita_v3
plans;;planos;B2;pack:inedita_v3
pleaded;;implorou;B2;pack:inedita_v3
players;;jogadores;B2;pack:inedita_v3
postulated;;postulado;B2;pack:inedita_v3
plaque;;placa;B2;pack:inedita_v3
plaintiff;;autor;B2;pack:inedita_v3
plato;;Platão;B2;pack:inedita_v3
potentially;;potencialmente;B2;pack:inedita_v3
powers;;poderes;B2;pack:inedita_v3
ports;;portas;B2;pack:inedita_v3
placing;;colocação;B2;pack:inedita_v3
positioned;;posicionado;B2;pack:inedita_v3
pointer;;ponteiro;B2;pack:inedita_v3
platelet;;plaqueta;B2;pack:inedita_v3
pottery;;cerâmica;B2;pack:inedita_v3
poisoning;;envenenamento;B2;pack:inedita_v3
postoperative;;pós-operatório;B2;pack:inedita_v3
planting;;plantio;B2;pack:inedita_v3
positioning;;posicionamento;B2;pack:inedita_v3
postmodern;;pós-moderno;B2;pack:inedita_v3
platelets;;plaquetas;B2;pack:inedita_v3
posted;;postado;B2;pack:inedita_v3
potatoes;;batatas;B2;pack:inedita_v3
plates;;pratos;B2;pack:inedita_v3
plotted;;tramado;B2;pack:inedita_v3
planes;;aviões;B2;pack:inedita_v3
positions;;posições;B2;pack:inedita_v3
platforms;;plataformas;B2;pack:inedita_v3
questioning;;questionamento;B2;pack:inedita_v3
questionable;;questionável;B2;pack:inedita_v3
quietly;;silenciosamente;B2;pack:inedita_v3
qualities;;qualidades;B2;pack:inedita_v3
queue;;fila;B2;pack:inedita_v3
qualification;;qualificação;B2;pack:inedita_v3
quasi;;quase;B2;pack:inedita_v3
quickly;;rapidamente;B2;pack:inedita_v3
quarters;;quartos;B2;pack:inedita_v3
questioned;;questionado;B2;pack:inedita_v3
qualifications;;qualificações;B2;pack:inedita_v3
quantum;;quântico;B2;pack:inedita_v3
qualitative;;qualitativo;B2;pack:inedita_v3
quantitative;;quantitativo;B2;pack:inedita_v3
questionnaire;;questionário;B2;pack:inedita_v3
quotation;;citação;B2;pack:inedita_v3
quota;;cota;B2;pack:inedita_v3
questions;;perguntas;B2;pack:inedita_v3
quarterly;;trimestral;B2;pack:inedita_v3
quoted;;citado;B2;pack:inedita_v3
quotes;;aspas;B2;pack:inedita_v3
quo;;status quo;B2;pack:inedita_v3
quotas;;cotas;B2;pack:inedita_v3
queries;;consultas;B2;pack:inedita_v3
quotations;;citações;B2;pack:inedita_v3
quoting;;citando;B2;pack:inedita_v3
quantities;;quantidades;B2;pack:inedita_v3
questionnaires;;questionários;B2;pack:inedita_v3
reverence;;reverência;B2;pack:inedita_v3
refined;;refinado;B2;pack:inedita_v3
reserved;;reservado;B2;pack:inedita_v3
remarked;;comentou;B2;pack:inedita_v3
recognition;;reconhecimento;B2;pack:inedita_v3
restrained;;contido;B2;pack:inedita_v3
resonance;;ressonância;B2;pack:inedita_v3
refuge;;refúgio;B2;pack:inedita_v3
renowned;;renomado;B2;pack:inedita_v3
reflection;;reflexão;B2;pack:inedita_v3
reluctance;;relutância;B2;pack:inedita_v3
reservoir;;reservatório;B2;pack:inedita_v3
receptive;;receptivo;B2;pack:inedita_v3
reluctant;;relutante;B2;pack:inedita_v3
retention;;retenção;B2;pack:inedita_v3
relaxed;;relaxado;B2;pack:inedita_v3
reflective;;reflexivo;B2;pack:inedita_v3
repentance;;arrependimento;B2;pack:inedita_v3
retreat;;retiro;B2;pack:inedita_v3
restless;;inquieto;B2;pack:inedita_v3
remarkably;;notavelmente;B2;pack:inedita_v3
refrain;;abster-se;B2;pack:inedita_v3
recurrent;;recorrente;B2;pack:inedita_v3
reluctantly;;relutantemente;B2;pack:inedita_v3
recognized;;reconhecido;B2;pack:inedita_v3
renaissance;;renascimento;B2;pack:inedita_v3
rendering;;renderização;B2;pack:inedita_v3
reverend;;reverendo;B2;pack:inedita_v3
recollection;;recordação;C1;pack:inedita_v3
record;;registro;C1;pack:inedita_v3
regression;;regressão;C1;pack:inedita_v3
reminiscent;;reminiscente;C1;pack:inedita_v3
representation;;representação;C1;pack:inedita_v3
result;;resultado;C1;pack:inedita_v3
restraint;;restrição;C1;pack:inedita_v3
respectable;;respeitável;C1;pack:inedita_v3
restriction;;restrição;C1;pack:inedita_v3
retrospective;;retrospectiva;C1;pack:inedita_v3
regiment;;regimento;C1;pack:inedita_v3
regulation;;regulamentação;C1;pack:inedita_v3
restricted;;restringido;C1;pack:inedita_v3
refinement;;refinamento;C1;pack:inedita_v3
repertoire;;repertório;C1;pack:inedita_v3
regulate;;regular;C1;pack:inedita_v3
relevance;;relevância;C1;pack:inedita_v3
reflected;;refletido;C1;pack:inedita_v3
revealed;;revelado;C1;pack:inedita_v3
regimen;;regime;C1;pack:inedita_v3
repetition;;repetição;C1;pack:inedita_v3
retarded;;retardado;C1;pack:inedita_v3
resolved;;resolvido;C1;pack:inedita_v3
resigned;;resignado;C1;pack:inedita_v3
regarded;;considerado;C1;pack:inedita_v3
represented;;representado;C1;pack:inedita_v3
repressed;;reprimido;C1;pack:inedita_v3
remained;;permaneceu;C1;pack:inedita_v3
retardation;;retardo;C1;pack:inedita_v3
retrospect;;retrospectiva;C1;pack:inedita_v3
repeatedly;;repetidamente;C1;pack:inedita_v3
revealing;;revelador;C1;pack:inedita_v3
recently;;recentemente;C1;pack:inedita_v3
reconciled;;reconciliado;C1;pack:inedita_v3
represents;;representa;C1;pack:inedita_v3
receiver;;receptor;C1;pack:inedita_v3
reflex;;reflexo;C1;pack:inedita_v3
recourse;;recursos;C1;pack:inedita_v3
reliability;;confiabilidade;C1;pack:inedita_v3
responsible;;responsável;C1;pack:inedita_v3
religious;;religioso;C1;pack:inedita_v3
regardless;;independentemente;C1;pack:inedita_v3
relational;;relacional;C1;pack:inedita_v3
retained;;retido;C1;pack:inedita_v3
recovery;;recuperação;C1;pack:inedita_v3
replication;;replicação;C1;pack:inedita_v3
restoration;;restauração;C1;pack:inedita_v3
reliance;;confiança;C1;pack:inedita_v3
renewal;;renovação;C1;pack:inedita_v3
resistant;;resistente;C1;pack:inedita_v3
recommendation;;recomendação;C1;pack:inedita_v3
revolutionary;;revolucionário;C1;pack:inedita_v3
respective;;respectivo;C1;pack:inedita_v3
regarding;;a respeito de;C1;pack:inedita_v3
resolving;;resolvendo;C1;pack:inedita_v3
replied;;respondeu;C1;pack:inedita_v3
reveals;;revela;C1;pack:inedita_v3
replacement;;substituição;C1;pack:inedita_v3
respondent;;respondente;C1;pack:inedita_v3
relaxation;;relaxamento;C1;pack:inedita_v3
removed;;removido;C1;pack:inedita_v3
retrieval;;recuperação;C1;pack:inedita_v3
received;;recebido;C1;pack:inedita_v3
relieved;;aliviado;C1;pack:inedita_v3
remaining;;restante;C1;pack:inedita_v3
recognise;;reconhecer;C1;pack:inedita_v3
resulting;;resultante;C1;pack:inedita_v3
refused;;recusado;C1;pack:inedita_v3
relationships;;relacionamentos;C1;pack:inedita_v3
resented;;ressentiu;C1;pack:inedita_v3
remarks;;observações;C1;pack:inedita_v3
remnants;;restos;C1;pack:inedita_v3
relapse;;recaída;C1;pack:inedita_v3
reversal;;reversão;C1;pack:inedita_v3
remainder;;restante;C2;pack:inedita_v3
responsive;;responsivo;C2;pack:inedita_v3
recognizable;;reconhecível;C2;pack:inedita_v3
resting;;descansando;C2;pack:inedita_v3
reflecting;;refletindo;C2;pack:inedita_v3
relations;;relações;C2;pack:inedita_v3
retaining;;retenção;C2;pack:inedita_v3
revived;;revivido;C2;pack:inedita_v3
rendered;;renderizado;C2;pack:inedita_v3
resin;;resina;C2;pack:inedita_v3
registry;;registro;C2;pack:inedita_v3
regeneration;;regeneração;C2;pack:inedita_v3
reproduction;;reprodução;C2;pack:inedita_v3
reformation;;reforma;C2;pack:inedita_v3
repression;;repressão;C2;pack:inedita_v3
resurrection;;ressurreição;C2;pack:inedita_v3
relatively;;relativamente;C2;pack:inedita_v3
respectively;;respectivamente;C2;pack:inedita_v3
revue;;revista;C2;pack:inedita_v3
regularly;;regularmente;C2;pack:inedita_v3
reminder;;lembrete;C2;pack:inedita_v3
remembering;;lembrando;C2;pack:inedita_v3
referring;;referindo;C2;pack:inedita_v3
remedies;;remédios;C2;pack:inedita_v3
