english;ipa;portuguese;level;tags
disjunction;;disjunção;A2;pack:inedita_v6
dirk;;punhal;A2;pack:inedita_v6
discreetly;;discretamente;A2;pack:inedita_v6
distasteful;;desagradável;A2;pack:inedita_v6
disorientation;;desorientação;A2;pack:inedita_v6
dike;;dique;A2;pack:inedita_v6
disgraceful;;vergonhoso;A2;pack:inedita_v6
dissuade;;dissuadir;A2;pack:inedita_v6
ditto;;idem;A2;pack:inedita_v6
disuse;;desuso;A2;pack:inedita_v6
diverting;;divertido;A2;pack:inedita_v6
disable;;desabilitar;A2;pack:inedita_v6
discouragement;;desânimo;A2;pack:inedita_v6
disintegrate;;desintegrar;A2;pack:inedita_v6
disengagement;;desengajamento;A2;pack:inedita_v6
dispossessed;;despossuído;A2;pack:inedita_v6
distinctiveness;;distintividade;A2;pack:inedita_v6
dismantling;;desmontagem;A2;pack:inedita_v6
disequilibrium;;desequilíbrio;A2;pack:inedita_v6
dictatorial;;ditatorial;A2;pack:inedita_v6
dislocated;;deslocado;A2;pack:inedita_v6
dispelled;;dissipado;A2;pack:inedita_v6
disrespect;;desrespeito;A2;pack:inedita_v6
dishonesty;;desonestidade;A2;pack:inedita_v6
discontented;;descontente;A2;pack:inedita_v6
distended;;distendido;A2;pack:inedita_v6
disgraced;;desonrado;A2;pack:inedita_v6
dissecting;;Dissecando;A2;pack:inedita_v6
diner;;restaurante;A2;pack:inedita_v6
dialectics;;dialética;A2;pack:inedita_v6
disembodied;;desencarnado;A2;pack:inedita_v6
diametrically;;diametralmente;A2;pack:inedita_v6
dimmed;;escurecido;A2;pack:inedita_v6
diffusing;;difundindo;A2;pack:inedita_v6
disclosing;;divulgando;A2;pack:inedita_v6
discarding;;descartando;A2;pack:inedita_v6
disregarding;;desconsiderando;A2;pack:inedita_v6
disruptions;;interrupções;A2;pack:inedita_v6
dill;;endro;A2;pack:inedita_v6
dinosaur;;dinossauro;A2;pack:inedita_v6
divisible;;divisível;A2;pack:inedita_v6
discounting;;descontando;A2;pack:inedita_v6
dives;;mergulhos;A2;pack:inedita_v6
elation;;exaltação;A2;pack:inedita_v6
elated;;eufórico;A2;pack:inedita_v6
enticing;;Tentador;A2;pack:inedita_v6
elude;;eludir;A2;pack:inedita_v6
estrangement;;estranhamento;A2;pack:inedita_v6
embellished;;Embelezado;A2;pack:inedita_v6
elegy;;elegia;A2;pack:inedita_v6
enchantment;;encantamento;A2;pack:inedita_v6
enchanting;;encantador;A2;pack:inedita_v6
elucidation;;esclarecimento;A2;pack:inedita_v6
emanate;;emanar;A2;pack:inedita_v6
estranged;;afastado;A2;pack:inedita_v6
emotive;;emocional;A2;pack:inedita_v6
embers;;brasa;A2;pack:inedita_v6
empathic;;empático;A2;pack:inedita_v6
emeritus;;emerito;A2;pack:inedita_v6
elucidated;;esclarecido;A2;pack:inedita_v6
elliptic;;elíptico;A2;pack:inedita_v6
eschatology;;escatologia;A2;pack:inedita_v6
elitist;;elitista;A2;pack:inedita_v6
encased;;encapsulado;A2;pack:inedita_v6
encampment;;acampamento;A2;pack:inedita_v6
embittered;;amargurado;A2;pack:inedita_v6
encore;;bis;A2;pack:inedita_v6
emancipated;;emancipado;A2;pack:inedita_v6
encircling;;circundante;A2;pack:inedita_v6
embodying;;encarnando;A2;pack:inedita_v6
entrapment;;armadilha;A2;pack:inedita_v6
emanated;;emanado;A2;pack:inedita_v6
escalating;;escalando;A2;pack:inedita_v6
elongate;;alongar;A2;pack:inedita_v6
elegantly;;elegantemente;A2;pack:inedita_v6
elevating;;elevando;A2;pack:inedita_v6
emigrant;;emigrante;A2;pack:inedita_v6
estuarine;;estuarino;A2;pack:inedita_v6
embassies;;embaixadas;A2;pack:inedita_v6
elicits;;provoca;B1;pack:inedita_v6
escalated;;escalado;B1;pack:inedita_v6
elf;;elfo;B1;pack:inedita_v6
emf;;fem;B1;pack:inedita_v6
endpoint;;ponto final;B1;pack:inedita_v6
embarking;;embarcando;B1;pack:inedita_v6
emblems;;emblemas;B1;pack:inedita_v6
entrants;;entrantes;B1;pack:inedita_v6
facile;;fácil;B1;pack:inedita_v6
fervently;;fervorosamente;B1;pack:inedita_v6
forthright;;franco;B1;pack:inedita_v6
foyer;;saguão;B1;pack:inedita_v6
fervour;;fervor;B1;pack:inedita_v6
fortuitous;;fortuito;B1;pack:inedita_v6
forestall;;antecipar;B1;pack:inedita_v6
foreboding;;presságio;B1;pack:inedita_v6
ferocity;;ferocidade;B1;pack:inedita_v6
forbearance;;tolerância;B1;pack:inedita_v6
forfeit;;perder;B1;pack:inedita_v6
fetish;;fetiche;B1;pack:inedita_v6
febrile;;febril;B1;pack:inedita_v6
fecundity;;fecundidade;B1;pack:inedita_v6
feigned;;fingido;B1;pack:inedita_v6
femme;;mulher;B1;pack:inedita_v6
forego;;renunciar;B1;pack:inedita_v6
fen;;pântano;B1;pack:inedita_v6
forcible;;forçado;B1;pack:inedita_v6
fortification;;fortificação;B1;pack:inedita_v6
fac;;fato;B1;pack:inedita_v6
fondly;;carinhosamente;B1;pack:inedita_v6
fourfold;;quádruplo;B1;pack:inedita_v6
fetters;;grilhões;B1;pack:inedita_v6
foothold;;ponto de apoio;B1;pack:inedita_v6
formless;;informe;B1;pack:inedita_v6
foretold;;predito;B1;pack:inedita_v6
fosters;;fomenta;B1;pack:inedita_v6
foundational;;fundacional;B1;pack:inedita_v6
fermented;;fermentado;B1;pack:inedita_v6
fearfully;;temerosamente;B1;pack:inedita_v6
felled;;derrubado;B1;pack:inedita_v6
formalities;;formalidades;B1;pack:inedita_v6
forked;;bifurcado;B1;pack:inedita_v6
foetus;;feto;B1;pack:inedita_v6
ferric;;férrico;B1;pack:inedita_v6
feller;;cortador;B1;pack:inedita_v6
footwear;;calçado;B1;pack:inedita_v6
feasting;;banquete;B1;pack:inedita_v6
foremen;;encarregados;B1;pack:inedita_v6
grievous;;grave;B1;pack:inedita_v6
gratuitous;;gratuito;B1;pack:inedita_v6
grouse;;tetraz;B1;pack:inedita_v6
glimmer;;brilho;B1;pack:inedita_v6
glee;;alegria;B1;pack:inedita_v6
graze;;pastar;B1;pack:inedita_v6
grapple;;agarrar;B1;pack:inedita_v6
growl;;rosnar;B1;pack:inedita_v6
gruesome;;horripilante;B1;pack:inedita_v6
grunt;;grunhido;B1;pack:inedita_v6
glamorous;;glamouroso;B1;pack:inedita_v6
grumbling;;resmungando;B1;pack:inedita_v6
grate;;ralar;B1;pack:inedita_v6
gratify;;satisfazer;B1;pack:inedita_v6
gallantry;;galantaria;B1;pack:inedita_v6
gleaned;;colhido;B1;pack:inedita_v6
grooming;;cuidados;B1;pack:inedita_v6
granger;;grangério;B1;pack:inedita_v6
groping;;apalpando;B1;pack:inedita_v6
groaning;;gemendo;B1;pack:inedita_v6
glided;;planou;B1;pack:inedita_v6
grub;;larva;B1;pack:inedita_v6
grail;;graal;B1;pack:inedita_v6
grudge;;rancor;B1;pack:inedita_v6
groomed;;cuidado;B1;pack:inedita_v6
glorify;;glorificar;B1;pack:inedita_v6
grudgingly;;relutantemente;B1;pack:inedita_v6
grazed;;arranhado;B2;pack:inedita_v6
glimpsed;;vislumbrado;B2;pack:inedita_v6
grange;;granja;B2;pack:inedita_v6
gallows;;forca;B2;pack:inedita_v6
grizzly;;pardo;B2;pack:inedita_v6
grasslands;;pradarias;B2;pack:inedita_v6
glazing;;vitrificação;B2;pack:inedita_v6
gravitation;;gravitação;B2;pack:inedita_v6
graffiti;;grafite;B2;pack:inedita_v6
gravy;;molho;B2;pack:inedita_v6
grenade;;granada;B2;pack:inedita_v6
granulation;;granulação;B2;pack:inedita_v6
graf;;gráfico;B2;pack:inedita_v6
grayish;;acinzentado;B2;pack:inedita_v6
hapless;;azarado;B2;pack:inedita_v6
haggard;;exausto;B2;pack:inedita_v6
hallowed;;sagrado;B2;pack:inedita_v6
harem;;harém;B2;pack:inedita_v6
hacking;;hackeamento;B2;pack:inedita_v6
hamper;;cesta;B2;pack:inedita_v6
hazy;;nebuloso;B2;pack:inedita_v6
harmonize;;harmonizar;B2;pack:inedita_v6
habituation;;habituação;B2;pack:inedita_v6
hallucination;;alucinação;B2;pack:inedita_v6
harnessed;;aproveitado;B2;pack:inedita_v6
haute;;alta;B2;pack:inedita_v6
harvester;;colheitadeira;B2;pack:inedita_v6
hammering;;martelando;B2;pack:inedita_v6
handsomely;;generosamente;B2;pack:inedita_v6
harshness;;Aspereza;B2;pack:inedita_v6
hari;;cabelo;B2;pack:inedita_v6
handshake;;aperto de mão;B2;pack:inedita_v6
hammock;;rede;B2;pack:inedita_v6
hacienda;;fazenda;B2;pack:inedita_v6
handlers;;manipuladores;B2;pack:inedita_v6
harmonization;;harmonização;B2;pack:inedita_v6
handwritten;;manuscrito;B2;pack:inedita_v6
habsburg;;habsburgo;B2;pack:inedita_v6
harms;;danos;B2;pack:inedita_v6
indolent;;indolente;B2;pack:inedita_v6
inexorable;;inexorável;B2;pack:inedita_v6
inscrutable;;impenetrável;B2;pack:inedita_v6
incongruous;;incongruente;B2;pack:inedita_v6
incisive;;incisivo;B2;pack:inedita_v6
innocuous;;inócuo;B2;pack:inedita_v6
incredulous;;incrédulo;B2;pack:inedita_v6
inept;;inepto;B2;pack:inedita_v6
incensed;;indignado;B2;pack:inedita_v6
indulgent;;indulgente;B2;pack:inedita_v6
insolent;;insolente;B2;pack:inedita_v6
ineffable;;inefável;B2;pack:inedita_v6
inadvertent;;inadvertido;B2;pack:inedita_v6
inexorably;;inexoravelmente;B2;pack:inedita_v6
incandescent;;incandescente;B2;pack:inedita_v6
insurgent;;insurgente;B2;pack:inedita_v6
indigent;;indigente;B2;pack:inedita_v6
inconsequential;;insignificante;B2;pack:inedita_v6
insolence;;insolência;C1;pack:inedita_v6
interminable;;interminável;C1;pack:inedita_v6
inconspicuous;;imperceptível;C1;pack:inedita_v6
insatiable;;insaciável;C1;pack:inedita_v6
introspective;;introspectivo;C1;pack:inedita_v6
instill;;instilar;C1;pack:inedita_v6
indignantly;;indignadamente;C1;pack:inedita_v6
intricacies;;complexidades;C1;pack:inedita_v6
insignia;;insígnia;C1;pack:inedita_v6
incongruity;;incongruência;C1;pack:inedita_v6
instantaneously;;instantaneamente;C1;pack:inedita_v6
indecent;;indecente;C1;pack:inedita_v6
intolerant;;intolerante;C1;pack:inedita_v6
intoxicating;;intoxicante;C1;pack:inedita_v6
indisputable;;indiscutível;C1;pack:inedita_v6
insurmountable;;insuperável;C1;pack:inedita_v6
intimidating;;intimidante;C1;pack:inedita_v6
inducement;;incentivo;C1;pack:inedita_v6
indentation;;recuo;C1;pack:inedita_v6
instinctual;;instintivo;C1;pack:inedita_v6
incarcerated;;encarcerado;C1;pack:inedita_v6
incomparable;;incomparável;C1;pack:inedita_v6
incubate;;incubar;C1;pack:inedita_v6
intercession;;intercessão;C1;pack:inedita_v6
indescribable;;indescritível;C1;pack:inedita_v6
incalculable;;incalculável;C1;pack:inedita_v6
intensifying;;intensificando;C1;pack:inedita_v6
insolvency;;insolvência;C1;pack:inedita_v6
intrude;;intrometer;C1;pack:inedita_v6
insurgency;;insurgência;C1;pack:inedita_v6
indwelling;;inerente;C1;pack:inedita_v6
incurable;;incurável;C1;pack:inedita_v6
intimidate;;intimidar;C1;pack:inedita_v6
indecision;;indecisão;C1;pack:inedita_v6
inspirational;;inspirador;C1;pack:inedita_v6
interstellar;;interestelar;C1;pack:inedita_v6
individualist;;individualista;C1;pack:inedita_v6
interviewee;;entrevistado;C1;pack:inedita_v6
indiscriminately;;indiscriminadamente;C1;pack:inedita_v6
interrelationship;;inter-relação;C1;pack:inedita_v6
indicted;;acusado;C1;pack:inedita_v6
instilled;;incutido;C1;pack:inedita_v6
intimated;;insinuado;C1;pack:inedita_v6
individuation;;individuação;C1;pack:inedita_v6
internalization;;internalização;C1;pack:inedita_v6
insensitivity;;insensibilidade;C1;pack:inedita_v6
instigated;;instigado;C1;pack:inedita_v6
interrelations;;inter-relações;C1;pack:inedita_v6
insulator;;isolante;C1;pack:inedita_v6
incisor;;incisivo;C1;pack:inedita_v6
indoctrination;;doutrinação;C1;pack:inedita_v6
intelligibility;;inteligibilidade;C1;pack:inedita_v6
incompletely;;incompletamente;C1;pack:inedita_v6
indulging;;indulgente;C1;pack:inedita_v6
intersecting;;intersectando;C1;pack:inedita_v6
innovators;;inovadores;C1;pack:inedita_v6
interrogated;;interrogado;C1;pack:inedita_v6
interposed;;interposto;C1;pack:inedita_v6
jolt;;choque;C1;pack:inedita_v6
jeopardize;;comprometer;C1;pack:inedita_v6
jock;;atleta;C1;pack:inedita_v6
juxtaposed;;justaposto;C2;pack:inedita_v6
joyfully;;alegremente;C2;pack:inedita_v6
joked;;brincou;C2;pack:inedita_v6
jasmine;;jasmim;C2;pack:inedita_v6
journeyed;;viajou;C2;pack:inedita_v6
judgmental;;crítico;C2;pack:inedita_v6
jaguar;;onça;C2;pack:inedita_v6
jockey;;jóquei;C2;pack:inedita_v6
jacks;;macacos;C2;pack:inedita_v6
juniper;;zimbro;C2;pack:inedita_v6
