english;ipa;portuguese;level;tags
disposable;;descartável;A2;pack:inedita_v5
disproportionate;;desproporcional;A2;pack:inedita_v5
dimly;;fracamente;A2;pack:inedita_v5
discouraging;;desanimador;A2;pack:inedita_v5
diss;;desrespeito;A2;pack:inedita_v5
dice;;dados;A2;pack:inedita_v5
disconnect;;desconectar;A2;pack:inedita_v5
distract;;distrair;A2;pack:inedita_v5
disparities;;disparidades;A2;pack:inedita_v5
dissenters;;dissidentes;A2;pack:inedita_v5
dilation;;dilatação;A2;pack:inedita_v5
discontinuity;;descontinuidade;A2;pack:inedita_v5
dissected;;dissecado;A2;pack:inedita_v5
diffused;;difundido;A2;pack:inedita_v5
discharging;;descarga;A2;pack:inedita_v5
dispensing;;dispensação;A2;pack:inedita_v5
dispensation;;dispensação;A2;pack:inedita_v5
discretionary;;discricionário;A2;pack:inedita_v5
dipped;;mergulhado;A2;pack:inedita_v5
dissolving;;dissolvendo;B1;pack:inedita_v5
discredited;;desacreditado;B1;pack:inedita_v5
dispensed;;dispensado;B1;pack:inedita_v5
dissociated;;dissociado;B1;pack:inedita_v5
dit;;dito;B1;pack:inedita_v5
dispersal;;dispersão;B1;pack:inedita_v5
distributor;;distribuidor;B1;pack:inedita_v5
diseased;;doente;B1;pack:inedita_v5
esoteric;;esotérico;B1;pack:inedita_v5
elucidate;;esclarecer;B1;pack:inedita_v5
enigmatic;;enigmático;B1;pack:inedita_v5
enmity;;inimizade;B1;pack:inedita_v5
emulate;;emular;B1;pack:inedita_v5
emblem;;emblema;B1;pack:inedita_v5
encroachment;;invasão;B1;pack:inedita_v5
estuary;;estuário;B1;pack:inedita_v5
empower;;capacitar;B1;pack:inedita_v5
embody;;encarnar;B1;pack:inedita_v5
esprit;;espírito;B1;pack:inedita_v5
entangled;;emaranhado;B1;pack:inedita_v5
encompassing;;abrangente;B1;pack:inedita_v5
enterprising;;empreendedor;B1;pack:inedita_v5
encompassed;;abrangido;B1;pack:inedita_v5
entourage;;comitiva;B1;pack:inedita_v5
esteemed;;estimado;B1;pack:inedita_v5
esthetic;;estético;B1;pack:inedita_v5
enchanted;;encantado;B1;pack:inedita_v5
emit;;emitir;B1;pack:inedita_v5
ellipse;;elipse;B1;pack:inedita_v5
espionage;;espionagem;B1;pack:inedita_v5
encircled;;cercado;B1;pack:inedita_v5
embark;;embarcar;B1;pack:inedita_v5
embankment;;aterro;B1;pack:inedita_v5
embodies;;encarna;B1;pack:inedita_v5
empiricism;;empirismo;B1;pack:inedita_v5
entitlement;;direito;B1;pack:inedita_v5
encapsulated;;encapsulado;B1;pack:inedita_v5
escorted;;escoltado;B1;pack:inedita_v5
emanating;;emanando;B1;pack:inedita_v5
endeavored;;esforçou-se;B1;pack:inedita_v5
entirety;;totalidade;B1;pack:inedita_v5
emulation;;emulação;B1;pack:inedita_v5
ester;;éster;B1;pack:inedita_v5
endanger;;ameaçar;B1;pack:inedita_v5
elongation;;alongamento;B1;pack:inedita_v5
emery;;esmeril;B1;pack:inedita_v5
emitting;;emitindo;B1;pack:inedita_v5
enthusiasts;;entusiastas;B1;pack:inedita_v5
endeavors;;empreendimentos;B1;pack:inedita_v5
embolism;;embolia;B1;pack:inedita_v5
elliptical;;elíptico;B1;pack:inedita_v5
enthalpy;;entalpia;B1;pack:inedita_v5
encyclopaedia;;enciclopédia;B1;pack:inedita_v5
endlessly;;infinitamente;B1;pack:inedita_v5
emphasise;;enfatizar;B1;pack:inedita_v5
empowering;;empoderador;B1;pack:inedita_v5
eliciting;;elicitando;B1;pack:inedita_v5
emphasised;;enfatizado;B1;pack:inedita_v5
encode;;codificar;B1;pack:inedita_v5
eskimo;;esquimó;B1;pack:inedita_v5
emitter;;emissor;B1;pack:inedita_v5
electro;;eletro;B1;pack:inedita_v5
embedding;;incorporação;B1;pack:inedita_v5
eschatological;;escatalógico;B1;pack:inedita_v5
electors;;eleitores;B1;pack:inedita_v5
endeavoured;;esforçou-se;B1;pack:inedita_v5
elk;;alce;B1;pack:inedita_v5
encryption;;criptografia;B1;pack:inedita_v5
embroidery;;bordado;B1;pack:inedita_v5
eminently;;eminentemente;B1;pack:inedita_v5
emmanuel;;emanuel;B1;pack:inedita_v5
elijah;;elias;B1;pack:inedita_v5
entrepreneurship;;empreendedorismo;B1;pack:inedita_v5
elaborately;;elaboradamente;B1;pack:inedita_v5
enclosing;;encerrando;B1;pack:inedita_v5
encountering;;encontrando;B1;pack:inedita_v5
emigrated;;emigrado;B1;pack:inedita_v5
espoused;;defendido;B1;pack:inedita_v5
fervent;;fervoroso;B1;pack:inedita_v5
forlorn;;desolado;B1;pack:inedita_v5
fortitude;;fortaleza;B1;pack:inedita_v5
felicity;;felicidade;B1;pack:inedita_v5
forsaken;;abandonado;B1;pack:inedita_v5
ferocious;;feroz;B1;pack:inedita_v5
forthwith;;imediatamente;B2;pack:inedita_v5
forbidding;;proibitivo;B2;pack:inedita_v5
foresight;;previsão;B2;pack:inedita_v5
folio;;fólio;B2;pack:inedita_v5
fondness;;afeição;B2;pack:inedita_v5
foresee;;prever;B2;pack:inedita_v5
fearless;;destemido;B2;pack:inedita_v5
foolishness;;tolice;B2;pack:inedita_v5
forage;;forragem;B2;pack:inedita_v5
forerunner;;precursor;B2;pack:inedita_v5
forcibly;;forçosamente;B2;pack:inedita_v5
fostering;;fomento;B2;pack:inedita_v5
foodstuffs;;gêneros alimentícios;B2;pack:inedita_v5
fortnight;;quinzena;B2;pack:inedita_v5
feverish;;febril;B2;pack:inedita_v5
forefront;;vanguarda;B2;pack:inedita_v5
ferrous;;ferroso;B2;pack:inedita_v5
fodder;;forragem;B2;pack:inedita_v5
feud;;rixa;B2;pack:inedita_v5
facilitation;;facilitação;B2;pack:inedita_v5
facilitator;;facilitador;B2;pack:inedita_v5
foreseen;;previsto;B2;pack:inedita_v5
forcefully;;forçosamente;B2;pack:inedita_v5
feat;;feito;B2;pack:inedita_v5
ferment;;fermentar;B2;pack:inedita_v5
foundry;;fundição;B2;pack:inedita_v5
forgiving;;perdoando;B2;pack:inedita_v5
foraging;;forrageamento;B2;pack:inedita_v5
forefathers;;antepassados;B2;pack:inedita_v5
feeder;;alimentador;B2;pack:inedita_v5
formality;;formalidade;B2;pack:inedita_v5
foreseeable;;previsível;B2;pack:inedita_v5
festivities;;festividades;B2;pack:inedita_v5
fern;;samambaia;B2;pack:inedita_v5
facies;;fácies;B2;pack:inedita_v5
festive;;festivo;B2;pack:inedita_v5
featuring;;com;B2;pack:inedita_v5
femur;;fêmur;B2;pack:inedita_v5
follicle;;folículo;B2;pack:inedita_v5
forceps;;fórceps;B2;pack:inedita_v5
fencing;;esgrima;B2;pack:inedita_v5
foramen;;forame;B2;pack:inedita_v5
formalism;;formalismo;B2;pack:inedita_v5
forties;;quarenta;B2;pack:inedita_v5
follicular;;folicular;B2;pack:inedita_v5
forested;;florestado;B2;pack:inedita_v5
foxes;;raposas;B2;pack:inedita_v5
fortifications;;fortificações;B2;pack:inedita_v5
gallant;;galante;B2;pack:inedita_v5
groan;;gemido;B2;pack:inedita_v5
gratifying;;gratificante;B2;pack:inedita_v5
gleam;;brilho;B2;pack:inedita_v5
grandiose;;grandioso;B2;pack:inedita_v5
grating;;grade;B2;pack:inedita_v5
gall;;bílis;B2;pack:inedita_v5
grit;;determinação;B2;pack:inedita_v5
grievance;;queixa;B2;pack:inedita_v5
gravely;;gravemente;B2;pack:inedita_v5
gratified;;satisfeito;B2;pack:inedita_v5
gloss;;brilho;B2;pack:inedita_v5
gleaming;;brilhante;B2;pack:inedita_v5
glaring;;flagrante;B2;pack:inedita_v5
grunted;;resmungou;B2;pack:inedita_v5
glared;;fulminou;B2;pack:inedita_v5
groin;;virilha;B2;pack:inedita_v5
groundwork;;fundamento;B2;pack:inedita_v5
glazed;;vidrado;B2;pack:inedita_v5
gliding;;planando;B2;pack:inedita_v5
grieving;;enlutado;B2;pack:inedita_v5
growled;;rosnou;B2;pack:inedita_v5
grumbled;;resmungou;B2;pack:inedita_v5
glassy;;vítreo;B2;pack:inedita_v5
gripping;;emocionante;B2;pack:inedita_v5
gallop;;galope;B2;pack:inedita_v5
groaned;;gemeu;B2;pack:inedita_v5
glistening;;brilhante;B2;pack:inedita_v5
glossy;;brilhante;B2;pack:inedita_v5
glittering;;brilhante;B2;pack:inedita_v5
grimly;;sombrimente;B2;pack:inedita_v5
gracefully;;graciosamente;B2;pack:inedita_v5
grieved;;aflito;B2;pack:inedita_v5
grinning;;sorrindo;B2;pack:inedita_v5
grill;;grelha;B2;pack:inedita_v5
grounding;;aterramento;B2;pack:inedita_v5
greedy;;ganancioso;C1;pack:inedita_v5
greasy;;gorduroso;C1;pack:inedita_v5
graciously;;graciosamente;C1;pack:inedita_v5
galley;;galera;C1;pack:inedita_v5
graveyard;;cemitério;C1;pack:inedita_v5
glued;;colado;C1;pack:inedita_v5
grabbing;;agarrando;C1;pack:inedita_v5
grooves;;sulcos;C1;pack:inedita_v5
granny;;vovó;C1;pack:inedita_v5
grassland;;pastagem;C1;pack:inedita_v5
globalisation;;globalização;C1;pack:inedita_v5
groceries;;mantimentos;C1;pack:inedita_v5
globally;;globalmente;C1;pack:inedita_v5
grassroots;;base;C1;pack:inedita_v5
groves;;bosques;C1;pack:inedita_v5
glances;;olhares;C1;pack:inedita_v5
greetings;;saudações;C1;pack:inedita_v5
grassy;;gramado;C1;pack:inedita_v5
galen;;galeno;C1;pack:inedita_v5
greenish;;esverdeado;C1;pack:inedita_v5
globulin;;globulina;C1;pack:inedita_v5
greenland;;groenlândia;C1;pack:inedita_v5
grated;;ralado;C1;pack:inedita_v5
glutathione;;glutationa;C1;pack:inedita_v5
haze;;névoa;C1;pack:inedita_v5
haughty;;arrogante;C1;pack:inedita_v5
havoc;;estragos;C1;pack:inedita_v5
halo;;auréola;C1;pack:inedita_v5
hasten;;apressar;C1;pack:inedita_v5
haphazard;;aleatório;C1;pack:inedita_v5
hallmark;;marca registrada;C1;pack:inedita_v5
hammered;;martelado;C1;pack:inedita_v5
handler;;manipulador;C1;pack:inedita_v5
hampered;;dificultado;C1;pack:inedita_v5
hateful;;odioso;C1;pack:inedita_v5
haunting;;assombrador;C1;pack:inedita_v5
hank;;novelo;C1;pack:inedita_v5
hazel;;avelã;C1;pack:inedita_v5
happenings;;acontecimentos;C1;pack:inedita_v5
harassed;;assediado;C1;pack:inedita_v5
habitually;;habitualmente;C1;pack:inedita_v5
harshly;;severamente;C1;pack:inedita_v5
haemoglobin;;hemoglobina;C1;pack:inedita_v5
hauling;;transporte;C1;pack:inedita_v5
harmed;;prejudicado;C1;pack:inedita_v5
harp;;harpa;C1;pack:inedita_v5
hairy;;peludo;C1;pack:inedita_v5
habitation;;habitação;C1;pack:inedita_v5
hardwood;;madeira de lei;C1;pack:inedita_v5
haemorrhage;;hemorragia;C1;pack:inedita_v5
harden;;endurecer;C1;pack:inedita_v5
hatching;;eclosão;C1;pack:inedita_v5
halting;;interrompido;C1;pack:inedita_v5
harmonics;;harmônicos;C1;pack:inedita_v5
hatched;;chocado;C1;pack:inedita_v5
hamiltonian;;hamiltoniano;C2;pack:inedita_v5
haunts;;assombra;C2;pack:inedita_v5
hates;;odeia;C2;pack:inedita_v5
insidious;;insidioso;C2;pack:inedita_v5
indignant;;indignado;C2;pack:inedita_v5
inadvertently;;inadvertidamente;C2;pack:inedita_v5
incessant;;incessante;C2;pack:inedita_v5
indistinct;;indistinto;C2;pack:inedita_v5
incomprehensible;;incompreensível;C2;pack:inedita_v5
insightful;;perspicaz;C2;pack:inedita_v5
indeterminate;;indeterminado;C2;pack:inedita_v5
introspection;;introspecção;C2;pack:inedita_v5
intrigue;;intriga;C2;pack:inedita_v5
intrinsically;;intrinsecamente;C2;pack:inedita_v5
