english;ipa;portuguese;level;tags
restraining;;restritivo;A2;pack:inedita_v5
retraction;;retratação;A2;pack:inedita_v5
refrigeration;;refrigeração;A2;pack:inedita_v5
solace;;consolo;A2;pack:inedita_v5
sanctity;;santidade;A2;pack:inedita_v5
sarcastic;;sarcástico;A2;pack:inedita_v5
savior;;salvador;A2;pack:inedita_v5
saloon;;salão;A2;pack:inedita_v5
solemnly;;solene;A2;pack:inedita_v5
sarcasm;;sarcasmo;A2;pack:inedita_v5
satin;;Cetim;A2;pack:inedita_v5
satirical;;satírico;A2;pack:inedita_v5
solicitor;;advogado;A2;pack:inedita_v5
salute;;saudação;A2;pack:inedita_v5
salon;;salão;A2;pack:inedita_v5
saviour;;salvador;A2;pack:inedita_v5
saluted;;saudou;A2;pack:inedita_v5
sanity;;sanidade;A2;pack:inedita_v5
soles;;solas;A2;pack:inedita_v5
sargent;;sargento;A2;pack:inedita_v5
sacraments;;sacramentos;A2;pack:inedita_v5
satisfactions;;satisfações;A2;pack:inedita_v5
saturn;;Saturno;A2;pack:inedita_v5
salmonella;;salmonela;A2;pack:inedita_v5
samson;;sansão;A2;pack:inedita_v5
sagittal;;sagital;A2;pack:inedita_v5
sahib;;saíbe;A2;pack:inedita_v5
solidly;;solidamente;A2;pack:inedita_v5
saith;;diz;B1;pack:inedita_v5
saharan;;saariano;B1;pack:inedita_v5
sacrificing;;sacrificando;B1;pack:inedita_v5
sampson;;sansão;B1;pack:inedita_v5
tenacity;;tenacidade;B1;pack:inedita_v5
tempest;;tempestade;B1;pack:inedita_v5
tenuous;;tênue;B1;pack:inedita_v5
torment;;tormento;B1;pack:inedita_v5
torrent;;torrente;B1;pack:inedita_v5
tenderly;;ternamente;B1;pack:inedita_v5
tenets;;princípios;B1;pack:inedita_v5
towering;;imponente;B1;pack:inedita_v5
tormented;;atormentado;B1;pack:inedita_v5
tort;;delito;B1;pack:inedita_v5
torsion;;torção;B1;pack:inedita_v5
topology;;topologia;B1;pack:inedita_v5
torso;;tronco;B1;pack:inedita_v5
tournament;;torneio;B1;pack:inedita_v5
tentatively;;provisoriamente;B1;pack:inedita_v5
tot;;criança;B1;pack:inedita_v5
tolerable;;suportável;B1;pack:inedita_v5
totalitarian;;totalitário;B1;pack:inedita_v5
topographical;;topográfico;B1;pack:inedita_v5
tossing;;jogando;B1;pack:inedita_v5
toxicology;;toxicologia;B1;pack:inedita_v5
toleration;;tolerância;B1;pack:inedita_v5
toddler;;criança pequena;B1;pack:inedita_v5
toughness;;dureza;B1;pack:inedita_v5
touring;;turnê;B1;pack:inedita_v5
tenancy;;locação;B1;pack:inedita_v5
toby;;tobias;B1;pack:inedita_v5
totaled;;totalizado;B1;pack:inedita_v5
tortoise;;tartaruga;B1;pack:inedita_v5
tonnage;;tonelagem;B1;pack:inedita_v5
toxins;;toxinas;B1;pack:inedita_v5
tolstoy;;tolstói;B1;pack:inedita_v5
tendons;;tendões;B1;pack:inedita_v5
toilets;;banheiros;B1;pack:inedita_v5
unscrupulous;;inescrupuloso;B1;pack:inedita_v5
uncanny;;estranho;B1;pack:inedita_v5
unequivocally;;inequivocamente;B1;pack:inedita_v5
unequivocal;;inequívoco;B1;pack:inedita_v5
unconventional;;não convencional;B1;pack:inedita_v5
unwittingly;;inadvertidamente;B1;pack:inedita_v5
unsteady;;instável;B1;pack:inedita_v5
unruly;;indisciplinado;B1;pack:inedita_v5
uncomplicated;;descomplicado;B1;pack:inedita_v5
unwarranted;;injustificado;B1;pack:inedita_v5
uneasiness;;inquietação;B1;pack:inedita_v5
unsettled;;instável;B1;pack:inedita_v5
unintelligible;;ininteligível;B1;pack:inedita_v5
unreal;;irreal;B1;pack:inedita_v5
undeniable;;inegável;B1;pack:inedita_v5
uncover;;descobrir;B1;pack:inedita_v5
unsuitable;;inadequado;B1;pack:inedita_v5
unparalleled;;incomparável;B1;pack:inedita_v5
unforeseen;;imprevisto;B1;pack:inedita_v5
unquestionably;;inquestionavelmente;B1;pack:inedita_v5
unrestricted;;irrestrito;B1;pack:inedita_v5
unbounded;;ilimitado;B1;pack:inedita_v5
unsure;;incerto;B1;pack:inedita_v5
unison;;uníssono;B1;pack:inedita_v5
unhealthy;;insalubre;B1;pack:inedita_v5
unambiguous;;inequívoco;B1;pack:inedita_v5
unduly;;indevidamente;B1;pack:inedita_v5
unbelievable;;inacreditável;B1;pack:inedita_v5
unchanging;;imutável;B1;pack:inedita_v5
undercut;;rebaixado;B1;pack:inedita_v5
uncompromising;;intransigente;B1;pack:inedita_v5
unsafe;;inseguro;B1;pack:inedita_v5
untenable;;insustentável;B1;pack:inedita_v5
unintended;;não intencional;B1;pack:inedita_v5
uneasily;;desconfortavelmente;B1;pack:inedita_v5
unfold;;desdobrar;B1;pack:inedita_v5
unfit;;impróprio;B1;pack:inedita_v5
unanimity;;unanimidade;B1;pack:inedita_v5
unwelcome;;indesejado;B2;pack:inedita_v5
unbiased;;imparcial;B2;pack:inedita_v5
unwise;;imprudente;B2;pack:inedita_v5
unspoken;;não dito;B2;pack:inedita_v5
uninterrupted;;ininterrupto;B2;pack:inedita_v5
unfavourable;;desfavorável;B2;pack:inedita_v5
unborn;;nascituro;B2;pack:inedita_v5
undone;;desfeito;B2;pack:inedita_v5
uncontrollable;;incontrolável;B2;pack:inedita_v5
unfriendly;;antipático;B2;pack:inedita_v5
unthinkable;;impensável;B2;pack:inedita_v5
unbearable;;insuportável;B2;pack:inedita_v5
undisturbed;;intocado;B2;pack:inedita_v5
unprotected;;desprotegido;B2;pack:inedita_v5
unproductive;;improdutivo;B2;pack:inedita_v5
understandably;;compreensivelmente;B2;pack:inedita_v5
undermining;;minando;B2;pack:inedita_v5
unbalanced;;desequilibrado;B2;pack:inedita_v5
untrue;;falso;B2;pack:inedita_v5
unqualified;;desqualificado;B2;pack:inedita_v5
unheard;;inédito;B2;pack:inedita_v5
unmistakable;;inequívoco;B2;pack:inedita_v5
unattractive;;pouco atraente;B2;pack:inedita_v5
unidentified;;não identificado;B2;pack:inedita_v5
undefined;;indefinido;B2;pack:inedita_v5
unaltered;;inalterado;B2;pack:inedita_v5
unhappiness;;infelicidade;B2;pack:inedita_v5
unnecessarily;;desnecessariamente;B2;pack:inedita_v5
unwillingness;;relutância;B2;pack:inedita_v5
undo;;desfazer;B2;pack:inedita_v5
unclean;;impuro;B2;pack:inedita_v5
undivided;;indiviso;B2;pack:inedita_v5
unofficial;;não oficial;B2;pack:inedita_v5
underway;;em andamento;B2;pack:inedita_v5
uneducated;;inculto;B2;pack:inedita_v5
unnamed;;sem nome;B2;pack:inedita_v5
undermines;;minar;B2;pack:inedita_v5
unsaturated;;insaturado;B2;pack:inedita_v5
underestimate;;subestimar;B2;pack:inedita_v5
underside;;inferior;B2;pack:inedita_v5
undeveloped;;subdesenvolvido;B2;pack:inedita_v5
unauthorized;;não autorizado;B2;pack:inedita_v5
undated;;sem data;B2;pack:inedita_v5
unexplained;;inexplicado;B2;pack:inedita_v5
unspecified;;não especificado;B2;pack:inedita_v5
uniting;;unindo;B2;pack:inedita_v5
unrecognized;;não reconhecido;B2;pack:inedita_v5
veneration;;veneração;B2;pack:inedita_v5
vexed;;aborrecido;B2;pack:inedita_v5
virulent;;virulento;B2;pack:inedita_v5
vigour;;vigor;B2;pack:inedita_v5
vibrant;;vibrante;B2;pack:inedita_v5
vigilant;;vigilante;B2;pack:inedita_v5
veranda;;varanda;B2;pack:inedita_v5
versatile;;versátil;B2;pack:inedita_v5
vantage;;vantagem;B2;pack:inedita_v5
valiant;;valente;B2;pack:inedita_v5
vehemently;;veementemente;B2;pack:inedita_v5
vigilance;;vigilância;B2;pack:inedita_v5
visionary;;visionário;B2;pack:inedita_v5
vindication;;reivindicação;B2;pack:inedita_v5
vane;;pá;B2;pack:inedita_v5
veiled;;velado;B2;pack:inedita_v5
vanguard;;vanguarda;B2;pack:inedita_v5
vicar;;vigário;B2;pack:inedita_v5
venue;;local;B2;pack:inedita_v5
validate;;validar;B2;pack:inedita_v5
venereal;;venéreo;B2;pack:inedita_v5
vertigo;;vertigem;B2;pack:inedita_v5
venom;;veneno;B2;pack:inedita_v5
versatility;;versatilidade;B2;pack:inedita_v5
vanquished;;vencido;B2;pack:inedita_v5
visitation;;visita;B2;pack:inedita_v5
veritable;;verdadeiro;B2;pack:inedita_v5
veneer;;folheado;B2;pack:inedita_v5
verily;;verdadeiramente;B2;pack:inedita_v5
verbatim;;literalmente;B2;pack:inedita_v5
versed;;versado;B2;pack:inedita_v5
validated;;validado;B2;pack:inedita_v5
vitreous;;vítreo;B2;pack:inedita_v5
vinyl;;vinil;B2;pack:inedita_v5
vampire;;vampiro;B2;pack:inedita_v5
virulence;;virulência;B2;pack:inedita_v5
vagueness;;imprecisão;B2;pack:inedita_v5
vita;;vida;B2;pack:inedita_v5
varnish;;verniz;B2;pack:inedita_v5
virginity;;virgindade;C1;pack:inedita_v5
viscount;;visconde;C1;pack:inedita_v5
vesicle;;vesícula;C1;pack:inedita_v5
vegetative;;vegetativo;C1;pack:inedita_v5
veterinary;;veterinário;C1;pack:inedita_v5
visibly;;visivelmente;C1;pack:inedita_v5
victimization;;vitimização;C1;pack:inedita_v5
vivian;;viviane;C1;pack:inedita_v5
visa;;visto;C1;pack:inedita_v5
vertebrate;;vertebrado;C1;pack:inedita_v5
vegetarian;;vegetariano;C1;pack:inedita_v5
vineyard;;vinhedo;C1;pack:inedita_v5
vanishing;;desaparecimento;C1;pack:inedita_v5
vapors;;vapores;C1;pack:inedita_v5
visualized;;visualizado;C1;pack:inedita_v5
wan;;pálido;C1;pack:inedita_v5
warden;;diretor;C1;pack:inedita_v5
waning;;minguante;C1;pack:inedita_v5
waltz;;valsa;C1;pack:inedita_v5
witty;;engraçado;C1;pack:inedita_v5
wailing;;lamento;C1;pack:inedita_v5
wreath;;grinalda;C1;pack:inedita_v5
withered;;murcho;C1;pack:inedita_v5
wrecked;;destruído;C1;pack:inedita_v5
wickedness;;malícia;C1;pack:inedita_v5
waterfront;;orla;C1;pack:inedita_v5
wardrobe;;guarda-roupa;C1;pack:inedita_v5
wilt;;murchar;C1;pack:inedita_v5
wrapping;;embrulho;C1;pack:inedita_v5
watery;;aguado;C1;pack:inedita_v5
wavy;;ondulado;C1;pack:inedita_v5
willy;;pênis;C1;pack:inedita_v5
withholding;;retenção;C1;pack:inedita_v5
warlike;;belicoso;C1;pack:inedita_v5
wiener;;salsicha;C1;pack:inedita_v5
widen;;ampliar;C1;pack:inedita_v5
witnessing;;testemunhando;C1;pack:inedita_v5
waiver;;isenção;C1;pack:inedita_v5
winged;;alado;C1;pack:inedita_v5
wrestling;;luta;C1;pack:inedita_v5
windy;;ventoso;C1;pack:inedita_v5
wares;;mercadorias;C1;pack:inedita_v5
warring;;beligerante;C1;pack:inedita_v5
withheld;;retido;C1;pack:inedita_v5
wiping;;limpando;C1;pack:inedita_v5
waterways;;hidrovias;C1;pack:inedita_v5
wig;;peruca;C1;pack:inedita_v5
watchful;;vigilante;C1;pack:inedita_v5
waveguide;;guia de onda;C1;pack:inedita_v5
wrinkled;;enrugado;C1;pack:inedita_v5
wiser;;mais sábio;C1;pack:inedita_v5
wrinkles;;rugas;C1;pack:inedita_v5
winked;;piscou;C1;pack:inedita_v5
warns;;adverte;C1;pack:inedita_v5
walnut;;noz;C1;pack:inedita_v5
withdrawing;;retirando;C2;pack:inedita_v5
xl;;extra grande;C2;pack:inedita_v5
